pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,date
2.36,9H 6M 31.4789999999994S,23.6785,5.621321,3.5068,0.2369,1.3821225,23.567337,23.678,38.4654,26.3641,4.711,204.99,0,32791.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.285,9H 6M 32.4789999999994S,23.6725,5.620713,3.5062,0.2265,1.381919,23.576358,23.672,38.466,26.3663,4.7137,205.104,0,32792.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.33,9H 6M 33.4789999999994S,23.6783,5.621282,3.51,0.223,1.3821734,23.577052,23.6778,38.4653,26.3641,4.7214,205.444,0,32793.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.372,9H 6M 34.4789999999994S,23.6799,5.621534,3.5109,0.2397,1.3820716,23.565255,23.6794,38.4659,26.364,4.7153,205.175,0,32794.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.333,9H 6M 35.4789999999994S,23.6806,5.621661,3.5085,0.2323,1.3817664,23.58191,23.6801,38.4662,26.3641,4.7116,205.014,0,32795.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.379,9H 6M 36.4789999999994S,23.6807,5.621639,3.5082,0.2313,1.3822243,23.581216,23.6802,38.466,26.3639,4.7106,204.974,0,32796.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.38,9H 6M 37.4789999999994S,23.6799,5.621585,3.5057,0.2483,1.381919,23.584686,23.6794,38.4663,26.3643,4.7082,204.867,0,32797.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.243,9H 6M 38.4789999999994S,23.6828,5.621895,3.5082,0.2453,1.3815629,23.597873,23.6823,38.4661,26.3633,4.7204,205.398,0,32798.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.282,9H 6M 39.4789999999994S,23.6803,5.621632,3.5123,0.238,1.3815629,23.611062,23.6798,38.4663,26.3642,4.7191,205.342,0,32799.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.446,9H 6M 40.4789999999994S,23.679,5.621501,3.5084,0.2294,1.3818173,23.588157,23.6785,38.4663,26.3646,4.7099,204.94,0,32800.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.441,9H 6M 41.4789999999994S,23.6795,5.621533,3.5081,0.2266,1.381512,23.593709,23.679,38.4662,26.3644,4.7125,205.056,0,32801.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.246,9H 6M 42.4789999999994S,23.6816,5.621758,3.5074,0.2291,1.381512,23.61731,23.6811,38.4662,26.3638,4.7094,204.92,0,32802.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.253,9H 6M 43.4789999999994S,23.6815,5.621791,3.5066,0.2198,1.3813594,23.618004,23.681,38.4665,26.364,4.7131,205.079,0,32803.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.408,9H 6M 44.4789999999994S,23.6805,5.621697,3.5088,0.2219,1.3817155,23.61245,23.68,38.4665,26.3643,4.7111,204.994,0,32804.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.398,9H 6M 45.4789999999994S,23.6803,5.621594,3.505,0.2146,1.3817155,23.613839,23.6798,38.466,26.364,4.7074,204.833,0,32805.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.285,9H 6M 46.4789999999994S,23.6806,5.621651,3.508,0.2108,1.3813085,23.622169,23.6801,38.4662,26.3641,4.719,205.335,0,32806.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.332,9H 6M 47.4789999999994S,23.6806,5.621671,3.5114,0.208,1.3816138,23.620087,23.6801,38.4663,26.3641,4.7213,205.438,0,32807.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.353,9H 6M 48.4789999999994S,23.6811,5.621661,3.5116,0.2103,1.3814611,23.608979,23.6806,38.4658,26.3636,4.7189,205.335,0,32808.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.366,9H 6M 49.4789999999994S,23.6764,5.621297,3.5123,0.2182,1.3817155,23.60898,23.6759,38.4671,26.366,4.7215,205.448,0,32809.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.387,9H 6M 50.4789999999994S,23.6791,5.621358,3.5132,0.2218,1.3820716,23.613839,23.6786,38.4652,26.3638,4.7202,205.389,0,32810.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.439,9H 6M 51.4789999999994S,23.6794,5.621547,3.5098,0.2226,1.382326,23.591627,23.6789,38.4664,26.3645,4.709,204.902,0,32811.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
