pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,date
300.7137329999999,14H 0M 42S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50442,Mon,Sep,13,2021,45,84,54,530,58,50,52,13 Sep 2021
299.7695069999998,14H 0M 44S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50444,Mon,Sep,13,2021,47,86,54,531,57,49,51,13 Sep 2021
299.7695069999998,14H 0M 44S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50444,Mon,Sep,13,2021,57,49,51,537,57,49,51,13 Sep 2021
299.2994839999996,14H 0M 45S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50445,Mon,Sep,13,2021,45,85,54,531,57,45,53,13 Sep 2021
297.6212169999995,14H 0M 47S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50447,Mon,Sep,13,2021,44,84,54,531,58,49,52,13 Sep 2021
296.81332599999945,14H 0M 48S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50448,Mon,Sep,13,2021,47,86,55,531,56,48,52,13 Sep 2021
295.8697989999993,14H 0M 49S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50449,Mon,Sep,13,2021,46,86,55,531,57,50,50,13 Sep 2021
294.7778579999993,14H 0M 50S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50450,Mon,Sep,13,2021,45,86,54,53,58,48,50,13 Sep 2021
293.8139229999995,14H 0M 51S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50451,Mon,Sep,13,2021,45,84,55,531,55,49,53,13 Sep 2021
291.86324499999927,14H 0M 53S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50453,Mon,Sep,13,2021,45,87,55,531,56,50,52,13 Sep 2021
290.79264699999936,14H 0M 54S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50454,Mon,Sep,13,2021,45,86,55,531,56,50,52,13 Sep 2021
289.83611699999943,14H 0M 55S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50455,Mon,Sep,13,2021,44,86,55,531,58,49,51,13 Sep 2021
288.77661499999925,14H 0M 56S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50456,Mon,Sep,13,2021,46,85,55,531,57,48,52,13 Sep 2021
287.7150919999994,14H 0M 57S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50457,Mon,Sep,13,2021,46,85,55,531,57,49,53,13 Sep 2021
286.77699099999944,14H 0M 58S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50458,Mon,Sep,13,2021,46,87,55,531,57,48,53,13 Sep 2021
283.62262199999935,14H 1M 1S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50461,Mon,Sep,13,2021,46,86,55,531,55,48,50,13 Sep 2021
281.57519199999945,14H 1M 3S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50463,Mon,Sep,13,2021,45,83,55,531,57,50,51,13 Sep 2021
280.63341199999934,14H 1M 4S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50464,Mon,Sep,13,2021,46,85,55,531,470,532,537,13 Sep 2021
279.53247199999925,14H 1M 5S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50465,Mon,Sep,13,2021,45,87,55,531,55,50,51,13 Sep 2021
278.4837809999994,14H 1M 6S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50466,Mon,Sep,13,2021,48,90,54,531,58,49,54,13 Sep 2021
277.5640579999994,14H 1M 7S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50467,Mon,Sep,13,2021,47,86,54,531,60,47,50,13 Sep 2021
276.52086699999927,14H 1M 8S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50468,Mon,Sep,13,2021,46,85,54,531,59,50,52,13 Sep 2021
275.4004879999993,14H 1M 9S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50469,Mon,Sep,13,2021,47,86,53,531,58,50,50,13 Sep 2021
273.5726549999994,14H 1M 11S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50471,Mon,Sep,13,2021,48,84,53,531,61,50,51,13 Sep 2021
272.49219499999924,14H 1M 12S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50472,Mon,Sep,13,2021,47,87,54,531,58,51,52,13 Sep 2021
271.35961399999934,14H 1M 13S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50473,Mon,Sep,13,2021,48,91,57,531,58,51,55,13 Sep 2021
270.4228219999995,14H 1M 14S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50474,Mon,Sep,13,2021,47,89,59,531,57,50,55,13 Sep 2021
269.50270599999936,14H 1M 15S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50475,Mon,Sep,13,2021,44,85,59,531,56,50,53,13 Sep 2021
268.3829429999992,14H 1M 16S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50476,Mon,Sep,13,2021,NA,NA,NA,NA,57,50,52,13 Sep 2021
267.3899729999995,14H 1M 17S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50477,Mon,Sep,13,2021,48,84,58,531,53,49,54,13 Sep 2021
264.22658799999937,14H 1M 20S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50480,Mon,Sep,13,2021,44,85,57,531,55,49,52,13 Sep 2021
263.35566199999954,14H 1M 21S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50481,Mon,Sep,13,2021,45,84,56,531,59,48,55,13 Sep 2021
262.42657199999934,14H 1M 22S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50482,Mon,Sep,13,2021,43,86,55,531,57,49,54,13 Sep 2021
261.36586599999936,14H 1M 23S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50483,Mon,Sep,13,2021,45,86,56,531,41,50,55,13 Sep 2021
260.28998399999927,14H 1M 24S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50484,Mon,Sep,13,2021,46,107,57,531,47,49,56,13 Sep 2021
259.2179499999993,14H 1M 25S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50485,Mon,Sep,13,2021,45,85,58,531,47,48,56,13 Sep 2021
258.28152799999947,14H 1M 26S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50486,Mon,Sep,13,2021,48,91,58,531,49,54,56,13 Sep 2021
257.36147899999935,14H 1M 27S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50487,Mon,Sep,13,2021,45,88,58,531,48,51,54,13 Sep 2021
255.17016799999936,14H 1M 29S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50489,Mon,Sep,13,2021,48,88,NA,NA,50,51,52,13 Sep 2021
254.25214999999946,14H 1M 30S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50490,Mon,Sep,13,2021,47,86,55,531,46,52,53,13 Sep 2021
253.30889099999933,14H 1M 31S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50491,Mon,Sep,13,2021,47,85,58,531,48,51,54,13 Sep 2021
252.2538409999993,14H 1M 32S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50492,Mon,Sep,13,2021,49,90,57,531,48,50,54,13 Sep 2021
251.19568099999933,14H 1M 33S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50493,Mon,Sep,13,2021,49,86,57,531,44,51,53,13 Sep 2021
249.18299999999937,14H 1M 35S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50495,Mon,Sep,13,2021,48,87,56,531,47,51,54,13 Sep 2021
248.2106129999994,14H 1M 36S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50496,Mon,Sep,13,2021,48,88,55,531,50,48,54,13 Sep 2021
247.21724399999934,14H 1M 37S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50497,Mon,Sep,13,2021,46,88,55,531,49,50,53,13 Sep 2021
245.15299199999933,14H 1M 39S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50499,Mon,Sep,13,2021,46,87,55,531,48,52,52,13 Sep 2021
244.0758159999993,14H 1M 40S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50500,Mon,Sep,13,2021,44,93,55,531,48,54,53,13 Sep 2021
243.03850399999936,14H 1M 41S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50501,Mon,Sep,13,2021,46,90,55,531,50,50,51,13 Sep 2021
242.12762899999944,14H 1M 42S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50502,Mon,Sep,13,2021,48,86,57,531,50,48,56,13 Sep 2021
241.19535299999936,14H 1M 43S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50503,Mon,Sep,13,2021,48,86,55,531,50,51,53,13 Sep 2021
240.09613599999923,14H 1M 44S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50504,Mon,Sep,13,2021,48,87,56,531,50,50,54,13 Sep 2021
238.97726099999932,14H 1M 45S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50505,Mon,Sep,13,2021,47,84,56,531,46,47,54,13 Sep 2021
237.13866399999935,14H 1M 47S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50507,Mon,Sep,13,2021,47,87,56,531,49,50,52,13 Sep 2021
236.02054799999922,14H 1M 48S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50508,Mon,Sep,13,2021,49,87,55,531,45,50,54,13 Sep 2021
234.93098299999937,14H 1M 49S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50509,Mon,Sep,13,2021,49,85,55,531,49,51,55,13 Sep 2021
233.07565599999933,14H 1M 51S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50511,Mon,Sep,13,2021,50,87,56,531,48,50,54,13 Sep 2021
231.9840429999993,14H 1M 52S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50512,Mon,Sep,13,2021,47,86,56,531,49,50,54,13 Sep 2021
230.89673999999934,14H 1M 53S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50513,Mon,Sep,13,2021,48,88,55,531,46,52,54,13 Sep 2021
229.8971759999994,14H 1M 54S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50514,Mon,Sep,13,2021,700,460,531,NA,49,51,53,13 Sep 2021
227.94414399999928,14H 1M 56S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50516,Mon,Sep,13,2021,49,87,56,531,49,51,56,13 Sep 2021
226.81022799999928,14H 1M 57S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50517,Mon,Sep,13,2021,49,87,56,531,49,50,53,13 Sep 2021
225.7694029999994,14H 1M 58S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50518,Mon,Sep,13,2021,46,87,56,531,50,54,57,13 Sep 2021
224.85720899999944,14H 1M 59S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50519,Mon,Sep,13,2021,46,85,56,531,49,48,55,13 Sep 2021
223.8710679999993,14H 2M 0S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50520,Mon,Sep,13,2021,45,88,56,531,52,50,55,13 Sep 2021
222.70300199999923,14H 2M 1S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50521,Mon,Sep,13,2021,44,85,55,531,48,47,52,13 Sep 2021
221.6082769999994,14H 2M 2S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50522,Mon,Sep,13,2021,44,82,55,531,49,49,54,13 Sep 2021
220.71925899999945,14H 2M 3S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50523,Mon,Sep,13,2021,47,86,56,531,48,53,53,13 Sep 2021
218.7636729999993,14H 2M 5S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50525,Mon,Sep,13,2021,45,86,56,531,48,47,52,13 Sep 2021
