pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
1.71,14H 43M 44.4789999999994S,13.6147,4.510963,3.0225,1.3772,1.5212658,13.600204,13.6144,38.3632,28.872,4.8017,208.427,0,53024.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.835,14H 43M 45.4789999999994S,13.6184,4.511241,3.0227,1.3191,1.5212657,13.598836,13.618,38.3621,28.8703,4.8026,208.467,0,53025.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.785,14H 43M 46.4789999999994S,13.619,4.511302,3.0235,1.2857,1.5213166,13.598836,13.6187,38.362,28.8702,4.8066,208.639,0,53026.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.674,14H 43M 47.4789999999994S,13.6138,4.510814,3.0244,1.3149,1.5213166,13.59952,13.6136,38.3627,28.8718,4.8061,208.615,0,53027.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.667,14H 43M 48.4789999999994S,13.6172,4.511219,3.0235,1.3392,1.5211131,13.598836,13.617,38.3631,28.8714,4.7989,208.305,0,53028.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.753,14H 43M 49.4789999999994S,13.6221,4.511661,3.0219,1.3506,1.5214692,13.598836,13.6218,38.3624,28.8698,4.7952,208.145,0,53029.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.778,14H 43M 50.4789999999994S,13.6209,4.511578,3.0199,1.3342,1.5213166,13.597468,13.6206,38.3627,28.8703,4.7912,207.97,0,53030.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.747,14H 43M 51.4789999999994S,13.6206,4.511587,3.0193,1.2984,1.5214693,13.598152,13.6203,38.3631,28.8707,4.7906,207.944,0,53031.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.714,14H 43M 52.4789999999994S,13.6199,4.511443,3.017,1.2801,1.5214692,13.598836,13.6197,38.3625,28.8703,4.7845,207.679,0,53032.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.652,14H 43M 53.4789999999994S,13.6253,4.512153,3.0162,1.2702,1.5213675,13.5961,13.6252,38.3638,28.8702,4.7892,207.884,0,53033.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.761,14H 43M 54.4789999999994S,13.6239,4.511818,3.018,1.2859,1.5215201,13.596784,13.6236,38.362,28.8691,4.7978,208.257,0,53034.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.791,14H 43M 55.4789999999994S,13.625,4.512198,3.0197,1.3166,1.5212657,13.597468,13.6247,38.3645,28.8708,4.7964,208.195,0,53035.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.736,14H 43M 56.4789999999994S,13.6354,4.513134,3.0189,1.326,1.5213675,13.597468,13.6351,38.363,28.8675,4.7894,207.894,0,53036.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.757,14H 43M 57.4789999999994S,13.6341,4.513155,3.0177,1.2834,1.5213675,13.598152,13.6338,38.3645,28.8689,4.7845,207.681,0,53037.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.699,14H 43M 58.4789999999994S,13.6417,4.51391,3.0157,1.2283,1.5212149,13.597468,13.6415,38.3641,28.8669,4.78,207.485,0,53038.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.612,14H 43M 59.4789999999994S,13.6422,4.513826,3.0145,1.2413,1.5217745,13.596784,13.642,38.3629,28.8659,4.7797,207.472,0,53039.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.737,14H 44M 0.47899999999936S,13.6391,4.513553,3.0135,1.2863,1.5218762,13.595416,13.6388,38.3633,28.8669,4.7775,207.376,0,53040.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.912,14H 44M 1.47899999999936S,13.6386,4.513451,3.0129,1.3204,1.521571,13.5961,13.6383,38.3628,28.8666,4.7816,207.553,0,53041.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.769,14H 44M 2.47899999999936S,13.6435,4.513991,3.014,1.3067,1.5213166,13.594048,13.6432,38.3631,28.8658,4.7839,207.655,0,53042.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.595,14H 44M 3.47899999999936S,13.635,4.51317,3.0149,1.3259,1.5216219,13.59268,13.6348,38.3638,28.8681,4.7854,207.72,0,53043.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.666,14H 44M 4.47899999999936S,13.6565,4.515549,3.0146,1.2975,1.5213675,13.593364,13.6562,38.3649,28.8644,4.7799,207.483,0,53044.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.849,14H 44M 5.47899999999936S,13.6585,4.515431,3.0145,1.274,1.521571,13.598836,13.6582,38.3617,28.8615,4.7825,207.594,0,53045.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.769,14H 44M 6.47899999999936S,13.6449,4.514181,3.0152,1.2581,1.5213166,13.598836,13.6446,38.3635,28.8658,4.7893,207.889,0,53046.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.631,14H 44M 7.47899999999936S,13.658,4.515508,3.0186,1.2697,1.5216219,13.598152,13.6578,38.363,28.8626,4.7978,208.26,0,53047.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.725,14H 44M 8.47899999999936S,13.6433,4.513882,3.0198,1.273,1.5213675,13.597468,13.643,38.3622,28.8651,4.794,208.093,0,53048.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.809,14H 44M 9.47899999999936S,13.6532,4.515136,3.0196,1.2764,1.5216727,13.5961,13.6529,38.3642,28.8645,4.7915,207.987,0,53049.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.713,14H 44M 10.4789999999994S,13.6682,4.516944,3.0193,1.244,1.5212657,13.598836,13.668,38.3664,28.863,4.7879,207.831,0,53050.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.735,14H 44M 11.4789999999994S,13.6868,4.518556,3.0187,1.2322,1.5215201,13.598836,13.6865,38.3631,28.8565,4.7818,207.564,0,53051.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.742,14H 44M 12.4789999999994S,13.7037,4.520216,3.0159,1.2267,1.5216219,13.598836,13.7034,38.3619,28.852,4.7752,207.281,0,53052.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.721,14H 44M 13.4789999999994S,13.7164,4.521596,3.0164,1.2283,1.5213166,13.600204,13.7161,38.3623,28.8495,4.7798,207.481,0,53053.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.728,14H 44M 14.4789999999994S,13.706,4.520116,3.0163,1.2232,1.5213166,13.59952,13.7057,38.3586,28.849,4.7814,207.551,0,53054.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.759,14H 44M 15.4789999999994S,13.7027,4.520212,3.0176,1.21,1.521164,13.598836,13.7024,38.3628,28.8529,4.7868,207.784,0,53055.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.746,14H 44M 16.4789999999994S,13.7105,4.521079,3.0178,1.2129,1.5212149,13.598836,13.7102,38.3632,28.8515,4.7791,207.448,0,53056.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.698,14H 44M 17.4789999999994S,13.7082,4.521037,3.0161,1.2328,1.5216219,13.600888,13.708,38.3652,28.8535,4.7763,207.326,0,53057.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.695,14H 44M 18.4789999999994S,13.706,4.520695,3.016,1.2396,1.521571,13.600888,13.7058,38.3641,28.8532,4.7798,207.479,0,53058.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.762,14H 44M 19.4789999999994S,13.6995,4.519691,3.0163,1.2435,1.5213675,13.600888,13.6992,38.3611,28.8522,4.7802,207.495,0,53059.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.823,14H 44M 20.4789999999994S,13.6894,4.518622,3.0158,1.2373,1.5212149,13.601572,13.6891,38.361,28.8543,4.7788,207.434,0,53060.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.685,14H 44M 21.4789999999994S,13.698,4.519729,3.0153,1.197,1.5216219,13.602939,13.6978,38.363,28.854,4.779,207.445,0,53061.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.721,14H 44M 22.4789999999994S,13.6853,4.518502,3.0161,1.2418,1.5211131,13.606359,13.685,38.3641,28.8576,4.7851,207.709,0,53062.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.752,14H 44M 23.4789999999994S,13.6831,4.518078,3.0177,1.2902,1.5214692,13.611146,13.6828,38.3622,28.8566,4.79,207.921,0,53063.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.641,14H 44M 24.4789999999994S,13.6843,4.51816,3.0192,1.2424,1.5213166,13.617985,13.6841,38.3618,28.856,4.7878,207.828,0,53064.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.688,14H 44M 25.4789999999994S,13.6829,4.51812,3.0169,1.2692,1.5214692,13.617985,13.6827,38.3628,28.8571,4.7711,207.101,0,53065.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.885,14H 44M 26.4789999999994S,13.688,4.518604,3.0122,1.2901,1.5210114,13.621404,13.6877,38.3622,28.8555,4.7647,206.823,0,53066.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.822,14H 44M 27.4789999999994S,13.6834,4.518154,3.0116,1.3162,1.5212149,13.626191,13.6831,38.3626,28.8568,4.7756,207.297,0,53067.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.58,14H 44M 28.4789999999994S,13.6808,4.517955,3.0135,1.3103,1.5215201,13.614565,13.6806,38.3634,28.858,4.7781,207.405,0,53068.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.678,14H 44M 29.4789999999994S,13.6802,4.517858,3.0126,1.2987,1.5210622,13.618668,13.6799,38.3631,28.8579,4.7741,207.233,0,53069.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.018,14H 44M 30.4789999999994S,13.6843,4.518325,3.0136,1.2521,1.521164,13.631662,13.684,38.3632,28.8571,4.7823,207.588,0,53070.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.211,14H 44M 31.4789999999994S,13.6806,4.517987,3.0156,1.217,1.5211131,13.631662,13.6803,38.3636,28.8582,4.7824,207.592,0,53071.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.186,14H 44M 32.4789999999994S,13.6816,4.518014,3.0144,1.2364,1.5217236,13.630294,13.6813,38.3629,28.8575,4.7733,207.197,0,53072.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.339,14H 44M 33.4789999999994S,13.6732,4.516976,3.0121000000000002,1.277,1.5215201,13.62961,13.6728,38.3614,28.8582,4.7673,206.934,0,53073.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.87,14H 44M 34.4789999999994S,13.643,4.513766,3.0099,1.2192,1.5212149,13.631662,13.6426,38.3609,28.8642,4.7709,207.091,0,53074.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
3.407,14H 44M 35.4789999999994S,13.6061,4.509806,3.0098,1.1522,1.5214184,13.63303,13.6056,38.36,28.8713,4.7769,207.35,0,53075.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
3.724,14H 44M 36.4789999999994S,13.5891,4.508174,3.009,1.105,1.5212149,13.631662,13.5886,38.3614,28.8761,4.7742000000000004,207.233,0,53076.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
4.008,14H 44M 37.4789999999994S,13.5649,4.505443,3.0083,1.1202,1.5213166,13.631662,13.5643,38.3595,28.8798,4.7819,207.566,0,53077.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
4.608,14H 44M 38.4789999999994S,13.5323,4.502071,3.0105,1.1075,1.5224867,13.600203,13.5317,38.3598,28.887,4.7946,208.115,0,53078.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
5.489,14H 44M 39.4789999999994S,13.5035,4.499148,3.0127,1.1628,1.5236569,13.528381,13.5027,38.3606,28.8937,4.7995,208.327,0,53079.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
6.196,14H 44M 40.4789999999994S,13.4895,4.497792,3.0133,1.1732,1.5237077,13.504435,13.4886,38.3613,28.8973,4.8024,208.451,0,53080.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
6.702,14H 44M 41.4789999999994S,13.4813,4.496944,3.0153,1.2152,1.522792,13.511277,13.4803,38.3612,28.899,4.808,208.696,0,53081.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
7.367,14H 44M 42.4789999999994S,13.4704,4.49587,3.0163,1.2508,1.5229446,13.492803,13.4693,38.3617,28.9016,4.8087,208.724,0,53082.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
8.134,14H 44M 43.4789999999994S,13.4602,4.494859,3.0162,1.3323,1.5231481,13.46338,13.459,38.3619,28.904,4.8087,208.724,0,53083.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
8.681,14H 44M 44.4789999999994S,13.4511,4.493946,3.0168,1.4131,1.5217745,13.461327,13.4498,38.3621,28.9061,4.8117,208.853,0,53084.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
9.018,14H 44M 45.4789999999994S,13.4478,4.49364,3.0163,1.459,1.5216728,13.462696,13.4465,38.3623,28.907,4.8079,208.689,0,53085.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
9.526,14H 44M 46.4789999999994S,13.442,4.493027,3.0153,1.4619,1.5214184,13.468855,13.4406,38.3621,28.908,4.8053,208.574,0,53086.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
10.24,14H 44M 47.4789999999994S,13.4368,4.492572,3.0138,1.5081,1.5217745,13.440796,13.4354,38.3626,28.9095,4.8024,208.449,0,53087.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
10.797,14H 44M 48.4789999999994S,13.4348,4.492417,3.0128,1.5918,1.5219271,13.433953,13.4332,38.3629,28.9102,4.8049,208.556,0,53088.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
11.121,14H 44M 49.4789999999994S,13.4334,4.492276,3.0127,1.7122,1.5217745,13.438743,13.4318,38.3628,28.9105,4.8045,208.539,0,53089.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
11.52,14H 44M 50.4789999999994S,13.4304,4.491996,3.0122,1.764,1.5215201,13.451062,13.4288,38.3629,28.9112,4.8052,208.57,0,53090.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
12.108,14H 44M 51.4789999999994S,13.4264,4.491592,3.013,1.945,1.5216219,13.440796,13.4246,38.3629,28.9121,4.8112,208.831,0,53091.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
12.774,14H 44M 52.4789999999994S,13.4236,4.491357,3.0141,1.881,1.5219271,13.420263,13.4217,38.3632,28.9129,4.8098,208.77,0,53092.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
13.358,14H 44M 53.4789999999994S,13.4224,4.491273,3.0125,2.4324,1.5222324,13.418894,13.4205,38.3633,28.9132,4.8036,208.5,0,53093.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
13.793,14H 44M 54.4789999999994S,13.4213,4.491176,3.0119,2.6673,1.5222324,13.418894,13.4193,38.3632,28.9134,4.8081,208.696,0,53094.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
14.252,14H 44M 55.4789999999994S,13.4195,4.491031,3.0129,2.417,1.5221815,13.422317,13.4174,38.3635,28.9141,4.8079,208.688,0,53095.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
14.934,14H 44M 56.4789999999994S,13.4178,4.490911,3.0108,2.1767,1.5230464,13.414103,13.4156,38.3638,28.9146,4.799,208.299,0,53096.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
15.587,14H 44M 57.4789999999994S,13.4154,4.490717,3.0095,2.1666,1.5233007,13.407259,13.4131,38.364,28.9153,4.8027,208.462,0,53097.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
15.98,14H 44M 58.4789999999994S,13.4147,4.490705,3.0094,2.147,1.5235042,13.414788,13.4124,38.3644,28.9158,4.8027,208.46,0,53098.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
