pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,date
311.326,11H 47M 35S,NA,NA,NA,NA,NA,42455,Fri,Jun,11,2021,44,88,57,533,59,49,53,11 Jun 2021
310.699,11H 47M 36S,NA,NA,NA,NA,NA,42456,Fri,Jun,11,2021,46,85,57,533,59,50,51,11 Jun 2021
309.611,11H 47M 38S,NA,NA,NA,NA,NA,42458,Fri,Jun,11,2021,49,87,56,533,60,50,54,11 Jun 2021
309.067,11H 47M 39S,NA,NA,NA,NA,NA,42459,Fri,Jun,11,2021,700,460,533,NA,60,50,55,11 Jun 2021
308.417,11H 47M 40S,NA,NA,NA,NA,NA,42460,Fri,Jun,11,2021,45,100,56,533,62,50,54,11 Jun 2021
307.817,11H 47M 41S,NA,NA,NA,NA,NA,42461,Fri,Jun,11,2021,46,85,56,533,58,48,52,11 Jun 2021
307.218,11H 47M 42S,NA,NA,NA,NA,NA,42462,Fri,Jun,11,2021,46,89,56,533,59,50,53,11 Jun 2021
306.158,11H 47M 44S,NA,NA,NA,NA,NA,42464,Fri,Jun,11,2021,46,88,56,533,62,53,53,11 Jun 2021
305.488,11H 47M 45S,NA,NA,NA,NA,NA,42465,Fri,Jun,11,2021,48,86,56,533,63,50,54,11 Jun 2021
304.362,11H 47M 47S,NA,NA,NA,NA,NA,42467,Fri,Jun,11,2021,45,86,56,533,58,47,56,11 Jun 2021
303.785,11H 47M 48S,NA,NA,NA,NA,NA,42468,Fri,Jun,11,2021,46,90,56,533,58,48,55,11 Jun 2021
303.201,11H 47M 49S,NA,NA,NA,NA,NA,42469,Fri,Jun,11,2021,44,86,56,533,56,48,55,11 Jun 2021
302.64,11H 47M 50S,NA,NA,NA,NA,NA,42470,Fri,Jun,11,2021,46,87,57,533,59,50,52,11 Jun 2021
302.164,11H 47M 51S,NA,NA,NA,NA,NA,42471,Fri,Jun,11,2021,43,NA,NA,NA,65,51,52,11 Jun 2021
301.46,11H 47M 52S,NA,NA,NA,NA,NA,42472,Fri,Jun,11,2021,48,90,56,533,61,50,52,11 Jun 2021
300.811,11H 47M 53S,NA,NA,NA,NA,NA,42473,Fri,Jun,11,2021,47,88,56,533,61,48,56,11 Jun 2021
300.391,11H 47M 54S,NA,NA,NA,NA,NA,42474,Fri,Jun,11,2021,46,96,56,533,59,47,56,11 Jun 2021
299.159,11H 47M 56S,NA,NA,NA,NA,NA,42476,Fri,Jun,11,2021,45,87,56,533,60,50,50,11 Jun 2021
298.397,11H 47M 57S,NA,NA,NA,NA,NA,42477,Fri,Jun,11,2021,45,92,57,533,63,51,51,11 Jun 2021
298.01,11H 47M 58S,NA,NA,NA,NA,NA,42478,Fri,Jun,11,2021,46,90,57,533,63,51,55,11 Jun 2021
296.909,11H 48M 0S,NA,NA,NA,NA,NA,42480,Fri,Jun,11,2021,44,87,56,533,59,50,53,11 Jun 2021
296.106,11H 48M 1S,NA,NA,NA,NA,NA,42481,Fri,Jun,11,2021,48,89,57,533,61,49,51,11 Jun 2021
295.538,11H 48M 2S,NA,NA,NA,NA,NA,42482,Fri,Jun,11,2021,48,90,56,533,61,49,50,11 Jun 2021
295.196,11H 48M 3S,NA,NA,NA,NA,NA,42483,Fri,Jun,11,2021,49,91,56,533,59,48,54,11 Jun 2021
293.897,11H 48M 5S,NA,NA,NA,NA,NA,42485,Fri,Jun,11,2021,47,87,56,533,62,52,56,11 Jun 2021
293.195,11H 48M 6S,NA,NA,NA,NA,NA,42486,Fri,Jun,11,2021,44,91,56,533,60,48,51,11 Jun 2021
292.75,11H 48M 7S,NA,NA,NA,NA,NA,42487,Fri,Jun,11,2021,45,87,56,533,60,44,51,11 Jun 2021
292.303,11H 48M 8S,NA,NA,NA,NA,NA,42488,Fri,Jun,11,2021,47,89,56,533,58,47,51,11 Jun 2021
291.643,11H 48M 9S,NA,NA,NA,NA,NA,42489,Fri,Jun,11,2021,45,92,57,533,60,51,51,11 Jun 2021
290.873,11H 48M 10S,NA,NA,NA,NA,NA,42490,Fri,Jun,11,2021,49,89,56,533,65,54,55,11 Jun 2021
290.278,11H 48M 11S,NA,NA,NA,NA,NA,42491,Fri,Jun,11,2021,43,88,56,533,57,46,52,11 Jun 2021
289.961,11H 48M 12S,NA,NA,NA,NA,NA,42492,Fri,Jun,11,2021,44,87,56,533,58,42,50,11 Jun 2021
288.574,11H 48M 14S,NA,NA,NA,NA,NA,42494,Fri,Jun,11,2021,46,87,56,533,59,47,53,11 Jun 2021
287.593,11H 48M 16S,NA,NA,NA,NA,NA,42496,Fri,Jun,11,2021,48,114,56,533,60,50,52,11 Jun 2021
287.108,11H 48M 17S,NA,NA,NA,NA,NA,42497,Fri,Jun,11,2021,48,89,56,533,66,55,56,11 Jun 2021
286.306,11H 48M 18S,NA,NA,NA,NA,NA,42498,Fri,Jun,11,2021,43,90,55,533,61,52,53,11 Jun 2021
285.622,11H 48M 19S,NA,NA,NA,NA,NA,42499,Fri,Jun,11,2021,45,91,56,533,57,45,52,11 Jun 2021
285.23,11H 48M 20S,NA,NA,NA,NA,NA,42500,Fri,Jun,11,2021,46,87,57,533,57,49,54,11 Jun 2021
284.721,11H 48M 21S,NA,NA,NA,NA,NA,42501,Fri,Jun,11,2021,48,90,57,533,59,46,57,11 Jun 2021
283.331,11H 48M 23S,NA,NA,NA,NA,NA,42503,Fri,Jun,11,2021,49,88,57,533,64,48,50,11 Jun 2021
282.929,11H 48M 24S,NA,NA,NA,NA,NA,42504,Fri,Jun,11,2021,47,93,57,533,64,50,50,11 Jun 2021
282.393,11H 48M 25S,NA,NA,NA,NA,NA,42505,Fri,Jun,11,2021,50,95,56,533,63,51,54,11 Jun 2021
281.625,11H 48M 26S,NA,NA,NA,NA,NA,42506,Fri,Jun,11,2021,44,92,56,533,59,48,55,11 Jun 2021
280.941,11H 48M 27S,NA,NA,NA,NA,NA,42507,Fri,Jun,11,2021,44,92,57,533,58,50,56,11 Jun 2021
280.647,11H 48M 28S,NA,NA,NA,NA,NA,42508,Fri,Jun,11,2021,44,89,58,533,61,46,53,11 Jun 2021
278.199,11H 48M 32S,NA,NA,NA,NA,NA,42512,Fri,Jun,11,2021,47,90,56,533,62,48,50,11 Jun 2021
277.68,11H 48M 33S,NA,NA,NA,NA,NA,42513,Fri,Jun,11,2021,45,89,57,533,64,46,49,11 Jun 2021
277.062,11H 48M 34S,NA,NA,NA,NA,NA,42514,Fri,Jun,11,2021,45,90,57,533,62,47,46,11 Jun 2021
276.323,11H 48M 35S,NA,NA,NA,NA,NA,42515,Fri,Jun,11,2021,43,88,57,533,61,46,51,11 Jun 2021
275.811,11H 48M 36S,NA,NA,NA,NA,NA,42516,Fri,Jun,11,2021,48,88,57,533,62,49,49,11 Jun 2021
275.375,11H 48M 37S,NA,NA,NA,NA,NA,42517,Fri,Jun,11,2021,47,87,57,533,62,47,50,11 Jun 2021
274.792,11H 48M 38S,NA,NA,NA,NA,NA,42518,Fri,Jun,11,2021,45,88,57,533,60,48,50,11 Jun 2021
274.095,11H 48M 39S,NA,NA,NA,NA,NA,42519,Fri,Jun,11,2021,44,86,56,533,59,47,50,11 Jun 2021
273.071,11H 48M 41S,NA,NA,NA,NA,NA,42521,Fri,Jun,11,2021,46,86,57,533,60,50,50,11 Jun 2021
271.856,11H 48M 43S,NA,NA,NA,NA,NA,42523,Fri,Jun,11,2021,48,89,55,533,64,50,55,11 Jun 2021
271.389,11H 48M 44S,NA,NA,NA,NA,NA,42524,Fri,Jun,11,2021,44,90,56,533,60,46,54,11 Jun 2021
270.774,11H 48M 45S,NA,NA,NA,NA,NA,42525,Fri,Jun,11,2021,46,89,56,533,55,48,51,11 Jun 2021
270.181,11H 48M 46S,NA,NA,NA,NA,NA,42526,Fri,Jun,11,2021,47,90,57,533,57,50,52,11 Jun 2021
269.127,11H 48M 48S,NA,NA,NA,NA,NA,42528,Fri,Jun,11,2021,47,88,55,533,63,52,54,11 Jun 2021
267.869,11H 48M 50S,NA,NA,NA,NA,NA,42530,Fri,Jun,11,2021,46,90,56,533,57,48,56,11 Jun 2021
267.255,11H 48M 51S,NA,NA,NA,NA,NA,42531,Fri,Jun,11,2021,47,85,56,533,56,48,58,11 Jun 2021
266.792,11H 48M 52S,NA,NA,NA,NA,NA,42532,Fri,Jun,11,2021,46,88,56,533,56,50,56,11 Jun 2021
266.219,11H 48M 53S,NA,NA,NA,NA,NA,42533,Fri,Jun,11,2021,44,92,57,533,63,50,50,11 Jun 2021
265.495,11H 48M 54S,NA,NA,NA,NA,NA,42534,Fri,Jun,11,2021,47,93,57,533,66,49,50,11 Jun 2021
264.834,11H 48M 55S,NA,NA,NA,NA,NA,42535,Fri,Jun,11,2021,48,93,55,533,61,46,53,11 Jun 2021
264.342,11H 48M 56S,NA,NA,NA,NA,NA,42536,Fri,Jun,11,2021,49,88,56,533,61,49,58,11 Jun 2021
263.789,11H 48M 57S,NA,NA,NA,NA,NA,42537,Fri,Jun,11,2021,46,90,56,533,56,48,53,11 Jun 2021
262.544,11H 48M 59S,NA,NA,NA,NA,NA,42539,Fri,Jun,11,2021,45,86,56,533,56,51,52,11 Jun 2021
261.957,11H 49M 0S,NA,NA,NA,NA,NA,42540,Fri,Jun,11,2021,46,91,56,533,59,50,51,11 Jun 2021
261.373,11H 49M 1S,NA,NA,NA,NA,NA,42541,Fri,Jun,11,2021,45,92,56,533,61,50,52,11 Jun 2021
260.81,11H 49M 2S,NA,NA,NA,NA,NA,42542,Fri,Jun,11,2021,48,87,56,533,63,51,55,11 Jun 2021
259.615,11H 49M 4S,NA,NA,NA,NA,NA,42544,Fri,Jun,11,2021,46,89,57,533,59,50,53,11 Jun 2021
258.902,11H 49M 5S,NA,NA,NA,NA,NA,42545,Fri,Jun,11,2021,45,93,57,533,56,50,52,11 Jun 2021
258.397,11H 49M 6S,NA,NA,NA,NA,NA,42546,Fri,Jun,11,2021,47,92,56,533,60,50,52,11 Jun 2021
257.841,11H 49M 7S,NA,NA,NA,NA,NA,42547,Fri,Jun,11,2021,45,88,56,533,59,49,54,11 Jun 2021
256.578,11H 49M 9S,NA,NA,NA,NA,NA,42549,Fri,Jun,11,2021,48,90,56,533,61,50,50,11 Jun 2021
255.979,11H 49M 10S,NA,NA,NA,NA,NA,42550,Fri,Jun,11,2021,48,91,57,533,59,50,52,11 Jun 2021
255.383,11H 49M 11S,NA,NA,NA,NA,NA,42551,Fri,Jun,11,2021,50,91,56,533,62,54,54,11 Jun 2021
254.793,11H 49M 12S,NA,NA,NA,NA,NA,42552,Fri,Jun,11,2021,46,97,56,533,59,50,55,11 Jun 2021
254.184,11H 49M 13S,NA,NA,NA,NA,NA,42553,Fri,Jun,11,2021,46,87,56,533,59,49,52,11 Jun 2021
253.535,11H 49M 14S,NA,NA,NA,NA,NA,42554,Fri,Jun,11,2021,48,95,57,533,61,47,51,11 Jun 2021
253.041,11H 49M 15S,NA,NA,NA,NA,NA,42555,Fri,Jun,11,2021,49,92,57,533,61,50,53,11 Jun 2021
252.477,11H 49M 16S,NA,NA,NA,NA,NA,42556,Fri,Jun,11,2021,46,87,56,533,58,51,54,11 Jun 2021
251.098,11H 49M 18S,NA,NA,NA,NA,NA,42558,Fri,Jun,11,2021,45,90,56,533,60,48,52,11 Jun 2021
250.048,11H 49M 20S,NA,NA,NA,NA,NA,42560,Fri,Jun,11,2021,48,88,57,533,60,48,51,11 Jun 2021
248.792,11H 49M 22S,NA,NA,NA,NA,NA,42562,Fri,Jun,11,2021,47,92,57,533,59,50,54,11 Jun 2021
248.104,11H 49M 23S,NA,NA,NA,NA,NA,42563,Fri,Jun,11,2021,48,91,57,533,61,51,55,11 Jun 2021
247.672,11H 49M 24S,NA,NA,NA,NA,NA,42564,Fri,Jun,11,2021,46,86,56,533,61,50,53,11 Jun 2021
247.174,11H 49M 25S,NA,NA,NA,NA,NA,42565,Fri,Jun,11,2021,45,95,56,533,60,48,51,11 Jun 2021
245.847,11H 49M 27S,NA,NA,NA,NA,NA,42567,Fri,Jun,11,2021,47,91,57,533,61,52,54,11 Jun 2021
245.394,11H 49M 28S,NA,NA,NA,NA,NA,42568,Fri,Jun,11,2021,47,91,56,533,59,50,53,11 Jun 2021
244.801,11H 49M 29S,NA,NA,NA,NA,NA,42569,Fri,Jun,11,2021,46,90,56,533,58,50,54,11 Jun 2021
244.128,11H 49M 30S,NA,NA,NA,NA,NA,42570,Fri,Jun,11,2021,47,87,57,533,58,49,52,11 Jun 2021
243.62,11H 49M 31S,NA,NA,NA,NA,NA,42571,Fri,Jun,11,2021,48,95,57,533,60,50,52,11 Jun 2021
243.117,11H 49M 32S,NA,NA,NA,NA,NA,42572,Fri,Jun,11,2021,46,91,56,533,64,52,53,11 Jun 2021
242.413,11H 49M 33S,NA,NA,NA,NA,NA,42573,Fri,Jun,11,2021,47,94,NA,NA,60,49,52,11 Jun 2021
241.316,11H 49M 35S,NA,NA,NA,NA,NA,42575,Fri,Jun,11,2021,46,90,56,533,56,50,54,11 Jun 2021
240.149,11H 49M 37S,NA,NA,NA,NA,NA,42577,Fri,Jun,11,2021,45,92,56,533,58,49,54,11 Jun 2021
239.456,11H 49M 38S,NA,NA,NA,NA,NA,42578,Fri,Jun,11,2021,49,96,57,533,62,52,51,11 Jun 2021
238.904,11H 49M 39S,NA,NA,NA,NA,NA,42579,Fri,Jun,11,2021,46,91,56,533,60,50,52,11 Jun 2021
238.431,11H 49M 40S,NA,NA,NA,NA,NA,42580,Fri,Jun,11,2021,46,88,56,533,59,50,55,11 Jun 2021
237.843,11H 49M 41S,NA,NA,NA,NA,NA,42581,Fri,Jun,11,2021,46,91,57,533,58,51,55,11 Jun 2021
237.175,11H 49M 42S,NA,NA,NA,NA,NA,42582,Fri,Jun,11,2021,44,97,57,533,60,50,54,11 Jun 2021
236.574,11H 49M 43S,NA,NA,NA,NA,NA,42583,Fri,Jun,11,2021,48,94,56,533,60,49,53,11 Jun 2021
235.546,11H 49M 45S,NA,NA,NA,NA,NA,42585,Fri,Jun,11,2021,48,96,56,533,59,52,55,11 Jun 2021
234.927,11H 49M 46S,NA,NA,NA,NA,NA,42586,Fri,Jun,11,2021,45,111,56,533,58,50,53,11 Jun 2021
234.227,11H 49M 47S,NA,NA,NA,NA,NA,42587,Fri,Jun,11,2021,46,94,57,533,61,48,53,11 Jun 2021
233.632,11H 49M 48S,NA,NA,NA,NA,NA,42588,Fri,Jun,11,2021,49,96,56,533,62,50,55,11 Jun 2021
233.232,11H 49M 49S,NA,NA,NA,NA,NA,42589,Fri,Jun,11,2021,47,95,56,533,64,51,56,11 Jun 2021
232.663,11H 49M 50S,NA,NA,NA,NA,NA,42590,Fri,Jun,11,2021,44,94,56,533,58,51,52,11 Jun 2021
231.972,11H 49M 51S,NA,NA,NA,NA,NA,42591,Fri,Jun,11,2021,46,95,57,533,57,46,50,11 Jun 2021
230.381,11H 49M 54S,NA,NA,NA,NA,NA,42594,Fri,Jun,11,2021,49,95,56,533,61,52,56,11 Jun 2021
229.645,11H 49M 55S,NA,NA,NA,NA,NA,42595,Fri,Jun,11,2021,46,100,56,533,63,52,56,11 Jun 2021
229.042,11H 49M 56S,NA,NA,NA,NA,NA,42596,Fri,Jun,11,2021,41,101,56,533,56,45,50,11 Jun 2021
228.594,11H 49M 57S,NA,NA,NA,NA,NA,42597,Fri,Jun,11,2021,43,90,57,533,56,45,49,11 Jun 2021
228.04,11H 49M 58S,NA,NA,NA,NA,NA,42598,Fri,Jun,11,2021,43,93,56,533,56,44,50,11 Jun 2021
227.335,11H 49M 59S,NA,NA,NA,NA,NA,42599,Fri,Jun,11,2021,48,100,57,533,470,532,540,11 Jun 2021
226.748,11H 50M 0S,NA,NA,NA,NA,NA,42600,Fri,Jun,11,2021,50,101,57,533,62,53,56,11 Jun 2021
226.252,11H 50M 1S,NA,NA,NA,NA,NA,42601,Fri,Jun,11,2021,45,93,56,533,60,51,53,11 Jun 2021
224.997,11H 50M 3S,NA,NA,NA,NA,NA,42603,Fri,Jun,11,2021,44,96,56,533,57,45,52,11 Jun 2021
224.409,11H 50M 4S,NA,NA,NA,NA,NA,42604,Fri,Jun,11,2021,46,98,57,533,58,44,53,11 Jun 2021
223.945,11H 50M 5S,NA,NA,NA,NA,NA,42605,Fri,Jun,11,2021,47,99,57,533,60,50,52,11 Jun 2021
223.352,11H 50M 6S,NA,NA,NA,NA,NA,42606,Fri,Jun,11,2021,50,97,56,533,61,50,50,11 Jun 2021
222.733,11H 50M 7S,NA,NA,NA,NA,NA,42607,Fri,Jun,11,2021,47,97,56,533,61,50,52,11 Jun 2021
221.642,11H 50M 9S,NA,NA,NA,NA,NA,42609,Fri,Jun,11,2021,44,100,57,533,58,50,55,11 Jun 2021
221.06,11H 50M 10S,NA,NA,NA,NA,NA,42610,Fri,Jun,11,2021,50,101,56,533,61,50,50,11 Jun 2021
220.007,11H 50M 12S,NA,NA,NA,NA,NA,42612,Fri,Jun,11,2021,95,57,NA,NA,57,48,53,11 Jun 2021
219.416,11H 50M 13S,NA,NA,NA,NA,NA,42613,Fri,Jun,11,2021,46,94,57,533,58,48,53,11 Jun 2021
218.724,11H 50M 14S,NA,NA,NA,NA,NA,42614,Fri,Jun,11,2021,45,94,57,533,61,48,53,11 Jun 2021
218.225,11H 50M 15S,NA,NA,NA,NA,NA,42615,Fri,Jun,11,2021,46,95,57,533,62,46,49,11 Jun 2021
217.778,11H 50M 16S,NA,NA,NA,NA,NA,42616,Fri,Jun,11,2021,45,98,57,533,60,45,49,11 Jun 2021
217.085,11H 50M 17S,NA,NA,NA,NA,NA,42617,Fri,Jun,11,2021,45,105,57,533,61,48,54,11 Jun 2021
216.391,11H 50M 18S,NA,NA,NA,NA,NA,42618,Fri,Jun,11,2021,47,103,57,533,60,48,49,11 Jun 2021
215.908,11H 50M 19S,NA,NA,NA,NA,NA,42619,Fri,Jun,11,2021,46,98,57,533,60,46,50,11 Jun 2021
214.772,11H 50M 21S,NA,NA,NA,NA,NA,42621,Fri,Jun,11,2021,48,102,57,533,62,51,55,11 Jun 2021
214.137,11H 50M 22S,NA,NA,NA,NA,NA,42622,Fri,Jun,11,2021,46,103,56,533,58,49,50,11 Jun 2021
213.631,11H 50M 23S,NA,NA,NA,NA,NA,42623,Fri,Jun,11,2021,45,103,57,533,59,50,51,11 Jun 2021
212.44,11H 50M 25S,NA,NA,NA,NA,NA,42625,Fri,Jun,11,2021,48,106,57,533,59,50,52,11 Jun 2021
212.44,11H 50M 25S,NA,NA,NA,NA,NA,42625,Fri,Jun,11,2021,48,106,57,533,48,106,57,11 Jun 2021
211.8,11H 50M 26S,NA,NA,NA,NA,NA,42626,Fri,Jun,11,2021,49,104,56,533,59,50,53,11 Jun 2021
211.376,11H 50M 27S,NA,NA,NA,NA,NA,42627,Fri,Jun,11,2021,46,105,56,533,60,50,54,11 Jun 2021
210.854,11H 50M 28S,NA,NA,NA,NA,NA,42628,Fri,Jun,11,2021,46,107,56,533,59,50,55,11 Jun 2021
209.526,11H 50M 30S,NA,NA,NA,NA,NA,42630,Fri,Jun,11,2021,47,105,56,533,58,48,52,11 Jun 2021
209.089,11H 50M 31S,NA,NA,NA,NA,NA,42631,Fri,Jun,11,2021,48,107,56,533,59,48,52,11 Jun 2021
208.558,11H 50M 32S,NA,NA,NA,NA,NA,42632,Fri,Jun,11,2021,49,109,57,533,60,56,56,11 Jun 2021
207.92,11H 50M 33S,NA,NA,NA,NA,NA,42633,Fri,Jun,11,2021,43,102,56,533,59,52,53,11 Jun 2021
207.294,11H 50M 34S,NA,NA,NA,NA,NA,42634,Fri,Jun,11,2021,47,107,57,533,56,46,52,11 Jun 2021
206.724,11H 50M 35S,NA,NA,NA,NA,NA,42635,Fri,Jun,11,2021,48,112,57,533,60,49,55,11 Jun 2021
206.267,11H 50M 36S,NA,NA,NA,NA,NA,42636,Fri,Jun,11,2021,50,NA,NA,NA,61,56,55,11 Jun 2021
205.721,11H 50M 37S,NA,NA,NA,NA,NA,42637,Fri,Jun,11,2021,45,103,56,533,60,54,55,11 Jun 2021
204.442,11H 50M 39S,NA,NA,NA,NA,NA,42639,Fri,Jun,11,2021,46,103,56,533,57,48,50,11 Jun 2021
203.461,11H 50M 41S,NA,NA,NA,NA,NA,42641,Fri,Jun,11,2021,46,111,56,533,61,46,51,11 Jun 2021
202.888,11H 50M 42S,NA,NA,NA,NA,NA,42642,Fri,Jun,11,2021,47,106,57,533,59,50,54,11 Jun 2021
202.334,11H 50M 43S,NA,NA,NA,NA,NA,42643,Fri,Jun,11,2021,46,105,56,533,59,52,54,11 Jun 2021
202.047,11H 50M 44S,NA,NA,NA,NA,NA,42644,Fri,Jun,11,2021,46,104,57,533,59,49,52,11 Jun 2021
201.889,11H 50M 45S,NA,NA,NA,NA,NA,42645,Fri,Jun,11,2021,44,105,57,533,59,50,54,11 Jun 2021
201.677,11H 50M 46S,NA,NA,NA,NA,NA,42646,Fri,Jun,11,2021,47,106,57,533,58,50,51,11 Jun 2021
201.146,11H 50M 48S,NA,NA,NA,NA,NA,42648,Fri,Jun,11,2021,47,106,56,533,59,48,54,11 Jun 2021
200.906,11H 50M 50S,NA,NA,NA,NA,NA,42650,Fri,Jun,11,2021,47,102,57,533,56,50,52,11 Jun 2021
200.453,11H 50M 51S,NA,NA,NA,NA,NA,42651,Fri,Jun,11,2021,50,108,57,533,63,54,56,11 Jun 2021
200.299,11H 50M 52S,NA,NA,NA,NA,NA,42652,Fri,Jun,11,2021,48,106,56,533,60,50,53,11 Jun 2021
200.558,11H 50M 53S,NA,NA,NA,NA,NA,42653,Fri,Jun,11,2021,46,102,56,533,60,47,56,11 Jun 2021
200.637,11H 50M 54S,NA,NA,NA,NA,NA,42654,Fri,Jun,11,2021,44,100,56,533,56,46,54,11 Jun 2021
200.562,11H 50M 57S,NA,NA,NA,NA,NA,42657,Fri,Jun,11,2021,44,106,57,533,60,51,53,11 Jun 2021
200.536,11H 50M 58S,NA,NA,NA,NA,NA,42658,Fri,Jun,11,2021,49,107,56,533,61,51,51,11 Jun 2021
200.481,11H 50M 59S,NA,NA,NA,NA,NA,42659,Fri,Jun,11,2021,48,104,56,533,57,49,54,11 Jun 2021
200.532,11H 51M 0S,NA,NA,NA,NA,NA,42660,Fri,Jun,11,2021,46,104,56,533,55,50,53,11 Jun 2021
200.513,11H 51M 1S,NA,NA,NA,NA,NA,42661,Fri,Jun,11,2021,46,108,57,533,56,51,51,11 Jun 2021
200.498,11H 51M 3S,NA,NA,NA,NA,NA,42663,Fri,Jun,11,2021,46,107,56,533,59,52,58,11 Jun 2021
200.667,11H 51M 4S,NA,NA,NA,NA,NA,42664,Fri,Jun,11,2021,45,106,57,533,53,50,53,11 Jun 2021
200.359,11H 51M 6S,NA,NA,NA,NA,NA,42666,Fri,Jun,11,2021,49,107,57,533,63,50,52,11 Jun 2021
200.413,11H 51M 7S,NA,NA,NA,NA,NA,42667,Fri,Jun,11,2021,49,106,56,533,58,50,54,11 Jun 2021
200.634,11H 51M 8S,NA,NA,NA,NA,NA,42668,Fri,Jun,11,2021,45,103,56,533,54,49,55,11 Jun 2021
200.674,11H 51M 9S,NA,NA,NA,NA,NA,42669,Fri,Jun,11,2021,45,104,57,533,60,50,54,11 Jun 2021
200.427,11H 51M 10S,NA,NA,NA,NA,NA,42670,Fri,Jun,11,2021,47,106,57,533,62,49,53,11 Jun 2021
200.362,11H 51M 11S,NA,NA,NA,NA,NA,42671,Fri,Jun,11,2021,47,105,56,533,62,50,51,11 Jun 2021
200.69,11H 51M 13S,NA,NA,NA,NA,NA,42673,Fri,Jun,11,2021,43,107,57,533,55,50,56,11 Jun 2021
200.369,11H 51M 15S,NA,NA,NA,NA,NA,42675,Fri,Jun,11,2021,45,NA,NA,NA,63,47,48,11 Jun 2021
200.535,11H 51M 16S,NA,NA,NA,NA,NA,42676,Fri,Jun,11,2021,44,106,57,533,62,47,50,11 Jun 2021
200.607,11H 51M 17S,NA,NA,NA,NA,NA,42677,Fri,Jun,11,2021,47,110,56,533,62,51,50,11 Jun 2021
200.527,11H 51M 18S,NA,NA,NA,NA,NA,42678,Fri,Jun,11,2021,47,109,56,533,54,54,61,11 Jun 2021
200.504,11H 51M 19S,NA,NA,NA,NA,NA,42679,Fri,Jun,11,2021,44,105,57,533,59,45,54,11 Jun 2021
200.555,11H 51M 20S,NA,NA,NA,NA,NA,42680,Fri,Jun,11,2021,47,105,57,533,62,48,49,11 Jun 2021
200.55,11H 51M 21S,NA,NA,NA,NA,NA,42681,Fri,Jun,11,2021,47,102,57,533,63,50,51,11 Jun 2021
200.504,11H 51M 22S,NA,NA,NA,NA,NA,42682,Fri,Jun,11,2021,47,128,57,533,59,50,50,11 Jun 2021
200.534,11H 51M 24S,NA,NA,NA,NA,NA,42684,Fri,Jun,11,2021,47,112,56,533,59,52,54,11 Jun 2021
200.612,11H 51M 25S,NA,NA,NA,NA,NA,42685,Fri,Jun,11,2021,49,104,56,533,57,49,55,11 Jun 2021
200.563,11H 51M 26S,NA,NA,NA,NA,NA,42686,Fri,Jun,11,2021,45,109,56,533,60,50,53,11 Jun 2021
200.447,11H 51M 27S,NA,NA,NA,NA,NA,42687,Fri,Jun,11,2021,45,NA,NA,NA,62,51,53,11 Jun 2021
200.588,11H 51M 29S,NA,NA,NA,NA,NA,42689,Fri,Jun,11,2021,47,103,56,533,59,50,56,11 Jun 2021
200.485,11H 51M 30S,NA,NA,NA,NA,NA,42690,Fri,Jun,11,2021,45,113,56,533,59,50,53,11 Jun 2021
200.538,11H 51M 31S,NA,NA,NA,NA,NA,42691,Fri,Jun,11,2021,46,104,57,533,60,51,53,11 Jun 2021
200.533,11H 51M 33S,NA,NA,NA,NA,NA,42693,Fri,Jun,11,2021,47,105,57,533,60,49,50,11 Jun 2021
200.542,11H 51M 34S,NA,NA,NA,NA,NA,42694,Fri,Jun,11,2021,49,109,57,533,60,47,50,11 Jun 2021
200.558,11H 51M 35S,NA,NA,NA,NA,NA,42695,Fri,Jun,11,2021,49,107,56,533,59,51,54,11 Jun 2021
200.558,11H 51M 35S,NA,NA,NA,NA,NA,42695,Fri,Jun,11,2021,59,51,54,540,59,51,54,11 Jun 2021
200.506,11H 51M 36S,NA,NA,NA,NA,NA,42696,Fri,Jun,11,2021,44,104,56,533,62,54,55,11 Jun 2021
200.542,11H 51M 37S,NA,NA,NA,NA,NA,42697,Fri,Jun,11,2021,43,103,56,533,58,43,50,11 Jun 2021
200.542,11H 51M 38S,NA,NA,NA,NA,NA,42698,Fri,Jun,11,2021,47,105,57,533,57,46,51,11 Jun 2021
200.557,11H 51M 39S,NA,NA,NA,NA,NA,42699,Fri,Jun,11,2021,50,1,NA,NA,61,50,56,11 Jun 2021
200.55,11H 51M 40S,NA,NA,NA,NA,NA,42700,Fri,Jun,11,2021,47,107,57,533,60,54,56,11 Jun 2021
200.515,11H 51M 42S,NA,NA,NA,NA,NA,42702,Fri,Jun,11,2021,44,101,56,534,59,49,54,11 Jun 2021
200.522,11H 51M 43S,NA,NA,NA,NA,NA,42703,Fri,Jun,11,2021,45,114,56,533,57,50,53,11 Jun 2021
200.591,11H 51M 45S,NA,NA,NA,NA,NA,42705,Fri,Jun,11,2021,46,101,56,533,60,51,53,11 Jun 2021
200.521,11H 51M 46S,NA,NA,NA,NA,NA,42706,Fri,Jun,11,2021,45,100,56,533,59,50,53,11 Jun 2021
200.498,11H 51M 47S,NA,NA,NA,NA,NA,42707,Fri,Jun,11,2021,45,110,57,533,58,49,51,11 Jun 2021
200.54,11H 51M 48S,NA,NA,NA,NA,NA,42708,Fri,Jun,11,2021,49,106,57,533,59,48,54,11 Jun 2021
