pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
23.169,8H 58M 34.4789999999994S,13.9028,4.544385,2.983,0.547,1.5359178,13.894115,13.8994,38.382,28.8254,4.7034,204.169,0,32314.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
23.812,8H 58M 35.4789999999994S,13.9019,4.544316,2.9827,0.5561,1.5363248,13.890016,13.8984,38.382,28.8256,4.7031,204.157,0,32315.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
24.491,8H 58M 36.4789999999994S,13.9005,4.544202,2.9822,0.5623,1.5365283,13.891382,13.8969,38.382,28.826,4.7019,204.101,0,32316.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
24.966,8H 58M 37.4789999999994S,13.9009,4.54428,2.9819,0.5696,1.536223,13.890016,13.8972,38.3821,28.8259,4.7038,204.187,0,32317.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
25.494,8H 58M 38.4789999999994S,13.9004,4.544241,2.9817,0.568,1.5361213,13.892066,13.8967,38.382,28.826,4.7026,204.131,0,32318.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
26.178,8H 58M 39.4789999999994S,13.8996,4.544185,2.982,0.5816,1.5364265,13.885918,13.8958,38.3819,28.8261,4.7061,204.285,0,32319.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
26.801,8H 58M 40.4789999999994S,13.8988,4.544135,2.9825,0.5873,1.5364265,13.887284,13.8949,38.382,28.8264,4.7081,204.374,0,32320.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
27.356,8H 58M 41.4789999999994S,13.8987,4.544151,2.9837,0.5777,1.536223,13.887967,13.8947,38.382,28.8264,4.7112,204.506,0,32321.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
27.94,8H 58M 42.4789999999994S,13.8984,4.544148,2.984,0.5799,1.5367318,13.884551,13.8943,38.382,28.8265,4.7109,204.493,0,32322.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
28.516,8H 58M 43.4789999999994S,13.8978,4.544106,2.9841,0.5829,1.5367826,13.885234,13.8936,38.3819,28.8266,4.7077,204.356,0,32323.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
29.021,8H 58M 44.4789999999994S,13.8973,4.544083,2.9825,0.5853,1.5366809,13.881819,13.893,38.382,28.8268,4.7017,204.096,0,32324.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
29.53,8H 58M 45.4789999999994S,13.8975,4.544129,2.9801,0.5899,1.5367318,13.885918,13.8932,38.382,28.8267,4.6937,203.745,0,32325.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
30.192,8H 58M 46.4789999999994S,13.8973,4.544131,2.977,0.5951,1.5368335,13.883185,13.8928,38.382,28.8268,4.6913,203.641,0,32326.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
30.885,8H 58M 47.4789999999994S,13.897,4.54414,2.976,0.5861,1.53663,13.881819,13.8924,38.382,28.8269,4.6917,203.661,0,32327.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
31.369,8H 58M 48.4789999999994S,13.8972,4.544191,2.9749,0.6023,1.5367318,13.879086,13.8926,38.3821,28.827,4.6925,203.693,0,32328.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
31.815,8H 58M 49.4789999999994S,13.8971,4.544188,2.9755,0.5985,1.5367826,13.887967,13.8924,38.3819,28.8269,4.6984,203.952,0,32329.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
32.477,8H 58M 50.4789999999994S,13.897,4.544222,2.9766,0.5999,1.5365791,13.885918,13.8922,38.3821,28.827,4.6985,203.957,0,32330.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
33.097,8H 58M 51.4789999999994S,13.8971,4.544264,2.9764,0.6107,1.53663,13.879086,13.8922,38.3821,28.827,4.6962,203.854,0,32331.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
33.61,8H 58M 52.4789999999994S,13.8968,4.54426,2.9757,0.6183,1.5367826,13.883185,13.8919,38.3821,28.8271,4.6917,203.662,0,32332.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
34.19,8H 58M 53.4789999999994S,13.8967,4.544274,2.9739,0.6076,1.5367318,13.885234,13.8916,38.3821,28.8272,4.69,203.588,0,32333.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
34.818,8H 58M 54.4789999999994S,13.8965,4.5442920000000004,2.9736,0.5927,1.5370879,13.879086,13.8914,38.3822,28.8273,4.6925,203.695,0,32334.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
35.452,8H 58M 55.4789999999994S,13.8963,4.544298,2.9737,0.5872,1.537037,13.880453,13.8911,38.3821,28.8273,4.6951,203.806,0,32335.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
36.03,8H 58M 56.4789999999994S,13.8963,4.544313,2.9749,0.5899,1.5371387,13.883868,13.891,38.382,28.8272,4.6999,204.017,0,32336.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
36.481,8H 58M 57.4789999999994S,13.896,4.544316,2.9759,0.6003,1.5371388,13.880453,13.8906,38.3821,28.8274,4.6986,203.962,0,32337.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
37.063,8H 58M 58.4789999999994S,13.8959,4.544337,2.9748,0.6008,1.5371387,13.883185,13.8905,38.3822,28.8275,4.6915,203.651,0,32338.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
37.778,8H 58M 59.4789999999994S,13.8954,4.544311,2.9728,0.5918,1.5373931,13.879086,13.8898,38.3821,28.8276,4.6869,203.452,0,32339.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
38.336,8H 59M 0.47899999999936S,13.8949,4.544283,2.9711,0.5721,1.5371896,13.879086,13.8892,38.3821,28.8277,4.6879,203.494,0,32340.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
38.73,8H 59M 1.47899999999936S,13.8948,4.544288,2.9713,0.5699,1.5372914,13.882502,13.8891,38.3821,28.8277,4.6917,203.661,0,32341.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
39.336,8H 59M 2.47899999999936S,13.8941,4.544241,2.9715,0.5812,1.537444,13.880453,13.8883,38.3821,28.8279,4.6897,203.572,0,32342.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
40.121,8H 59M 3.47899999999936S,13.8932,4.54419,2.9703,0.5827,1.537851,13.878403,13.8873,38.3821,28.8281,4.6867,203.442,0,32343.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
40.674,8H 59M 4.47899999999936S,13.8928,4.54419,2.9701,0.5748,1.5379019,13.87772,13.8868,38.3822,28.8283,4.6888,203.535,0,32344.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
40.983,8H 59M 5.47899999999936S,13.8935,4.544259,2.9695,0.5793,1.5373422,13.878403,13.8874,38.3821,28.8281,4.6846,203.351,0,32345.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
41.557,8H 59M 6.47899999999936S,13.8919,4.5441,2.9677,0.5814,1.5374949,13.879769,13.8857,38.3819,28.8283,4.6784,203.083,0,32346.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
42.336,8H 59M 7.47899999999936S,13.89,4.543957,2.9654,0.5765,1.5380545,13.87772,13.8838,38.3821,28.8288,4.6753,202.95,0,32347.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
42.914,8H 59M 8.47899999999936S,13.8903,4.543996,2.9645,0.5721,1.5381562,13.877037,13.884,38.3819,28.8287,4.6799,203.147,0,32348.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
43.322,8H 59M 9.47899999999936S,13.8904,4.544028,2.9649,0.5793,1.5383597,13.87772,13.884,38.382,28.8287,4.6825,203.261,0,32349.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
43.872,8H 59M 10.4789999999994S,13.8878,4.543754,2.966,0.5677,1.5388176,13.878403,13.8813,38.3817,28.8291,4.684,203.324,0,32350.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
44.521,8H 59M 11.4789999999994S,13.8768,4.542592,2.9645,0.5662,1.5387159,13.86269,13.8702,38.3814,28.8313,4.6728,202.841,0,32351.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
45.101,8H 59M 12.4789999999994S,13.8594,4.540893,2.9611,0.5654,1.539886,13.856541,13.8528,38.3825,28.8358,4.669,202.675,0,32352.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
45.609,8H 59M 13.4789999999994S,13.8575,4.540718,2.9591,0.5554,1.5403439,13.859274,13.8508,38.3825,28.8363,4.6662,202.552,0,32353.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
46.22,8H 59M 14.4789999999994S,13.8521,4.540172,2.9567,0.5631,1.541514,13.844243,13.8453,38.3824,28.8374,4.6626,202.396,0,32354.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
46.819,8H 59M 15.4789999999994S,13.8475,4.539743,2.9545,0.5604,1.5426333,13.840826,13.8406,38.3827,28.8386,4.6564,202.127,0,32355.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
47.204,8H 59M 16.4789999999994S,13.8467,4.5397,2.9507,0.5619,1.5430911,13.838776,13.8397,38.383,28.839,4.6434,201.562,0,32356.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
47.717,8H 59M 17.4789999999994S,13.8418,4.539129,2.9451,0.5627,1.543956,13.844243,13.8348,38.3822,28.8395,4.6299,200.974,0,32357.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
48.475,8H 59M 18.4789999999994S,13.8274,4.53779,2.9398,0.5663,1.5453296,13.824427,13.8203,38.3835,28.8437,4.6288,200.926,0,32358.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
49.098,8H 59M 19.4789999999994S,13.8233,4.537432,2.9387,0.5535,1.5464489,13.812128,13.8161,38.3841,28.845,4.6346,201.178,0,32359.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
49.568,8H 59M 20.4789999999994S,13.8214,4.537278,2.938,0.5479,1.548026,13.823744,13.8141,38.3842,28.8455,4.6302,200.986,0,32360.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
50.147,8H 59M 21.4789999999994S,13.8189,4.537081,2.935,0.5506,1.5490435,13.817594,13.8116,38.3846,28.8463,4.6171,200.419,0,32361.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
50.754,8H 59M 22.4789999999994S,13.8129,4.536477,2.9293,0.5495,1.549654,13.803927,13.8054,38.3846,28.8477,4.5979,199.587,0,32362.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
51.264,8H 59M 23.4789999999994S,13.8019,4.535615,2.9208,0.5341,1.5506207,13.805978,13.7944,38.3872,28.8521,4.5684,198.305,0,32363.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
51.846,8H 59M 24.4789999999994S,13.7943,4.53487,2.9064,0.5396,1.5524014,13.787527,13.7867,38.3875,28.854,4.5261,196.465,0,32364.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
52.542,8H 59M 25.4789999999994S,13.7492,4.530857,2.89,0.5268,1.5564205,13.755404,13.7415,38.3944,28.869,4.4973,195.211,0,32365.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
53.149,8H 59M 26.4789999999994S,13.7082,4.527301,2.875,0.5095,1.5628307,13.755405,13.7004,38.4015,28.8833,4.4753,194.256,0,32366.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
53.682,8H 59M 27.4789999999994S,13.7009,4.526397,2.8619,0.4889,1.5664429,13.744468,13.6931,38.3999,28.8836,4.4533,193.303,0,32367.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
54.291,8H 59M 28.4789999999994S,13.6519,4.521186,2.8495,0.4823,1.5722426,13.668585,13.644,38.3993,28.8936,4.4394,192.694,0,32368.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
54.907,8H 59M 29.4789999999994S,13.6206,4.517928,2.8409,0.4947,1.5782967,13.641235,13.6127,38.3994,28.9004,4.4364,192.566,0,32369.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
55.519,8H 59M 30.4789999999994S,13.5886,4.514413,2.8353,0.5023,1.5831299,13.612513,13.5806,38.3978,28.906,4.4313,192.343,0,32370.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
56.133,8H 59M 31.4789999999994S,13.5595,4.511377,2.8287,0.5149,1.5869455,13.568741,13.5513,38.3978,28.9123,4.4189,191.801,0,32371.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
56.591,8H 59M 32.4789999999994S,13.5466,4.509892,2.8225,0.5041,1.5897436,13.570793,13.5384,38.3964,28.9139,4.404,191.154,0,32372.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
56.989,8H 59M 33.4789999999994S,13.5134,4.506736,2.812,0.4947,1.5903032,13.587893,13.5051,38.3996,28.9235,4.3633,189.387,0,32373.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
57.684,8H 59M 34.4789999999994S,13.4914,4.504952,2.7941,0.4791,1.5939662000000001,13.518802,13.4831,38.4044,28.9318,4.3219,187.587,0,32374.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
58.531,8H 59M 35.4789999999994S,13.4994,4.50691,2.7794,0.4436,1.6003765,13.494856,13.491,38.4146,28.9381,4.308,186.984,0,32375.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
59.058,8H 59M 36.4789999999994S,13.5021,4.507163,2.7708,0.4215,1.6069394,13.498277,13.4935,38.4141,28.9372,4.2965,186.485,0,32376.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
59.342,8H 59M 37.4789999999994S,13.5288,4.509856,2.7595,0.4264,1.6093814,13.518803,13.5202,38.4128,28.9305,4.258,184.815,0,32377.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
