pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
1.659,10H 21M 42.4789999999994S,14.0846,4.562326,3.0222,0.4446,1.5292531,14.061427,14.0843,38.3796,28.7835,4.7564,206.478,0,37302.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.779,10H 21M 43.4789999999994S,14.062,4.559846,3.0221,0.4769,1.5295075,14.049138,14.0617,38.3787,28.7876,4.7543,206.385,0,37303.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.694,10H 21M 44.4789999999994S,14.1258,4.566955,3.0216,0.5892,1.5294057,14.056649,14.1255,38.3821,28.7765,4.7476,206.098,0,37304.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.651,10H 21M 45.4789999999994S,14.1079,4.564211,3.0213,0.6207,1.5294566,14.055966,14.1077,38.3741,28.7741,4.7486,206.142,0,37305.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.726,10H 21M 46.4789999999994S,14.0929,4.563269,3.0213,0.5991,1.5294566,14.053235,14.0926,38.3801,28.7821,4.751,206.244,0,37306.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.596,10H 21M 47.4789999999994S,14.0854,4.562361,3.0209,0.5652,1.5296092,14.052552,14.0852,38.3791,28.7829,4.7469,206.065,0,37307.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.573,10H 21M 48.4789999999994S,14.0697,4.560646,3.019,0.3789,1.5295075,14.052552,14.0695,38.3787,28.786,4.7446,205.966,0,37308.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.704,10H 21M 49.4789999999994S,14.0594,4.559535,3.0183,0.3407,1.5295075,14.058014,14.0591,38.3784,28.788,4.749,206.157,0,37309.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.816,10H 21M 50.4789999999994S,14.0373,4.55699,3.0192,0.3778,1.5292023,14.060745,14.037,38.3764,28.7913,4.7524,206.304,0,37310.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.96,10H 21M 51.4789999999994S,14.0219,4.555713,3.0187,0.2719,1.5292531,14.055966,14.0216,38.3796,28.7971,4.7527,206.314,0,37311.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.159,10H 21M 52.4789999999994S,14.0314,4.556697,3.019,0.2829,1.5296093,14.056649,14.0311,38.3793,28.7948,4.7516,206.267,0,37312.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.358,10H 21M 53.4789999999994S,14.0385,4.557415,3.0179,0.3439,1.5292531,14.0546,14.0381,38.379,28.793,4.7472,206.078,0,37313.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.843,10H 21M 54.4789999999994S,14.0184,4.555291,3.0174,0.3776,1.5294057,14.042994,14.0179,38.3788,28.7973,4.7497,206.185,0,37314.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
3.538,10H 21M 55.4789999999994S,14.017,4.555263,3.0168,0.3956,1.5300162,14.028656,14.0164,38.3796,28.7982,4.7495,206.174,0,37315.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
4.11,10H 21M 56.4789999999994S,14.0071,4.554319,3.0166,0.4176,1.530525,14.015683,14.0065,38.3803,28.8009,4.7508,206.233,0,37316.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
4.657,10H 21M 57.4789999999994S,13.9811,4.551421,3.0167,0.4381,1.5312881,14.001343,13.9804,38.3787,28.8053,4.7549,206.408,0,37317.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
5.437,10H 21M 58.4789999999994S,13.9535,4.548558,3.0169,0.4311,1.5323056,13.964467,13.9527,38.3788,28.8114,4.758,206.542,0,37318.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
6.126,10H 21M 59.4789999999994S,13.9449,4.547796,3.0164,0.4299,1.5322548,13.959687,13.944,38.3799,28.8142,4.7551,206.415,0,37319.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
6.543,10H 22M 0.47899999999936S,13.9496,4.548223,3.0152,0.4563,1.5317969,13.96037,13.9486,38.3791,28.8125,4.7549,206.406,0,37320.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
7.107,10H 22M 1.47899999999936S,13.9377,4.546981,3.0155,0.4533,1.5322039,13.952857,13.9367,38.3789,28.815,4.7565,206.477,0,37321.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
7.99,10H 22M 2.47899999999936S,13.9274,4.545963,3.0142,0.452,1.5331196,13.928269,13.9263,38.3792,28.8174,4.7503,206.208,0,37322.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
8.739,10H 22M 3.47899999999936S,13.927,4.545977,3.0115,0.462,1.5334758,13.915974,13.9257,38.3794,28.8177,4.7453,205.987,0,37323.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
9.223,10H 22M 4.47899999999936S,13.9264,4.545934,3.0105,0.4673,1.5332722,13.924171,13.9251,38.3794,28.8178,4.7496,206.175,0,37324.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
9.876,10H 22M 5.47899999999936S,13.9233,4.545632,3.0105,0.4694,1.5414123,13.928952,13.9219,38.3793,28.8185,4.7497,206.18,0,37325.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
10.541,10H 22M 6.47899999999936S,13.9232,4.54568,3.0099,0.4726,1.5334758,13.913242,13.9217,38.3796,28.8187,4.7453,205.989,0,37326.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
11.058,10H 22M 7.47899999999936S,13.9215,4.545523,3.0074,0.4796,1.5332722,13.911876,13.9199,38.3796,28.8191,4.7336,205.48,0,37327.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
11.767,10H 22M 8.47899999999936S,13.9154,4.544898,3.0021,0.4796,1.5333231,13.91051,13.9137,38.3794,28.8203,4.7221,204.983,0,37328.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
12.579,10H 22M 9.47899999999936S,13.9136,4.544784,2.9993,0.4685,1.5334249,13.902312,13.9118,38.3798,28.821,4.7242,205.073,0,37329.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
13.205,10H 22M 10.4789999999994S,13.9137,4.54484,2.9974,0.4673,1.5334249,13.900946,13.9118,38.3799,28.8211,4.7233,205.032,0,37330.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
13.63,10H 22M 11.4789999999994S,13.9139,4.544869,2.9973,0.4827,1.5332722,13.905728,13.9119,38.3798,28.821,4.7293,205.293,0,37331.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
14.179,10H 22M 12.4789999999994S,13.9115,4.544648,2.9988,0.4998,1.5337301,13.903679,13.9094,38.3799,28.8216,4.7344,205.515,0,37332.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
15.105,10H 22M 13.4789999999994S,13.91,4.544554,2.9995,0.515,1.5336284,13.894798,13.9078,38.3801,28.8221,4.7301,205.33,0,37333.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
16.005,10H 22M 14.4789999999994S,13.91,4.544597,2.9972,0.5156,1.5336284,13.894798,13.9076,38.3801,28.8222,4.7209,204.93,0,37334.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
16.378,10H 22M 15.4789999999994S,13.9107,4.544702,2.9946,0.5164,1.5336792,13.896847,13.9083,38.3802,28.8221,4.7158,204.708,0,37335.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
16.732,10H 22M 16.4789999999994S,13.9109,4.544722,2.992,0.5051,1.5335266,13.901629,13.9085,38.38,28.8219,4.7118,204.535,0,37336.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
17.527,10H 22M 17.4789999999994S,13.9085,4.544544,2.9908,0.5124,1.5335775,13.894115,13.9059,38.3804,28.8227,4.714,204.63,0,37337.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
18.398,10H 22M 18.4789999999994S,13.9086,4.544596,2.9898,0.5266,1.5339336,13.893432,13.9059,38.3804,28.8227,4.711,204.498,0,37338.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
19.001,10H 22M 19.4789999999994S,13.9086,4.54462,2.9884,0.5332,1.533781,13.894115,13.9058,38.3804,28.8228,4.708,204.369,0,37339.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
19.555,10H 22M 20.4789999999994S,13.9085,4.544657,2.9871,0.5426,1.5338319,13.895481,13.9056,38.3805,28.8229,4.7086,204.395,0,37340.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
20.24,10H 22M 21.4789999999994S,13.9083,4.544688,2.9874,0.5585,1.5337301,13.894798,13.9053,38.3807,28.8231,4.7137,204.618,0,37341.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
20.924,10H 22M 22.4789999999994S,13.9081,4.544698,2.9883,0.5616,1.5338319,13.893432,13.905,38.3807,28.8232,4.7147,204.658,0,37342.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
21.472,10H 22M 23.4789999999994S,13.9076,4.544665,2.9881,0.5683,1.5341371,13.894115,13.9044,38.3806,28.8233,4.7091,204.415,0,37343.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
22.067,10H 22M 24.4789999999994S,13.9065,4.544584,2.9857,0.5696,1.5342898,13.892066,13.9032,38.3807,28.8236,4.7049,204.234,0,37344.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
22.787,10H 22M 25.4789999999994S,13.906,4.544551,2.9857,0.5782,1.5345441,13.893432,13.9026,38.3806,28.8236,4.7096,204.438,0,37345.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
23.44,10H 22M 26.4789999999994S,13.9054,4.54453,2.9849,0.5725,1.5344424,13.893432,13.902,38.3806,28.8238,4.7052,204.247,0,37346.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
24.025,10H 22M 27.4789999999994S,13.9044,4.544444,2.9848,0.5756,1.5344424,13.892749,13.9008,38.3806,28.8241,4.7127,204.574,0,37347.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
24.672,10H 22M 28.4789999999994S,13.9036,4.544401,2.9868,0.5731,1.534595,13.890016,13.9,38.3807,28.8243,4.7172,204.769,0,37348.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
25.327,10H 22M 29.4789999999994S,13.9036,4.54443,2.9877,0.5681,1.5350529,13.887284,13.8999,38.3807,28.8243,4.7162,204.725,0,37349.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
25.938,10H 22M 30.4789999999994S,13.9036,4.544474,2.987,0.5821,1.5350529,13.889333,13.8998,38.3808,28.8244,4.709,204.41,0,37350.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
26.699,10H 22M 31.4789999999994S,13.903,4.54445,2.9846,0.5858,1.5351038,13.88865,13.899,38.3809,28.8246,4.7019,204.104,0,37351.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
27.479,10H 22M 32.4789999999994S,13.9023,4.544429,2.9819,0.5897,1.5346968,13.883868,13.8982,38.381,28.8249,4.6979,203.93,0,37352.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
27.961,10H 22M 33.4789999999994S,13.9019,4.544413,2.9801,0.5986,1.535002,13.886601,13.8978,38.381,28.825,4.6957,203.836,0,37353.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
28.403,10H 22M 34.4789999999994S,13.9015,4.544388,2.9782,0.6147,1.5352564,13.891382,13.8973,38.381,28.8251,4.6933,203.73,0,37354.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
29.073,10H 22M 35.4789999999994S,13.8985,4.544107,2.977,0.6213,1.5355616,13.882502,13.8942,38.381,28.8257,4.6945,203.781,0,37355.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
29.841,10H 22M 36.4789999999994S,13.8971,4.543971,2.9769,0.6105,1.5355108,13.879769,13.8927,38.3808,28.8259,4.6948,203.796,0,37356.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
30.541,10H 22M 37.4789999999994S,13.8953,4.543807,2.9759,0.5959,1.5361213,13.878403,13.8908,38.3807,28.8262,4.6949,203.801,0,37357.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
31.156,10H 22M 38.4789999999994S,13.8941,4.543701,2.9767,0.5997,1.53663,13.879086,13.8895,38.3806,28.8265,4.6995,203.999,0,37358.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
31.747,10H 22M 39.4789999999994S,13.8924,4.543534,2.9773,0.6086,1.5365791,13.87772,13.8878,38.3804,28.8267,4.6975,203.911,0,37359.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
32.407,10H 22M 40.4789999999994S,13.8907,4.543361,2.9758,0.6271,1.537037,13.876354,13.8859,38.3803,28.827,4.6906,203.613,0,37360.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
33.142,10H 22M 41.4789999999994S,13.8897,4.543297,2.9734,0.6111,1.5373931,13.875671,13.8848,38.3803,28.8273,4.6847,203.357,0,37361.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
33.744,10H 22M 42.4789999999994S,13.8891,4.543263,2.9713,0.5865,1.5381562,13.874987,13.8841,38.3803,28.8274,4.6861,203.418,0,37362.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
34.264,10H 22M 43.4789999999994S,13.8882,4.543182,2.9716,0.6035,1.5385124,13.874304,13.8832,38.3802,28.8275,4.6892,203.552,0,37363.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
34.962,10H 22M 44.4789999999994S,13.8851,4.542905,2.9713,0.6054,1.5388176,13.873621,13.8799,38.3804,28.8284,4.6858,203.403,0,37364.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
35.727,10H 22M 45.4789999999994S,13.8833,4.542764,2.9691,0.5953,1.5387159,13.869522,13.8781,38.3805,28.8288,4.6771,203.025,0,37365.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
