pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
70.543,13H 47M 44.4789999999994S,13.5144,4.512073,2.6676,0.3109,1.6486569,13.503067,13.5042,38.4434,28.9576,4.1206,178.846,0,49664.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
70.285,13H 47M 45.4789999999994S,13.5142,4.512022,2.67,0.2871,1.6483516,13.506488,13.504,38.4433,28.9576,4.1269,179.118,0,49665.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
70.194,13H 47M 46.4789999999994S,13.5145,4.512061,2.6703,0.2972,1.6479955,13.505119,13.5043,38.4434,28.9576,4.1229,178.948,0,49666.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
70.539,13H 47M 47.4789999999994S,13.5147,4.51212,2.6711,0.3019,1.6482499,13.50033,13.5045,38.4435,28.9577,4.1267,179.113,0,49667.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
71.02,13H 47M 48.4789999999994S,13.5152,4.512206,2.6715,0.3049,1.6480463,13.50033,13.5049,38.4437,28.9577,4.124,178.995,0,49668.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
70.825,13H 47M 49.4789999999994S,13.5154,4.512213,2.6705,0.3012,1.6483007,13.501698,13.5051,38.443600000000004,28.9576,4.1184,178.751,0,49669.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
70.287,13H 47M 50.4789999999994S,13.5146,4.512063,2.6687,0.2965,1.6482499,13.501014,13.5044,38.4433,28.9575,4.116,178.648,0,49670.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
70.125,13H 47M 51.4789999999994S,13.514,4.511987,2.6688,0.2788,1.6479955,13.50033,13.5038,38.4432,28.9575,4.1187,178.766,0,49671.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
70.475,13H 47M 52.4789999999994S,13.5151,4.512182,2.6681,0.2765,1.6479955,13.50033,13.5049,38.4437,28.9577,4.1144,178.579,0,49672.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
70.912,13H 47M 53.4789999999994S,13.5156,4.512256,2.6669,0.2868,1.6479955,13.50033,13.5053,38.4438,28.9577,4.1122,178.48,0,49673.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
