pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
10.264,13H 27M 21.4789999999994S,13.9979,4.552994,3.0069,0.3929,1.5278795,14.016366,13.9964,38.3741,28.7983,4.7335,205.479,0,48441.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
10.916,13H 27M 22.4789999999994S,13.9762,4.550791,3.0065,0.4039,1.5279813,14.016365,13.9745,38.3748,28.8036,4.7378,205.666,0,48442.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
11.657,13H 27M 23.4789999999994S,13.9771,4.551129,3.0064,0.3921,1.5286935,13.985637,13.9754,38.3767,28.8048,4.7371,205.634,0,48443.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
12.296,13H 27M 24.4789999999994S,13.9788,4.551169,3.0061,0.3959,1.5286426,13.989052,13.9769,38.3751,28.8033,4.7398,205.754,0,48444.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
12.824,13H 27M 25.4789999999994S,13.9644,4.549938,3.0075,0.4147,1.5287953,13.992466,13.9625,38.3776,28.8084,4.7435,205.911,0,48445.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
13.392,13H 27M 26.4789999999994S,14.0107,4.55495,3.0067,0.4234,1.5287953,13.97676,14.0088,38.3784,28.799,4.7329,205.456,0,48446.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
14.182,13H 27M 27.4789999999994S,14.0287,4.55688,3.0058,0.4259,1.5283883,13.985637,14.0266,38.3784,28.7951,4.7331,205.462,0,48447.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
15.047,13H 27M 28.4789999999994S,14.0432,4.558316,3.006,0.415,1.5277778,14.024559,14.041,38.377,28.7909,4.7309,205.369,0,48448.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
15.516,13H 27M 29.4789999999994S,14.0417,4.55823,3.0047,0.4078,1.5278286,14.026607,14.0394,38.3775,28.7916,4.7282,205.25,0,48449.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
15.784,13H 27M 30.4789999999994S,14.0407,4.558089,3.0048,0.4204,1.528083,14.025242,14.0383,38.3771,28.7915,4.7342,205.511,0,48450.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
16.482,13H 27M 31.4789999999994S,14.0187,4.55584,3.0065,0.4217,1.528083,14.023876,14.0162,38.3775,28.7966,4.7428,205.882,0,48451.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
17.597,13H 27M 32.4789999999994S,14.0218,4.556096,3.0084,0.4384,1.5282356,14.011586,14.0192,38.3763,28.795,4.7398,205.753,0,48452.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
18.373,13H 27M 33.4789999999994S,14.0098,4.555056,3.005,0.4599,1.5282356,14.008855,14.0071,38.3781,28.7991,4.7229,205.018,0,48453.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
18.695,13H 27M 34.4789999999994S,14.0104,4.555047,3.0009,0.4567,1.5281848,14.017049,14.0076,38.3772,28.7983,4.7189,204.849,0,48454.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
19.083,13H 27M 35.4789999999994S,13.9939,4.553175,2.9982,0.4591,1.5280321,14.019097,13.9911,38.3759,28.8008,4.7163,204.733,0,48455.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
19.718,13H 27M 36.4789999999994S,13.9709,4.551025,2.9964,0.482,1.5279304,14.003392,13.968,38.3783,28.8077,4.7221,204.984,0,48456.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
20.631,13H 27M 37.4789999999994S,13.955,4.549254,2.9972,0.5035,1.5294058,13.970614,13.952,38.377,28.8102,4.7317,205.399,0,48457.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
21.485,13H 27M 38.4789999999994S,13.9424,4.548088,2.9995,0.5184,1.529711,13.948759,13.9392,38.3782,28.8138,4.739,205.718,0,48458.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
21.928,13H 27M 39.4789999999994S,13.9419,4.54807,3.0007,0.5311,1.530118,13.943978,13.9387,38.3783,28.8141,4.7405,205.782,0,48459.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
22.278,13H 27M 40.4789999999994S,13.9387,4.547747,3.0025,0.5453,1.529304,13.969248,13.9354,38.3783,28.8148,4.7445,205.956,0,48460.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
22.997,13H 27M 41.4789999999994S,13.9272,4.546543,3.0032,0.5639,1.5300162,13.951491,13.9238,38.3781,28.8171,4.7433,205.9,0,48461.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
23.831,13H 27M 42.4789999999994S,13.9251,4.546379,3.0027,0.5715,1.5302197,13.922805,13.9216,38.3782,28.8177,4.7395,205.737,0,48462.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
24.47,13H 27M 43.4789999999994S,13.9252,4.546425,3.0011,0.5825,1.5305759,13.922122,13.9216,38.3783,28.8178,4.7352,205.55,0,48463.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
25.038,13H 27M 44.4789999999994S,13.9245,4.546331,2.9993,0.5561,1.5305759,13.925537,13.9208,38.3779,28.8176,4.7296,205.309,0,48464.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
25.678,13H 27M 45.4789999999994S,13.923400000000001,4.546249,2.9967,0.5463,1.5310338,13.91734,13.9197,38.3779,28.8178,4.7289,205.276,0,48465.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
26.389,13H 27M 46.4789999999994S,13.923400000000001,4.546288,2.9974,0.5515,1.531746,13.912559,13.9196,38.3779,28.8179,4.7351,205.544,0,48466.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
27.1,13H 27M 47.4789999999994S,13.9232,4.546288,2.9968,0.5608,1.531746,13.913242,13.9192,38.3779,28.8179,4.7255,205.132,0,48467.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
27.601,13H 27M 48.4789999999994S,13.9229,4.546295,2.9928,0.5756,1.5321021,13.911876,13.9188,38.378,28.8181,4.718,204.803,0,48468.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
27.965,13H 27M 49.4789999999994S,13.9231,4.54632,2.9929,0.572,1.5320004,13.925537,13.9189,38.3779,28.818,4.7303,205.337,0,48469.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
28.713,13H 27M 50.4789999999994S,13.9233,4.546421,2.9946,0.5724,1.5324074,13.915974,13.919,38.3783,28.8183,4.7319,205.407,0,48470.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
29.762,13H 27M 51.4789999999994S,13.9241,4.546572,2.9947,0.5657,1.5327635,13.912559,13.9198,38.3784,28.8182,4.7307,205.356,0,48471.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
30.397,13H 27M 52.4789999999994S,13.9244,4.546623,2.995,0.5628,1.5327126,13.915974,13.9199,38.3784,28.8182,4.7321,205.416,0,48472.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
30.674,13H 27M 53.4789999999994S,13.9248,4.546682,2.9951,0.5519,1.5323056,13.923488,13.9203,38.3783,28.818,4.7324,205.431,0,48473.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
31.164,13H 27M 54.4789999999994S,13.924,4.546608,2.9958,0.5596,1.5330179,13.920756,13.9193,38.3783,28.8182,4.7338,205.49,0,48474.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
32.027,13H 27M 55.4789999999994S,13.9222,4.546421,2.9953,0.5677,1.5324582,13.911876,13.9174,38.3779,28.8183,4.7305,205.347,0,48475.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
32.823,13H 27M 56.4789999999994S,13.9219,4.546417,2.9944,0.5569,1.5330688,13.911876,13.9171,38.3778,28.8183,4.7286,205.264,0,48476.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
33.388,13H 27M 57.4789999999994S,13.9217,4.54642,2.9927,0.5681,1.533374,13.911193,13.9167,38.3778,28.8184,4.7205,204.91,0,48477.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
33.903,13H 27M 58.4789999999994S,13.9181,4.546075,2.9898,0.5837,1.5334758,13.911876,13.9131,38.3779,28.8193,4.715,204.673,0,48478.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
34.528,13H 27M 59.4789999999994S,13.9159,4.545902,2.9869,0.581,1.5334758,13.91051,13.9108,38.3782,28.82,4.7084,204.387,0,48479.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
35.327,13H 28M 0.47899999999936S,13.9118,4.545585,2.9837,0.5757,1.5339845,13.898897,13.9066,38.3788,28.8214,4.7026,204.137,0,48480.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
36.024,13H 28M 1.47899999999936S,13.9101,4.54549,2.9806,0.5706,1.535409,13.89958,13.9048,38.3793,28.8222,4.7008,204.058,0,48481.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
36.497,13H 28M 2.47899999999936S,13.9079,4.545304,2.9796,0.5787,1.5364265,13.903679,13.9025,38.3796,28.8229,4.6994,203.996,0,48482.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
