SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Aug 26 10:25:52 PDT 2019
User: corrico
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H06089
Integration Time (usec): 10000 (USB2+H06089)
Spectra Averaged: 2 (USB2+H06089)
Boxcar Smoothing: 2 (USB2+H06089)
Correct for Electrical Dark: No (USB2+H06089)
Strobe/Lamp Enabled: No (USB2+H06089)
Correct for Detector Non-linearity: No (USB2+H06089)
Correct for Stray Light: No (USB2+H06089)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.70	1029.84
340.07	1029.84
340.45	984.90
340.82	961.49
341.19	936.92
341.57	916.09
341.94	909.30
342.31	908.36
342.69	911.17
343.06	905.55
343.43	901.81
343.81	909.53
344.18	917.02
344.55	920.77
344.93	923.58
345.30	929.19
345.67	930.83
346.04	928.49
346.42	935.28
346.79	942.07
347.16	954.24
347.54	964.07
347.91	973.19
348.28	980.45
348.65	1003.62
349.03	1012.28
349.40	1015.09
349.77	1019.77
350.14	1027.50
350.52	1035.22
350.89	1032.88
351.26	1034.98
351.63	1058.62
352.01	1049.50
352.38	1043.88
352.75	1053.48
353.12	1060.96
353.50	1052.30
353.87	1064.48
354.24	1068.22
354.61	1077.35
354.98	1081.33
355.36	1085.54
355.73	1089.29
356.10	1089.52
356.47	1082.73
356.84	1087.41
357.22	1087.41
357.59	1082.73
357.96	1087.18
358.33	1089.29
358.70	1082.73
359.08	1080.86
359.45	1083.67
359.82	1089.99
360.19	1087.88
360.56	1083.20
360.94	1078.05
361.31	1077.35
361.68	1065.65
362.05	1059.09
362.42	1056.52
362.79	1061.90
363.16	1057.45
363.54	1058.16
363.91	1067.99
364.28	1076.41
364.65	1077.11
365.02	1078.05
365.39	1081.09
365.76	1075.94
366.14	1076.88
366.51	1063.54
366.88	1060.96
367.25	1060.73
367.62	1060.03
367.99	1058.16
368.36	1060.50
368.73	1073.84
369.10	1060.03
369.48	1068.22
369.85	1064.71
370.22	1073.60
370.59	1064.24
370.96	1070.09
371.33	1056.75
371.70	1062.84
372.07	1069.16
372.44	1072.43
372.81	1066.35
373.18	1066.82
373.55	1067.28
373.93	1055.58
374.30	1046.45
374.67	1056.99
375.04	1060.03
375.41	1060.96
375.78	1064.71
376.15	1067.52
376.52	1065.65
376.89	1067.99
377.26	1053.71
377.63	1044.82
378.00	1051.13
378.37	1055.35
378.74	1055.11
379.11	1067.99
379.48	1073.14
379.85	1069.16
380.22	1070.56
380.59	1069.39
380.96	1064.71
381.33	1065.41
381.70	1064.48
382.07	1062.84
382.44	1059.33
382.81	1062.60
383.18	1064.01
383.55	1060.73
383.92	1066.35
384.29	1066.35
384.66	1060.96
385.03	1072.90
385.40	1085.07
385.77	1070.09
386.14	1077.11
386.51	1084.14
386.88	1075.94
387.25	1065.88
387.62	1068.22
387.99	1060.96
388.36	1060.03
388.73	1046.22
389.10	1056.52
389.46	1062.37
389.83	1070.09
390.20	1060.96
390.57	1075.48
390.94	1075.01
391.31	1079.69
391.68	1073.37
392.05	1083.43
392.42	1078.05
392.79	1071.97
393.16	1072.67
393.53	1073.84
393.89	1075.94
394.26	1076.18
394.63	1078.52
395.00	1069.39
395.37	1074.54
395.74	1060.96
396.11	1067.05
396.48	1068.22
396.84	1071.26
397.21	1068.45
397.58	1082.50
397.95	1081.80
398.32	1082.26
398.69	1076.41
399.06	1065.41
399.42	1059.09
399.79	1048.56
400.16	1056.28
400.53	1064.24
400.90	1069.16
401.27	1070.33
401.64	1077.35
402.00	1070.33
402.37	1074.07
402.74	1071.97
403.11	1065.18
403.48	1068.45
403.84	1067.99
404.21	1060.73
404.58	1062.14
404.95	1071.97
405.32	1068.92
405.68	1062.60
406.05	1067.05
406.42	1078.75
406.79	1074.77
407.16	1071.97
407.52	1077.11
407.89	1077.82
408.26	1068.92
408.63	1073.37
408.99	1067.52
409.36	1061.43
409.73	1064.01
410.10	1067.99
410.47	1072.20
410.83	1080.86
411.20	1087.65
411.57	1088.35
411.94	1095.37
412.30	1093.03
412.67	1096.78
413.04	1091.63
413.40	1071.50
413.77	1065.18
414.14	1063.54
414.51	1060.26
414.87	1057.22
415.24	1071.50
415.61	1072.67
415.97	1063.31
416.34	1063.77
416.71	1080.16
417.08	1075.01
417.44	1078.99
417.81	1081.56
418.18	1079.46
418.54	1072.90
418.91	1088.35
419.28	1079.22
419.64	1090.92
420.01	1105.67
420.38	1101.46
420.74	1094.20
421.11	1095.37
421.48	1084.37
421.84	1069.62
422.21	1065.88
422.58	1066.82
422.94	1067.75
423.31	1075.24
423.68	1069.86
424.04	1071.26
424.41	1072.67
424.77	1066.82
425.14	1070.33
425.51	1084.37
425.87	1079.69
426.24	1082.03
426.61	1092.56
426.97	1086.94
427.34	1081.33
427.70	1085.54
428.07	1077.82
428.44	1071.26
