SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Aug 26 10:22:06 PDT 2019
User: corrico
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H06089
Integration Time (usec): 2000 (USB2+H06089)
Spectra Averaged: 20 (USB2+H06089)
Boxcar Smoothing: 2 (USB2+H06089)
Correct for Electrical Dark: No (USB2+H06089)
Strobe/Lamp Enabled: No (USB2+H06089)
Correct for Detector Non-linearity: No (USB2+H06089)
Correct for Stray Light: No (USB2+H06089)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.70	1025.04
340.07	1025.04
340.45	990.40
340.82	967.74
341.19	947.12
341.57	924.77
341.94	917.51
342.31	912.01
342.69	908.39
343.06	905.41
343.43	902.70
343.81	901.15
344.18	901.11
344.55	905.51
344.93	908.90
345.30	913.75
345.67	919.64
346.04	927.62
346.42	937.67
346.79	944.17
347.16	952.72
347.54	962.62
347.91	972.49
348.28	981.46
348.65	995.43
349.03	1006.95
349.40	1018.30
349.77	1027.47
350.14	1033.96
350.52	1037.77
350.89	1041.84
351.26	1045.24
351.63	1049.89
352.01	1054.90
352.38	1062.28
352.75	1071.19
353.12	1076.55
353.50	1079.83
353.87	1084.53
354.24	1084.21
354.61	1083.34
354.98	1081.87
355.36	1083.81
355.73	1084.67
356.10	1084.53
356.47	1084.72
356.84	1088.75
357.22	1087.62
357.59	1084.44
357.96	1083.08
358.33	1081.02
358.70	1079.15
359.08	1080.56
359.45	1082.12
359.82	1086.10
360.19	1086.08
360.56	1083.83
360.94	1083.64
361.31	1083.83
361.68	1083.13
362.05	1081.30
362.42	1082.38
362.79	1081.94
363.16	1079.36
363.54	1079.88
363.91	1082.08
364.28	1082.22
364.65	1082.59
365.02	1083.64
365.39	1079.74
365.76	1077.58
366.14	1077.75
366.51	1077.86
366.88	1074.98
367.25	1070.30
367.62	1069.72
367.99	1070.30
368.36	1066.72
368.73	1067.19
369.10	1071.75
369.48	1076.67
369.85	1073.72
370.22	1072.60
370.59	1072.90
370.96	1074.19
371.33	1072.62
371.70	1076.13
372.07	1079.29
372.44	1080.23
372.81	1082.24
373.18	1083.76
373.55	1084.53
373.93	1084.91
374.30	1086.36
374.67	1086.24
375.04	1083.25
375.41	1080.39
375.78	1082.26
376.15	1079.99
376.52	1080.95
376.89	1083.27
377.26	1085.07
377.63	1082.80
378.00	1081.96
378.37	1078.38
378.74	1075.15
379.11	1074.87
379.48	1073.58
379.85	1077.35
380.22	1078.10
380.59	1079.67
380.96	1082.87
381.33	1084.14
381.70	1083.83
382.07	1085.45
382.44	1085.63
382.81	1082.71
383.18	1083.08
383.55	1083.60
383.92	1084.14
384.29	1085.87
384.66	1085.05
385.03	1083.83
385.40	1084.09
385.77	1081.80
386.14	1081.56
386.51	1082.54
386.88	1085.68
387.25	1087.53
387.62	1090.57
387.99	1091.18
388.36	1093.76
388.73	1092.70
389.10	1087.88
389.46	1087.86
389.83	1087.93
390.20	1081.56
390.57	1081.51
390.94	1083.93
391.31	1083.22
391.68	1082.99
392.05	1089.17
392.42	1090.43
392.79	1089.68
393.16	1092.80
393.53	1094.01
393.89	1094.22
394.26	1093.15
394.63	1095.67
395.00	1092.75
395.37	1093.47
395.74	1093.33
396.11	1093.03
396.48	1090.83
396.84	1092.30
397.21	1091.81
397.58	1090.20
397.95	1088.33
398.32	1093.10
398.69	1090.81
399.06	1091.06
399.42	1089.82
399.79	1093.57
400.16	1090.22
400.53	1089.31
400.90	1088.33
401.27	1090.08
401.64	1087.44
402.00	1084.58
402.37	1087.09
402.74	1088.47
403.11	1089.33
403.48	1091.32
403.84	1091.34
404.21	1088.98
404.58	1089.05
404.95	1087.25
405.32	1085.91
405.68	1091.81
406.05	1096.05
406.42	1096.73
406.79	1096.56
407.16	1099.63
407.52	1098.69
407.89	1097.36
408.26	1093.08
408.63	1096.24
408.99	1093.73
409.36	1092.28
409.73	1091.30
410.10	1093.50
410.47	1091.63
410.83	1092.96
411.20	1096.05
411.57	1099.28
411.94	1102.28
412.30	1103.33
412.67	1103.66
413.04	1102.21
413.40	1103.84
413.77	1102.49
414.14	1104.24
414.51	1108.31
414.87	1109.16
415.24	1105.74
415.61	1107.42
415.97	1105.13
416.34	1103.94
416.71	1103.54
417.08	1106.07
417.44	1105.25
417.81	1110.77
418.18	1112.29
418.54	1113.09
418.91	1112.43
419.28	1116.81
419.64	1116.20
420.01	1117.56
420.38	1120.98
420.74	1125.80
421.11	1127.74
421.48	1127.08
421.84	1127.74
422.21	1127.30
422.58	1129.45
422.94	1131.86
423.31	1137.66
423.68	1140.64
424.04	1147.89
424.41	1149.44
424.77	1147.49
425.14	1151.26
425.51	1159.03
425.87	1163.06
426.24	1169.92
426.61	1181.95
426.97	1185.93
427.34	1188.50
427.70	1196.41
428.07	1200.72
428.44	1207.86
428.80	1219.23
429.17	1232.85
429.53	1241.84
429.90	1256.31
430.27	1267.75
430.63	1280.18
431.00	1294.27
431.36	1312.13
431.73	1327.06
432.09	1342.48
432.46	1360.46
432.83	1375.32
433.19	1392.53
433.56	1415.81
433.92	1441.72
434.29	1468.66
434.65	1500.94
435.02	1526.59
435.38	1558.09
435.75	1587.09
436.11	1623.54
436.48	1662.67
436.84	1706.88
437.21	1756.74
437.57	1807.69
437.94	1859.25
438.30	1910.35
438.67	1974.87
439.03	2034.28
439.40	2109.43
439.76	2183.98
440.13	2259.86
440.49	2337.54
440.86	2420.58
441.22	2503.55
441.59	2593.20
441.95	2698.59
442.32	2808.90
442.68	2929.06
443.05	3052.18
443.41	3171.80
443.78	3303.95
444.14	3431.93
444.51	3566.53
444.87	3735.82
445.24	3913.31
445.60	4098.77
445.96	4295.09
446.33	4509.63
446.69	4706.77
447.06	4919.27
447.42	5136.82
447.79	5371.79
448.15	5649.84
448.51	5925.49
448.88	6256.95
449.24	6572.55
449.61	6933.21
449.97	7279.46
450.33	7676.40
450.70	8035.53
451.06	8467.68
451.43	8880.62
451.79	9347.35
452.15	9834.88
452.52	10374.94
452.88	10931.68
453.24	11573.95
453.61	12278.82
453.97	12979.77
454.34	13689.40
454.70	14508.72
455.06	15308.27
455.43	16066.07
455.79	16769.91
456.15	17589.59
456.52	18333.09
456.88	19258.72
457.24	20186.61
457.61	21327.45
457.97	22386.90
458.33	23504.43
458.70	24564.23
459.06	25559.28
459.42	26578.37
459.79	27515.06
460.15	28569.26
460.51	29568.03
460.88	30679.11
461.24	31650.55
461.60	32804.22
461.96	33877.83
462.33	34934.09
462.69	36013.19
463.05	37199.54
463.42	38257.95
463.78	39217.31
464.14	39979.63
464.50	40718.14
464.87	41207.31
465.23	41530.75
465.59	41915.02
465.95	42227.13
466.32	42460.13
466.68	42758.03
467.04	42960.21
467.40	43006.15
467.77	43137.57
468.13	43044.30
468.49	42840.81
468.85	42720.98
469.22	42599.86
469.58	42334.98
469.94	42224.46
470.30	42026.78
470.66	41665.54
471.03	41151.14
471.39	40770.87
471.75	40038.73
472.11	39301.97
472.47	38774.30
472.84	38220.71
473.20	37518.97
473.56	37096.09
473.92	36532.28
474.28	35910.30
474.65	35260.08
475.01	34572.50
475.37	33749.42
475.73	33069.50
476.09	32340.59
476.45	31697.08
476.81	31124.75
477.18	30561.97
477.54	30084.71
477.90	29636.21
478.26	29036.55
478.62	28507.80
478.98	28071.89
479.34	27616.07
479.71	27068.34
480.07	26649.83
480.43	26216.83
480.79	25735.41
481.15	25249.47
481.51	24844.39
481.87	24498.20
482.23	24119.45
482.59	23783.87
482.96	23468.60
483.32	23170.04
483.68	22781.89
484.04	22440.87
484.40	22032.70
484.76	21589.64
485.12	21118.96
485.48	20694.90
485.84	20196.88
486.20	19740.83
486.56	19295.82
486.92	18912.28
487.28	18493.06
487.64	18089.44
488.00	17701.94
488.37	17311.05
488.73	16854.13
489.09	16377.03
489.45	15917.16
