pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
1.873,13H 34M 34.4789999999994S,13.6309,4.512741,3.0104,1.0469,1.522792,13.610462,13.6306,38.3638,28.869,4.7755,207.288,0,48874.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.732,13H 34M 35.4789999999994S,13.6271,4.512371,3.0109,1.1052,1.5229955,13.611146,13.6268,38.3641,28.8701,4.7747,207.256,0,48875.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.772,13H 34M 36.4789999999994S,13.6361,4.513198,3.0097,1.1178,1.5228429,13.613881,13.6358,38.363,28.8673,4.7685,206.984,0,48876.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.898,13H 34M 37.4789999999994S,13.6226,4.511687,3.0081,1.1187,1.5230464,13.61183,13.6223,38.362,28.8694,4.7658,206.869,0,48877.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.827,13H 34M 38.4789999999994S,13.6105,4.510733,3.0053,1.1047,1.5230464,13.611146,13.6101,38.3652,28.8744,4.7614,206.677,0,48878.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.711,13H 34M 39.4789999999994S,13.62,4.511216,3.0052,1.1093,1.5233008,13.609778,13.6198,38.3603,28.8686,4.7688,206.999,0,48879.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.763,13H 34M 40.4789999999994S,13.61,4.510477,3.0068,1.147,1.5228429,13.614565,13.6097,38.3632,28.873,4.7742000000000004,207.231,0,48880.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.927,13H 34M 41.4789999999994S,13.6077,4.510322,3.0078,1.1264,1.5231481,13.612514,13.6074,38.3639,28.8741,4.7729,207.176,0,48881.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.912,13H 34M 42.4789999999994S,13.6075,4.510218,3.0068,1.106,1.523199,13.611146,13.6072,38.3632,28.8735,4.7666,206.901,0,48882.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.758,13H 34M 43.4789999999994S,13.6175,4.511418,3.0061,1.1212,1.5233007,13.61183,13.6172,38.3647,28.8726,4.7705,207.073,0,48883.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.745,13H 34M 44.4789999999994S,13.6075,4.510255,3.0084,1.1228,1.5229955,13.615249,13.6072,38.3636,28.8738,4.7817,207.557,0,48884.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.856,13H 34M 45.4789999999994S,13.6053,4.510081,3.0109,1.1191,1.5228429,13.613197,13.605,38.3641,28.8747,4.7816,207.552,0,48885.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.871,13H 34M 46.4789999999994S,13.6137,4.511057,3.0098,1.1103,1.5233516,13.607726,13.6134,38.365,28.8736,4.7714,207.11,0,48886.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.788,13H 34M 47.4789999999994S,13.6487,4.514587,3.0087,1.125,1.5229955,13.607043000000001,13.6484,38.3635,28.865,4.767,206.923,0,48887.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.745,13H 34M 48.4789999999994S,13.6385,4.513238,3.0076,1.1731,1.5234534,13.605675,13.6382,38.3609,28.8651,4.7668,206.912,0,48888.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.893,13H 34M 49.4789999999994S,13.6236,4.511888,3.0077,1.2208,1.523199,13.59952,13.6233,38.3629,28.8699,4.7738,207.215,0,48889.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.892,13H 34M 50.4789999999994S,13.6119,4.510782,3.009,1.153,1.5235551,13.600888,13.6116,38.3641,28.8733,4.7759,207.307,0,48890.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.813,13H 34M 51.4789999999994S,13.6174,4.511388,3.0088,1.2557,1.5235551,13.601572,13.6171,38.3645,28.8724,4.7733,207.193,0,48891.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.755,13H 34M 52.4789999999994S,13.6138,4.510989,3.0089,1.1823,1.5235042,13.607726,13.6135,38.3643,28.873,4.7765,207.332,0,48892.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.81,13H 34M 53.4789999999994S,13.6121,4.51069,3.0103,1.1182,1.5235042,13.602255,13.6118,38.3631,28.8725,4.7754,207.284,0,48893.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.794,13H 34M 54.4789999999994S,13.6132,4.510898,3.0076,1.0872,1.5235551,13.603623,13.6129,38.364,28.8729,4.7629,206.741,0,48894.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.774,13H 34M 55.4789999999994S,13.627,4.512349,3.0048,1.1182,1.5233516,13.604991,13.6267,38.364,28.87,4.7572,206.494,0,48895.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.841,13H 34M 56.4789999999994S,13.6288,4.51221,3.0041,1.1128,1.5233516,13.60841,13.6285,38.3608,28.8671,4.765,206.833,0,48896.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.848,13H 34M 57.4789999999994S,13.6167,4.511189,3.0049,1.0767,1.5235551,13.607726,13.6164,38.3632,28.8716,4.7645,206.81,0,48897.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.849,13H 34M 58.4789999999994S,13.6123,4.510786,3.0039,1.1206,1.5233007,13.607043000000001,13.612,38.3638,28.8729,4.764,206.789,0,48898.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.784,13H 34M 59.4789999999994S,13.6139,4.510968,3.0047,1.2527,1.5230972,13.607726,13.6136,38.364,28.8728,4.7632,206.753,0,48899.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.7,13H 35M 0.47899999999936S,13.6212,4.511961,3.0022,1.2948,1.5234534,13.60841,13.621,38.3662,28.8729,4.7546,206.381,0,48900.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.815,13H 35M 1.47899999999936S,13.6171,4.511194,3.0024,1.2222,1.5231481,13.613881,13.6168,38.3629,28.8712,4.7614,206.676,0,48901.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.875,13H 35M 2.47899999999936S,13.61,4.51051,3.0019,1.1476,1.523199,13.612514,13.6097,38.3634,28.8732,4.7584,206.548,0,48902.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.917,13H 35M 3.47899999999936S,13.6073,4.510281,3.0022,1.0965,1.5233007,13.614565,13.607,38.364,28.8742,4.7644,206.805,0,48903.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.073,13H 35M 4.47899999999936S,13.6067,4.51017,3.0036,1.0812,1.5233516,13.615249,13.6064,38.3635,28.8739,4.7695,207.027,0,48904.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.356,13H 35M 5.47899999999936S,13.5968,4.509178,3.0061,1.0596,1.5233007,13.604991,13.5964,38.3639,28.8763,4.776,207.312,0,48905.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.739,13H 35M 6.47899999999936S,13.5865,4.508133,3.0072,1.0628,1.5237586,13.596784,13.5861,38.364,28.8787,4.7771,207.357,0,48906.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
3.228,13H 35M 7.47899999999936S,13.568,4.506025,3.0085,1.0925,1.524013,13.585157,13.5676,38.3623,28.8813,4.7881,207.833,0,48907.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
3.984,13H 35M 8.47899999999936S,13.5284,4.501843,3.0136,1.1111,1.5241147,13.570109,13.5279,38.3618,28.8894,4.8064,208.625,0,48908.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
4.687,13H 35M 9.47899999999936S,13.4954,4.49852,3.0155,1.3781,1.5242674,13.539327,13.4947,38.363,28.8973,4.8018,208.425,0,48909.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
5.374,13H 35M 10.4789999999994S,13.4856,4.497583,3.0149,1.442,1.5246235,13.505804,13.4849,38.3636,28.8999,4.8002,208.356,0,48910.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
6.176,13H 35M 11.4789999999994S,13.4723,4.496206,3.0144,1.3086,1.5238095,13.479118,13.4714,38.3635,28.9026,4.8003,208.359,0,48911.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
6.971,13H 35M 12.4789999999994S,13.4609,4.495029,3.0141,1.2761,1.5228937,13.466802,13.4598,38.3634,28.905,4.8066,208.633,0,48912.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
7.564,13H 35M 13.4789999999994S,13.454,4.49436,3.0168,1.3037,1.5218763,13.466802,13.4529,38.3637,28.9067,4.8219,209.298,0,48913.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
8.058,13H 35M 14.4789999999994S,13.4514,4.494138,3.0207,1.3454,1.5213675,13.467486,13.4502,38.3639,28.9074,4.8246,209.412,0,48914.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
8.78,13H 35M 15.4789999999994S,13.4475,4.493767,3.0215,1.5691,1.521571,13.450378,13.4462,38.364,28.9083,4.8242,209.395,0,48915.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
9.593,13H 35M 16.4789999999994S,13.439,4.492934,3.0226,1.9187,1.5215201,13.438743,13.4377,38.3641,28.9103,4.8271,209.522,0,48916.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
10.144,13H 35M 17.4789999999994S,13.4321,4.492226,3.0233,1.7481,1.5208587,13.439428,13.4307,38.3641,28.9117,4.8277,209.545,0,48917.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
10.624,13H 35M 18.4789999999994S,13.4296,4.492075,3.0233,1.7072,1.5205026,13.442849,13.4281,38.3649,28.9129,4.8306,209.672,0,48918.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
11.251,13H 35M 19.4789999999994S,13.4295,4.492206,3.025,1.6956,1.5206552,13.446956,13.4279,38.366,28.9138,4.8345,209.842,0,48919.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
11.805,13H 35M 20.4789999999994S,13.4276,4.49204,3.0251,1.7219,1.5205535,13.434637,13.4259,38.3661,28.9143,4.8283,209.572,0,48920.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
12.321,13H 35M 21.4789999999994S,13.4228,4.491508,3.0228,1.8087,1.5207061,13.433268,13.421,38.3656,28.9149,4.8237,209.373,0,48921.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
12.938,13H 35M 22.4789999999994S,13.4178,4.491051,3.0226,1.8631,1.520757,13.42437,13.4159,38.366,28.9163,4.827,209.516,0,48922.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
13.58,13H 35M 23.4789999999994S,13.4161,4.49094,3.0212,1.9484,1.5201974,13.417526,13.4141,38.3663,28.9169,4.8212,209.264,0,48923.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
14.23,13H 35M 24.4789999999994S,13.413,4.490653,3.0199,2.0067,1.520757,13.415472,13.411,38.3664,28.9177,4.8208,209.246,0,48924.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
14.849,13H 35M 25.4789999999994S,13.4121,4.490686,3.0185,2.0929,1.5210114,13.406574,13.41,38.3674,28.9186,4.8172,209.091,0,48925.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
15.234,13H 35M 26.4789999999994S,13.412,4.490732,3.0171,2.0881,1.5208587,13.404521,13.4098,38.3678,28.919,4.8169,209.075,0,48926.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
15.596,13H 35M 27.4789999999994S,13.4121,4.490739,3.0167,1.9896,1.521164,13.414788,13.4099,38.3675,28.9188,4.8162,209.046,0,48927.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
16.316,13H 35M 28.4789999999994S,13.4121,4.490917,3.0153,2.0465,1.5213675,13.406574,13.4098,38.3689,28.9199,4.8081,208.692,0,48928.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
17.145,13H 35M 29.4789999999994S,13.4108,4.49082,3.012,2.1292,1.5218762,13.401098,13.4084,38.3689,28.9201,4.8027,208.457,0,48929.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
17.69,13H 35M 30.4789999999994S,13.4097,4.490762,3.0104,2.1232,1.5228429,13.401783,13.4072,38.3692,28.9206,4.8019,208.424,0,48930.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
18.164,13H 35M 31.4789999999994S,13.4093,4.490757,3.0087,2.1814,1.5234025,13.402467,13.4067,38.3693,28.9208,4.8005,208.365,0,48931.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
18.674,13H 35M 32.4789999999994S,13.4091,4.490787,3.0081,2.1893,1.5235043,13.401783,13.4064,38.3696,28.9211,4.8025,208.451,0,48932.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
19.15,13H 35M 33.4789999999994S,13.4091,4.490822,3.0085,2.1881,1.524013,13.403152,13.4063,38.3698,28.9213,4.8028,208.465,0,48933.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
19.704,13H 35M 34.4789999999994S,13.4093,4.490899,3.0069,2.3435,1.5241147,13.403152,13.4064,38.3701,28.9214,4.7985,208.279,0,48934.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
20.397,13H 35M 35.4789999999994S,13.4082,4.490877,3.0076,2.4802,1.5244709,13.399729,13.4053,38.3706,28.9221,4.8082,208.699,0,48935.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
21.073,13H 35M 36.4789999999994S,13.4067,4.490792,3.0094,2.3397,1.5246744,13.399729,13.4037,38.3709,28.9227,4.8106,208.804,0,48936.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
21.546,13H 35M 37.4789999999994S,13.4058,4.490713,3.0097,2.2486,1.524827,13.401098,13.4027,38.3709,28.923,4.8074,208.661,0,48937.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
21.98,13H 35M 38.4789999999994S,13.4056,4.490728,3.009,2.2606,1.5247252,13.401783,13.4024,38.3711,28.9231,4.805,208.557,0,48938.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
22.567,13H 35M 39.4789999999994S,13.4057,4.490799,3.0077,2.2618,1.5251323,13.401098,13.4024,38.3714,28.9234,4.7963,208.182,0,48939.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
23.25,13H 35M 40.4789999999994S,13.4053,4.490844,3.0042,2.1693,1.525234,13.396307,13.402,38.3718,28.9238,4.7908,207.943,0,48940.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
23.872,13H 35M 41.4789999999994S,13.4051,4.490856,3.0033,2.159,1.5255393,13.399729,13.4017,38.3719,28.9239,4.7936,208.064,0,48941.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
24.323,13H 35M 42.4789999999994S,13.4049,4.490888,3.002,2.1817,1.5256919,13.394938,13.4014,38.3722,28.9242,4.7906,207.933,0,48942.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
24.82,13H 35M 43.4789999999994S,13.4044,4.490913,3.001,2.1916,1.5255901,13.396991,13.4009,38.3727,28.9247,4.7907,207.939,0,48943.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
25.571,13H 35M 44.4789999999994S,13.4027,4.490864,3.0008,2.1429,1.5262006,13.391515,13.3991,38.3736,28.9258,4.7894,207.883,0,48944.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
26.268,13H 35M 45.4789999999994S,13.4015,4.490877,2.999,2.1087,1.5265568,13.391515,13.3977,38.3746,28.9268,4.7896,207.89,0,48945.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
26.635,13H 35M 46.4789999999994S,13.4013,4.490919,3.0013,2.1337,1.5265059,13.392199,13.3974,38.3751,28.9273,4.8014,208.4,0,48946.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
27.081,13H 35M 47.4789999999994S,13.4013,4.491006,3.0025,2.21,1.5267603,13.394938,13.3974,38.3757,28.9278,4.7966,208.194,0,48947.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
27.824,13H 35M 48.4789999999994S,13.4004,4.491116,3.0012,2.2809,1.5263533,13.392884,13.3964,38.3773,28.9292,4.7909,207.946,0,48948.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
