pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
2.825,9H 22M 51.4789999999994S,13.551,4.504254,3.0486,1.8443,1.5137871,13.50033,13.5506,38.3627,28.8852,4.8624,211.059,0,33771.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.837,9H 22M 52.4789999999994S,13.5498,4.504172,3.0498,1.8266,1.5137363,13.499646,13.5494,38.3632,28.8858,4.8675,211.28,0,33772.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.868,9H 22M 53.4789999999994S,13.5497,4.504126,3.0502,1.8009,1.5137362,13.50033,13.5493,38.3627,28.8855,4.8662,211.222,0,33773.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.858,9H 22M 54.4789999999994S,13.5495,4.5041,3.0494,1.84,1.5134819,13.501014,13.5491,38.3628,28.8856,4.859,210.91,0,33774.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.804,9H 22M 55.4789999999994S,13.5496,4.504109,3.0477,1.7758,1.5134819,13.501014,13.5492,38.3627,28.8855,4.8589,210.906,0,33775.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.842,9H 22M 56.4789999999994S,13.55,4.504166,3.048,1.6954,1.5136345,13.50033,13.5496,38.3628,28.8855,4.8637,211.115,0,33776.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.871,9H 22M 57.4789999999994S,13.5502,4.504191,3.0494,1.6888,1.513431,13.50033,13.5498,38.3629,28.8856,4.8709,211.426,0,33777.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.806,9H 22M 58.4789999999994S,13.5502,4.504205,3.0519,1.6732,1.513431,13.50033,13.5498,38.363,28.8856,4.8727,211.506,0,33778.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.835,9H 22M 59.4789999999994S,13.5501,4.50419,3.0519,1.6591,1.5137871,13.501698,13.5497,38.363,28.8856,4.8685,211.324,0,33779.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.909,9H 23M 0.47899999999936S,13.5499,4.50417,3.0517,1.714,1.5137362,13.508541,13.5495,38.363,28.8857,4.8699,211.383,0,33780.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.856,9H 23M 1.47899999999936S,13.5508,4.504263,3.0525,1.741,1.513024,13.515383,13.5504,38.363,28.8854,4.8704,211.405,0,33781.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.828,9H 23M 2.47899999999936S,13.5508,4.504272,3.0517,1.7046,1.513024,13.514698,13.5504,38.3631,28.8855,4.8699,211.383,0,33782.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.842,9H 23M 3.47899999999936S,13.5502,4.504153,3.0535,1.7585,1.5129222,13.512646,13.5498,38.3625,28.8852,4.8772,211.7,0,33783.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.826,9H 23M 4.47899999999936S,13.5496,4.504158,3.0544,1.7819,1.5132784,13.517435,13.5492,38.3632,28.8859,4.8777,211.724,0,33784.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.795,9H 23M 5.47899999999936S,13.5502,4.504203,3.0555,1.7829,1.5129222,13.516751,13.5498,38.363,28.8856,4.8755,211.629,0,33785.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.907,9H 23M 6.47899999999936S,13.5508,4.504253,3.0539,1.6877,1.5123117,13.518803,13.5503,38.3629,28.8854,4.8722,211.485,0,33786.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.961,9H 23M 7.47899999999936S,13.5508,4.504265,3.0552,1.6723,1.5125152,13.52496,13.5504,38.363,28.8855,4.8784,211.75,0,33787.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.765,9H 23M 8.47899999999936S,13.5485,4.503998,3.055,1.6446,1.5123626,13.522908,13.5481,38.3628,28.8858,4.8776,211.718,0,33788.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.714,9H 23M 9.47899999999936S,13.549,4.504084,3.0572,1.6019,1.5123117,13.518119,13.5486,38.3631,28.8859,4.8873,212.141,0,33789.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.909,9H 23M 10.4789999999994S,13.5499,4.504182,3.0584,1.6019,1.5121591,13.522908,13.5495,38.3631,28.8858,4.8833,211.966,0,33790.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.954,9H 23M 11.4789999999994S,13.5512,4.504317,3.0584,1.6228,1.5119556,13.528381,13.5508,38.3631,28.8855,4.8808,211.856,0,33791.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.775,9H 23M 12.4789999999994S,13.5515,4.504326,3.0571,1.6129,1.5121591,13.525645,13.5511,38.3629,28.8852,4.8794,211.796,0,33792.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.748,9H 23M 13.4789999999994S,13.5513,4.504314,3.0583,1.6188,1.5120065,13.527697,13.5509,38.363,28.8853,4.8858,212.073,0,33793.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.895,9H 23M 14.4789999999994S,13.5511,4.504296,3.0592,1.6141,1.5120574,13.527697,13.5507,38.363,28.8854,4.884,211.997,0,33794.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.947,9H 23M 15.4789999999994S,13.5505,4.504232,3.0579,1.5514,1.5120065,13.52154,13.5501,38.3629,28.8855,4.8745,211.584,0,33795.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.821,9H 23M 16.4789999999994S,13.5468,4.503758,3.0557,1.5384,1.5123626,13.524276,13.5463,38.3622,28.8858,4.8735,211.541,0,33796.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.717,9H 23M 17.4789999999994S,13.5433,4.503405,3.0547,1.5127,1.5120574,13.522224,13.5429,38.3624,28.8866,4.868,211.301,0,33797.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.911,9H 23M 18.4789999999994S,13.5402,4.503182,3.0505,1.5498,1.5119556,13.527013,13.5398,38.3633,28.888,4.8576,210.85,0,33798.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
3.008,9H 23M 19.4789999999994S,13.5434,4.50348,3.0492,1.5183,1.51221,13.530434,13.543,38.3629,28.8869,4.8632,211.093,0,33799.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.932,9H 23M 20.4789999999994S,13.5438,4.503508,3.0495,1.4913,1.5119556,13.527697,13.5434,38.3627,28.8868,4.8704,211.405,0,33800.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
3.088,9H 23M 21.4789999999994S,13.5431,4.503402,3.0526,1.4871,1.5120065,13.52496,13.5426,38.3624,28.8867,4.8806,211.846,0,33801.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
3.475,9H 23M 22.4789999999994S,13.5327,4.502294,3.0544,1.5316,1.5119556,13.526329,13.5322,38.3621,28.8886,4.8778,211.727,0,33802.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
3.74,9H 23M 23.4789999999994S,13.5328,4.502412,3.0542,1.5601,1.5119048,13.526329,13.5322,38.363,28.8894,4.8779,211.728,0,33803.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
4.176,9H 23M 24.4789999999994S,13.5204,4.500891,3.0552,1.6523,1.5120065,13.523592,13.5198,38.3608,28.8903,4.8847,212.025,0,33804.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
4.711,9H 23M 25.4789999999994S,13.5149,4.500499,3.0576,1.7906,1.5123117,13.519487,13.5142,38.3623,28.8926,4.8922,212.35,0,33805.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
5.126,9H 23M 26.4789999999994S,13.5227,4.501349,3.0587,1.7513,1.5125661,13.511962,13.522,38.3623,28.891,4.8866,212.106,0,33806.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
5.625,9H 23M 27.4789999999994S,13.5228,4.501329,3.0572,1.6849,1.5124644,13.508541,13.5219,38.3619,28.8907,4.8786,211.76,0,33807.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
6.337,9H 23M 28.4789999999994S,13.5207,4.501185,3.0549,1.7109,1.5123118,13.514014,13.5197,38.3623,28.8915,4.8746,211.588,0,33808.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
7.13,9H 23M 29.4789999999994S,13.5155,4.500564,3.0537,1.7457,1.5122609,13.503067,13.5144,38.3613,28.8918,4.8758,211.638,0,33809.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
7.748,9H 23M 30.4789999999994S,13.502,4.49921,3.0524,1.9681,1.5123626,13.498962,13.5009,38.3616,28.8949,4.8738,211.552,0,33810.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
8.093,9H 23M 31.4789999999994S,13.5035,4.499338,3.0509,2.1889,1.5123117,13.50033,13.5023,38.3612,28.8943,4.8704,211.406,0,33811.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
8.549,9H 23M 32.4789999999994S,13.4979,4.498769,3.0487,2.1672,1.51221,13.502383,13.4967,38.3611,28.8954,4.8658,211.202,0,33812.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
9.262,9H 23M 33.4789999999994S,13.4926,4.498268,3.0482,2.2879,1.5129222,13.488013,13.4913,38.3613,28.8967,4.8721,211.479,0,33813.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
9.993,9H 23M 34.4789999999994S,13.4913,4.498167,3.0481,2.4382,1.513431,13.481171,13.4899,38.3613,28.897,4.8711,211.435,0,33814.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
10.534,9H 23M 35.4789999999994S,13.4904,4.498083,3.0481,2.6351,1.5137363,13.480487,13.4889,38.3612,28.8972,4.8693,211.356,0,33815.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
11.013,9H 23M 36.4789999999994S,13.4865,4.497653,3.0458,2.751,1.5135327,13.482539,13.4849,38.3608,28.8977,4.8605,210.974,0,33816.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
11.613,9H 23M 37.4789999999994S,13.4815,4.497108,3.0429,2.8412,1.5139906,13.475697,13.4798,38.3604,28.8984,4.8485,210.455,0,33817.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
12.264,9H 23M 38.4789999999994S,13.4772,4.49617,3.0363,2.8199,1.5143467,13.467486,13.4754,38.3554,28.8955,4.8337,209.813,0,33818.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
12.819,9H 23M 39.4789999999994S,13.4738,4.496311,3.0328,2.8239,1.5146011,13.467486,13.472,38.3599,28.8997,4.8347,209.851,0,33819.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
13.4,9H 23M 40.4789999999994S,13.4703,4.495961,3.0293,2.7457,1.5151099,13.467486,13.4684,38.3599,28.9004,4.8255,209.455,0,33820.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
14.069,9H 23M 41.4789999999994S,13.4608,4.494892,3.0256,2.7799,1.5157204,13.462011,13.4588,38.3588,28.9017,4.819,209.169,0,33821.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
14.638,9H 23M 42.4789999999994S,13.4473,4.493386,3.0211,2.7597,1.5166361,13.455168,13.4452,38.3578,28.9037,4.8089,208.731,0,33822.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
15.119,9H 23M 43.4789999999994S,13.4417,4.492806,3.0156,2.6776,1.5177554,13.452431,13.4395,38.3577,28.9048,4.7935,208.063,0,33823.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
15.705,9H 23M 44.4789999999994S,13.4349,4.492091,3.0088,2.6327,1.5190273,13.446271,13.4326,38.3574,28.9061,4.7758,207.295,0,33824.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
16.367,9H 23M 45.4789999999994S,13.4293,4.491546,2.9993,2.4944,1.5214184,13.427108,13.4269,38.3576,28.9075,4.7524,206.281,0,33825.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
16.963,9H 23M 46.4789999999994S,13.4248,4.491076,2.9903,2.5686,1.5242674,13.429846,13.4224,38.3573,28.9082,4.7347,205.511,0,33826.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
17.505,9H 23M 47.4789999999994S,13.4238,4.491062,2.9802,2.5187,1.5253866,13.428477000000001,13.4213,38.3579,28.9089,4.715,204.657,0,33827.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
18.111,9H 23M 48.4789999999994S,13.4256,4.491389,2.9725,2.2542,1.5271673,13.416157,13.423,38.359,28.9094,4.7096,204.421,0,33828.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
18.714,9H 23M 49.4789999999994S,13.427,4.491602,2.9684,2.1192,1.5308302,13.41821,13.4243,38.3594,28.9094,4.7089,204.39,0,33829.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
19.2,9H 23M 50.4789999999994S,13.4266,4.491585,2.9647,2.0558,1.5338828,13.416157,13.4238,38.3593,28.9095,4.6954,203.805,0,33830.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
19.681,9H 23M 51.4789999999994S,13.4256,4.491531,2.9576,2.0098,1.5347985,13.41821,13.4227,38.3596,28.9099,4.6784,203.069,0,33831.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
20.344,9H 23M 52.4789999999994S,13.4243,4.491446,2.9523,2.0492,1.536223,13.420948,13.4214,38.3598,28.9103,4.6695,202.678,0,33832.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
21.092,9H 23M 53.4789999999994S,13.4237,4.491401,2.9457,2.0859,1.5392755,13.414103,13.4206,38.3597,28.9104,4.656,202.093,0,33833.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
21.668,9H 23M 54.4789999999994S,13.4242,4.491533,2.9407,1.8902,1.5420736,13.414788,13.4211,38.3602,28.9107,4.652,201.921,0,33834.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
22.134,9H 23M 55.4789999999994S,13.4246,4.491643,2.9373,1.7038,1.5433964,13.416157,13.4214,38.3606,28.9109,4.6476,201.729,0,33835.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
22.607,9H 23M 56.4789999999994S,13.425,4.491728,2.934,1.6239,1.5444648,13.41205,13.4217,38.3608,28.9111,4.6419,201.483,0,33836.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
23.141,9H 23M 57.4789999999994S,13.4251,4.491784,2.9316,1.5828,1.5444647,13.416157,13.4218,38.3609,28.9111,4.6419,201.48,0,33837.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
23.851,9H 23M 58.4789999999994S,13.424,4.491662,2.931,1.4782,1.5460419,13.41205,13.4206,38.3606,28.9111,4.6461,201.665,0,33838.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
24.585,9H 23M 59.4789999999994S,13.4229,4.491565,2.9315,1.4763,1.5482295,13.408628,13.4193,38.3605,28.9113,4.6493,201.803,0,33839.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
25.086,9H 24M 0.47899999999936S,13.4227,4.491579,2.9324,1.4903,1.549247,13.407943,13.4191,38.3605,28.9114,4.6527,201.952,0,33840.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
25.458,9H 24M 1.47899999999936S,13.4225,4.491564,2.933,1.5143,1.5501119,13.41205,13.4189,38.3604,28.9113,4.6513,201.892,0,33841.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
25.976,9H 24M 2.47899999999936S,13.4217,4.491487,2.933,1.445,1.5502137,13.416157,13.418,38.3602,28.9114,4.6488,201.78,0,33842.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
26.697,9H 24M 3.47899999999936S,13.42,4.491311,2.9305,1.3928,1.5500611,13.40589,13.4161,38.36,28.9116,4.6368,201.26,0,33843.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
27.43,9H 24M 4.47899999999936S,13.4216,4.491628,2.9275,1.4275,1.5502137,13.406574,13.4177,38.361,28.912,4.6359,201.222,0,33844.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
27.968,9H 24M 5.47899999999936S,13.4214,4.491634,2.927,1.4014,1.5504681,13.404521,13.4174,38.361,28.9121,4.6383,201.325,0,33845.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
28.417,9H 24M 6.47899999999936S,13.4199,4.491466,2.9258,1.3239,1.5505698,13.408628,13.4158,38.3607,28.9122,4.6318,201.044,0,33846.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
