pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
303.42,13H 44M 46.4789999999994S,13.717,4.565114,2.1887,0.1894,1.8319088,13.699352,13.6721,38.6394,29.0737,3.2042,139.055,0,49486.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
303.616,13H 44M 47.4789999999994S,13.717,4.565098,2.1898,0.1924,1.832214,13.699352,13.6721,38.6392,29.0736,3.2062,139.144,0,49487.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
303.565,13H 44M 48.4789999999994S,13.7167,4.565082,2.1904,0.1976,1.8322649,13.697985,13.6719,38.6393,29.0737,3.2034,139.023,0,49488.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
302.949,13H 44M 49.4789999999994S,13.7171,4.565091,2.1888,0.1996,1.8320105,13.700719,13.6723,38.6393,29.0736,3.1961,138.706,0,49489.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
302.459,13H 44M 50.4789999999994S,13.7171,4.565064,2.1877,0.1886,1.832214,13.700035,13.6724,38.6393,29.0736,3.1966,138.729,0,49490.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
301.916,13H 44M 51.4789999999994S,13.7161,4.564867,2.1876,0.1788,1.8319088,13.698668,13.6714,38.6387,29.0733,3.1991,138.837,0,49491.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
300.674,13H 44M 52.4789999999994S,13.7144,4.564587,2.1883,0.1791,1.8320614,13.698668,13.6699,38.6383,29.0733,3.2014,138.937,0,49492.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
299.431,13H 44M 53.4789999999994S,13.7136,4.564424,2.1888,0.1893,1.8319088,13.697985,13.6693,38.6381,29.0733,3.2019,138.958,0,49493.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
298.685,13H 44M 54.4789999999994S,13.7145,4.564521,2.1896,0.1914,1.8320614,13.697301,13.6703,38.6384,29.0733,3.2049,139.086,0,49494.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
297.915,13H 44M 55.4789999999994S,13.716,4.564735,2.191,0.1894,1.8317562,13.697301,13.672,38.6393,29.0737,3.2081,139.225,0,49495.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
296.788,13H 44M 56.4789999999994S,13.7236,4.56568,2.192,0.1945,1.8319088,13.697301,13.6798,38.6411,29.0734,3.2069,139.174,0,49496.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
295.546,13H 44M 57.4789999999994S,13.7427,4.568189,2.1923,0.1964,1.8319597,13.697985,13.6989,38.6463,29.0733,3.2048,139.082,0,49497.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
294.567,13H 44M 58.4789999999994S,13.7533,4.569411,2.1927,0.1865,1.8315527,13.708923,13.7097,38.6476,29.072,3.2047,139.079,0,49498.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
293.569,13H 44M 59.4789999999994S,13.7549,4.569568,2.1929,0.1918,1.8306878,13.720544,13.7114,38.6479,29.0719,3.2037,139.036,0,49499.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
292.509,13H 45M 0.47899999999936S,13.7543,4.569462,2.193,0.1902,1.8299756,13.724645,13.711,38.648,29.072,3.205,139.09,0,49500.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
291.559,13H 45M 1.47899999999936S,13.7574,4.569816,2.1942,0.1942,1.8298229,13.721227,13.7142,38.6487,29.0719,3.2109,139.349,0,49501.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
290.59,13H 45M 2.47899999999936S,13.7588,4.569931,2.1967,0.1858,1.8294668,13.719177,13.7158,38.6488,29.0716,3.2183,139.668,0,49502.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
289.644,13H 45M 3.47899999999936S,13.7599,4.57004,2.1989,0.1886,1.8293651,13.723278,13.717,38.6491,29.0716,3.2194,139.718,0,49503.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
288.537,13H 45M 4.47899999999936S,13.7613,4.570172,2.2001,0.1916,1.8294159,13.728063,13.7186,38.6495,29.0715,3.2197,139.728,0,49504.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
287.389,13H 45M 5.47899999999936S,13.7644,4.570519,2.2013,0.1935,1.8286528,13.725329,13.7219,38.6501,29.0713,3.2213,139.797,0,49505.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
286.4,13H 45M 6.47899999999936S,13.767,4.570769,2.202,0.1945,1.8289581,13.726013,13.7246,38.6503,29.0709,3.2182,139.665,0,49506.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
285.335,13H 45M 7.47899999999936S,13.7712,4.571284,2.2011,0.2028,1.8285511,13.730114,13.729,38.6515,29.0709,3.2166,139.595,0,49507.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
284.338,13H 45M 8.47899999999936S,13.7741,4.57157,2.2023,0.195,1.8277879,13.734215,13.732,38.6517,29.0704,3.2212,139.795,0,49508.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
283.667,13H 45M 9.47899999999936S,13.7734,4.571446,2.2028,0.1958,1.8274827,13.738317,13.7314,38.6515,29.0704,3.221,139.785,0,49509.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
282.656,13H 45M 10.4789999999994S,13.778,4.571961,2.2037,0.1908,1.8268213,13.746519,13.7361,38.6523,29.07,3.222,139.83,0,49510.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
281.255,13H 45M 11.4789999999994S,13.78,4.572227,2.204,0.1929,1.8263126,13.746519,13.7383,38.6534,29.0704,3.2214,139.805,0,49511.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
280.077,13H 45M 12.4789999999994S,13.7905,4.573542,2.2047,0.1923,1.8260582,13.745835,13.749,38.6558,29.07,3.2224,139.846,0,49512.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
279.128,13H 45M 13.4789999999994S,13.7966,4.574236,2.2052,0.1992,1.8256512,13.749253,13.7552,38.6567,29.0693,3.2223,139.843,0,49513.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
278.258,13H 45M 14.4789999999994S,13.7985,4.57444,2.2058,0.2057,1.8248881,13.760189,13.7573,38.6571,29.0691,3.2242,139.926,0,49514.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
277.444,13H 45M 15.4789999999994S,13.8023,4.574881,2.2071,0.2087,1.8249389,13.763606,13.7612,38.6578,29.0688,3.2273,140.062,0,49515.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
276.652,13H 45M 16.4789999999994S,13.8031,4.574908,2.2084,0.2032,1.8243284,13.763606,13.7621,38.6576,29.0685,3.2301,140.181,0,49516.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
275.506,13H 45M 17.4789999999994S,13.8023,4.57474,2.2094,0.1976,1.8245828,13.764973,13.7614,38.6574,29.0684,3.2277,140.079,0,49517.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
274.115,13H 45M 18.4789999999994S,13.8017,4.574593,2.2088,0.2002,1.8246845,13.762923,13.7611,38.6572,29.0684,3.223,139.873,0,49518.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
273.057,13H 45M 19.4789999999994S,13.8021,4.574584,2.208,0.2038,1.8241249,13.762923,13.7616,38.6572,29.0683,3.2239,139.912,0,49519.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
272.129,13H 45M 20.4789999999994S,13.7999,4.57417,2.2092,0.1995,1.8237688,13.775225,13.7595,38.6559,29.0677,3.2303,140.189,0,49520.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
271.166,13H 45M 21.4789999999994S,13.7959,4.573577,2.2105,0.1964,1.8231583,13.777959,13.7557,38.6547,29.0676,3.234,140.351,0,49521.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
270.407,13H 45M 22.4789999999994S,13.7945,4.573326,2.2126,0.1893,1.8225478,13.778643,13.7544,38.6541,29.0674,3.2384,140.542,0,49522.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
269.521,13H 45M 23.4789999999994S,13.7879,4.572241,2.214,0.1951,1.8221917,13.777276,13.7479,38.6509,29.0663,3.2428,140.735,0,49523.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
268.297,13H 45M 24.4789999999994S,13.7813,4.571286,2.2168,0.2059,1.8218355,13.777959,13.7415,38.649,29.0663,3.2511,141.09,0,49524.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
267.005,13H 45M 25.4789999999994S,13.7792,4.570952,2.2195,0.2125,1.8216829,13.776592,13.7397,38.6484,29.0662,3.2553,141.274,0,49525.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
265.854,13H 45M 26.4789999999994S,13.7773,4.570616,2.222,0.2125,1.8211742,13.771125,13.7379,38.6478,29.0661,3.26,141.48,0,49526.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
265.109,13H 45M 27.4789999999994S,13.7758,4.570393,2.2242,0.2023,1.8202584,13.762923,13.7365,38.6475,29.0662,3.2624,141.582,0,49527.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
264.504,13H 45M 28.4789999999994S,13.7747,4.570187,2.2255,0.2079,1.8197497,13.763606,13.7355,38.6469,29.0659,3.2631,141.614,0,49528.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
263.332,13H 45M 29.4789999999994S,13.7739,4.570035,2.227,0.1983,1.8184269,13.762923,13.7349,38.6468,29.066,3.2663,141.752,0,49529.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
261.85,13H 45M 30.4789999999994S,13.7693,4.569289,2.2282,0.2032,1.8168498,13.761556,13.7306,38.645,29.0655,3.269,141.871,0,49530.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
260.896,13H 45M 31.4789999999994S,13.7666,4.568897,2.23,0.2101,1.8162902,13.758822,13.728,38.6444,29.0657,3.2731,142.047,0,49531.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
260.332,13H 45M 32.4789999999994S,13.767,4.568944,2.2316,0.2004,1.8152218,13.755404,13.7285,38.6447,29.0657,3.2751,142.134,0,49532.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
259.389,13H 45M 33.4789999999994S,13.7662,4.568788,2.2323,0.2071,1.8145095,13.75267,13.7278,38.6445,29.0657,3.2722,142.008,0,49533.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
258.038,13H 45M 34.4789999999994S,13.767,4.56881,2.2323,0.2066,1.8132377,13.747886,13.7288,38.6445,29.0655,3.2735,142.065,0,49534.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
256.752,13H 45M 35.4789999999994S,13.7651,4.568509,2.2334,0.1997,1.8127798,13.748569,13.7272,38.6441,29.0655,3.2762,142.181,0,49535.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
255.899,13H 45M 36.4789999999994S,13.7638,4.568306,2.2344,0.197,1.8117114,13.747202,13.726,38.6438,29.0656,3.2786,142.288,0,49536.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
255.234,13H 45M 37.4789999999994S,13.7638,4.568266,2.2352,0.2005,1.8115588,13.746519,13.7261,38.6438,29.0655,3.2758,142.164,0,49537.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
254.212,13H 45M 38.4789999999994S,13.7639,4.56822,2.2339,0.211,1.8109483,13.747886,13.7263,38.6437,29.0655,3.2711,141.961,0,49538.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
252.901,13H 45M 39.4789999999994S,13.763,4.56804,2.2348,0.2082,1.8103887,13.746519,13.7256,38.6435,29.0654,3.2821,142.437,0,49539.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
251.875,13H 45M 40.4789999999994S,13.7621,4.567869,2.238,0.211,1.8101852,13.747202,13.7249,38.6432,29.0653,3.2902,142.789,0,49540.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
251.03,13H 45M 41.4789999999994S,13.7595,4.567408,2.2401,0.2142,1.8097782,13.747202,13.7224,38.6419,29.0649,3.2933,142.927,0,49541.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
249.89,13H 45M 42.4789999999994S,13.7548,4.566655,2.2435,0.2135,1.8097273,13.745152,13.7179,38.64,29.0643,3.3056,143.458,0,49542.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
248.791,13H 45M 43.4789999999994S,13.7485,4.565668,2.2479,0.2088,1.8094221,13.745835,13.7117,38.6375,29.0637,3.3145,143.843,0,49543.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
248.003,13H 45M 44.4789999999994S,13.7404,4.564457,2.2513,0.2102,1.8090151,13.744468,13.7037,38.6345,29.0631,3.3205,144.103,0,49544.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
247.046,13H 45M 45.4789999999994S,13.7351,4.563675,2.255,0.2147,1.8091677,13.732848,13.6987,38.6328,29.0629,3.3294,144.493,0,49545.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
245.798,13H 45M 46.4789999999994S,13.7279,4.562539,2.2589,0.2065,1.807387,13.730114,13.6916,38.6298,29.0621,3.3358,144.771,0,49546.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
244.674,13H 45M 47.4789999999994S,13.7231,4.561865,2.2613,0.2104,1.8056064,13.730798,13.687,38.6287,29.0622,3.3361,144.783,0,49547.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
243.854,13H 45M 48.4789999999994S,13.7195,4.561328,2.2626,0.2149,1.8054538,13.730114,13.6835,38.6277,29.0622,3.3366,144.805,0,49548.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
242.941,13H 45M 49.4789999999994S,13.7184,4.561145,2.2637,0.2173,1.8044363,13.71781,13.6826,38.6274,29.0622,3.3368,144.815,0,49549.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
