pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
1.636,11H 41M 39.4789999999994S,13.5979,4.509498,3.0039,0.8095,1.5211131,13.615249,13.5977,38.3661,28.8778,4.7637,206.775,0,42099.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
1.891,11H 41M 40.4789999999994S,13.5671,4.506224,3.0041,0.8146,1.521571,13.603623,13.5668,38.3657,28.8841,4.7711,207.095,0,42100.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
2.306,11H 41M 41.4789999999994S,13.5342,4.502939,3.0055,0.8089,1.5217745,13.578317,13.5339,38.3673,28.8923,4.7784,207.413,0,42101.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
2.404,11H 41M 42.4789999999994S,13.5404,4.503664,3.0058,0.7818,1.521978,13.569425,13.54,38.368,28.8915,4.7719,207.127,0,42102.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
2.411,11H 41M 43.4789999999994S,13.547,4.504271,3.0037,0.7791,1.5214692,13.593364,13.5466,38.3671,28.8895,4.7672,206.924,0,42103.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
2.816,11H 41M 44.4789999999994S,13.527,4.501842,3.0041,0.7943,1.5218762,13.582421,13.5266,38.3639,28.8912,4.7754,207.281,0,42104.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
3.503,11H 41M 45.4789999999994S,13.4904,4.498256,3.0042,0.8171,1.5229955,13.549588,13.4899,38.3661,28.9007,4.7759,207.301,0,42105.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
4.07,11H 41M 46.4789999999994S,13.4679,4.49588,3.0034,0.8695,1.5229955,13.532486,13.4673,38.3658,28.9053,4.7765,207.325,0,42106.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
4.537,11H 41M 47.4789999999994S,13.4559,4.494711,3.0025,0.9072,1.523199,13.532486,13.4553,38.3664,28.9083,4.776,207.302,0,42107.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
5.149,11H 41M 48.4789999999994S,13.4438,4.493483,3.0019,0.9397,1.5237077,13.506488,13.4431,38.3666,28.911,4.7767,207.335,0,42108.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
5.845,11H 41M 49.4789999999994S,13.4379,4.492915,3.0012,1.0194,1.5240639,13.465433,13.4371,38.3668,28.9125,4.776,207.302,0,42109.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
6.484,11H 41M 50.4789999999994S,13.4347,4.492624,3.0002,1.0827,1.5238604,13.449009,13.4337,38.367,28.9133,4.7724,207.148,0,42110.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
7.067,11H 41M 51.4789999999994S,13.4299,4.492141,2.9984,1.1093,1.5236569,13.449009,13.4289,38.3669,28.9143,4.7663,206.882,0,42111.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
7.621,11H 41M 52.4789999999994S,13.4256,4.491779,2.9952,1.2047,1.5238095,13.451746,13.4245,38.3675,28.9157,4.7636,206.765,0,42112.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
8.319,11H 41M 53.4789999999994S,13.4237,4.491667,2.996,1.1951,1.524013,13.433952,13.4225,38.3681,28.9165,4.7739,207.209,0,42113.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
9.035,11H 41M 54.4789999999994S,13.4202,4.491391,2.9971,1.2478,1.5237586,13.419579,13.4189,38.3686,28.9177,4.7763,207.313,0,42114.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
9.578,11H 41M 55.4789999999994S,13.4184,4.491217,2.9977,1.2734,1.5236569,13.419579,13.417,38.3685,28.9181,4.7751,207.263,0,42115.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
10.2,11H 41M 56.4789999999994S,13.415,4.491011,2.9972,1.3185,1.5239113,13.423686,13.4135,38.3697,28.9197,4.7744,207.232,0,42116.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
10.95,11H 41M 57.4789999999994S,13.4116,4.490718,2.9975,1.5079,1.5238604,13.413419,13.41,38.37,28.9207,4.7777,207.376,0,42117.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
11.673,11H 41M 58.4789999999994S,13.4091,4.490547,2.9975,1.6449,1.524013,13.408628,13.4074,38.3705,28.9216,4.7738,207.204,0,42118.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
12.202,11H 41M 59.4789999999994S,13.4076,4.490475,2.9963,1.6954,1.5237586,13.410681,13.4059,38.3711,28.9224,4.7756,207.281,0,42119.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
12.621,11H 42M 0.47899999999936S,13.4072,4.490508,2.9972,1.7219,1.5238604,13.404521,13.4054,38.3716,28.9229,4.7754,207.276,0,42120.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
13.152,11H 42M 1.47899999999936S,13.4068,4.490572,2.9954,1.7878,1.5237586,13.407943,13.4049,38.3724,28.9236,4.7691,206.999,0,42121.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
13.727,11H 42M 2.47899999999936S,13.4063,4.490609,2.9946,1.9361,1.5236569,13.403152,13.4043,38.373,28.9242,4.7717,207.112,0,42122.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
14.237,11H 42M 3.47899999999936S,13.4043,4.490512,2.9948,2.0108,1.5238095,13.403152,13.4022,38.3738,28.9253,4.7769,207.34,0,42123.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
14.72,11H 42M 4.47899999999936S,13.4027,4.490451,2.9967,2.0173,1.5237586,13.402467,13.4006,38.3746,28.9262,4.7794,207.449,0,42124.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
15.331,11H 42M 5.47899999999936S,13.4032,4.490718,2.9955,2.0447,1.5239621,13.403152,13.4009,38.3765,28.9276,4.7693,207.007,0,42125.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
15.987,11H 42M 6.47899999999936S,13.4037,4.490959,2.9931,2.2338,1.5237586,13.401783,13.4014,38.378,28.9287,4.7612,206.659,0,42126.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
16.444,11H 42M 7.47899999999936S,13.4052,4.49122,2.9893,2.318,1.5229955,13.39836,13.4028,38.3788,28.929,4.7523,206.272,0,42127.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
16.909,11H 42M 8.47899999999936S,13.4051,4.491257,2.9869,2.3113,1.5230973,13.402467,13.4026,38.379,28.9292,4.7567,206.464,0,42128.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
17.556,11H 42M 9.47899999999936S,13.4043,4.491339,2.9877,2.2742,1.5227411,13.401098,13.4018,38.3803,28.9304,4.7627,206.723,0,42129.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
18.136,11H 42M 10.4789999999994S,13.4046,4.491652,2.9884,2.285,1.522792,13.401098,13.402,38.3827,28.9322,4.7657,206.853,0,42130.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
18.592,11H 42M 11.4789999999994S,13.405,4.491876,2.9899,2.2906,1.5226903,13.396991,13.4024,38.3842,28.9333,4.7685,206.972,0,42131.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
19.264,11H 42M 12.4789999999994S,13.4054,4.492167,2.9903,2.3929,1.522792,13.394253,13.4026,38.3863,28.9349,4.7657,206.85,0,42132.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
20.019,11H 42M 13.4789999999994S,13.4055,4.492378,2.9896,2.3251,1.5229955,13.396991,13.4027,38.3878,28.9361,4.7653,206.832,0,42133.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
20.53,11H 42M 14.4789999999994S,13.4055,4.492469,2.9904,2.3737,1.5233007,13.396307,13.4026,38.3885,28.9366,4.7705,207.061,0,42134.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
20.925,11H 42M 15.4789999999994S,13.4055,4.492555,2.9906,2.3907,1.5233516,13.399045,13.4025,38.3892,28.9371,4.7618,206.682,0,42135.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
21.494,11H 42M 16.4789999999994S,13.4047,4.492586,2.987,2.304,1.5234534,13.401783,13.4016,38.3901,28.938,4.7509,206.208,0,42136.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
22.122,11H 42M 17.4789999999994S,13.4033,4.492545,2.9843,2.3331,1.5233516,13.396991,13.4002,38.3907,28.9388,4.7459,205.992,0,42137.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
