pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
14.945,10H 56M 19.4789999999994S,13.4067,4.490205,2.9984,2.2813,1.5300163,13.393569,13.4046,38.3681,28.9203,4.7762,207.309,0,39379.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
15.603,10H 56M 20.4789999999994S,13.406,4.490174,2.9961,2.0072,1.5298127,13.393569,13.4038,38.3682,28.9206,4.7686,206.978,0,39380.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
16.107,10H 56M 21.4789999999994S,13.4064,4.490242,2.9935,1.8869,1.5302706,13.389461,13.4041,38.3683,28.9206,4.766,206.867,0,39381.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
16.475,10H 56M 22.4789999999994S,13.407,4.490322,2.9928,1.8728,1.5306776,13.393569,13.4046,38.3683,28.9204,4.7713,207.098,0,39382.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
16.958,10H 56M 23.4789999999994S,13.4061,4.490255,2.9938,1.963,1.530525,13.394938,13.4037,38.3683,28.9207,4.776,207.3,0,39383.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
17.697,10H 56M 24.4789999999994S,13.4049,4.490237,2.9945,1.9752,1.5310846,13.392884,13.4024,38.369,28.9215,4.7752,207.265,0,39384.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
18.44,10H 56M 25.4789999999994S,13.4048,4.490297,2.994,1.9455,1.531339,13.39083,13.4022,38.3693,28.9218,4.7722,207.135,0,39385.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
18.954,10H 56M 26.4789999999994S,13.405,4.490346,2.9932,1.873,1.5314407,13.389461,13.4023,38.3693,28.9218,4.7686,206.981,0,39386.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
19.37,10H 56M 27.4789999999994S,13.4052,4.490364,2.9913,1.8453,1.5311864,13.389461,13.4024,38.3692,28.9216,4.7651,206.827,0,39387.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
19.864,10H 56M 28.4789999999994S,13.4046,4.490358,2.9915,1.833,1.5311355,13.390146,13.4017,38.3695,28.922,4.7739,207.208,0,39388.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
20.428,10H 56M 29.4789999999994S,13.4041,4.490374,2.9923,1.9342,1.5315425,13.388092,13.4011,38.3699,28.9225,4.7675,206.93,0,39389.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
21.063,10H 56M 30.4789999999994S,13.4039,4.490411,2.9894,2.0233,1.5317969,13.386723,13.4008,38.3702,28.9228,4.7594,206.58,0,39390.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
21.657,10H 56M 31.4789999999994S,13.4038,4.490451,2.988,1.9672,1.531746,13.386723,13.4007,38.3703,28.9229,4.7626,206.719,0,39391.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
22.142,10H 56M 32.4789999999994S,13.4037,4.490457,2.9877,1.8847,1.5324074,13.388777,13.4005,38.3703,28.9229,4.7592,206.572,0,39392.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
22.73,10H 56M 33.4789999999994S,13.4033,4.490498,2.986,1.8242,1.5322039,13.388777,13.4,38.3708,28.9234,4.7585,206.539,0,39393.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
23.407,10H 56M 34.4789999999994S,13.403,4.490521,2.9861,1.8658,1.5326617,13.386723,13.3997,38.371,28.9236,4.7606,206.633,0,39394.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
23.86,10H 56M 35.4789999999994S,13.4028,4.490538,2.9854,1.8657,1.53256,13.386039,13.3994,38.3712,28.9238,4.7555,206.412,0,39395.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
24.181,10H 56M 36.4789999999994S,13.4029,4.490561,2.9838,1.7957,1.5330179,13.388777,13.3994,38.3712,28.9238,4.7529,206.295,0,39396.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
24.639,10H 56M 37.4789999999994S,13.4021,4.49053,2.9827,1.7746,1.532967,13.386039,13.3986,38.3714,28.9242,4.753,206.303,0,39397.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
25.242,10H 56M 38.4789999999994S,13.4001,4.490419,2.9829,1.8294,1.533374,13.386039,13.3965,38.3722,28.9252,4.755,206.389,0,39398.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
26.002,10H 56M 39.4789999999994S,13.3987,4.49038,2.9821,1.8398,1.5337301,13.3833,13.395,38.3728,28.926,4.7536,206.326,0,39399.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
26.7,10H 56M 40.4789999999994S,13.3985,4.490406,2.9824,1.7698,1.5340354,13.385354,13.3947,38.373,28.9262,4.7578,206.511,0,39400.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
26.937,10H 56M 41.4789999999994S,13.3994,4.490495,2.9827,1.753,1.5344424,13.385354,13.3955,38.3728,28.9259,4.7555,206.41,0,39401.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
27.217,10H 56M 42.4789999999994S,13.3992,4.490495,2.9819,1.752,1.5342898,13.386723,13.3953,38.3728,28.926,4.752,206.26,0,39402.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
