pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
404.742,14H 58M 31.4789999999994S,13.5877,4.553736,2.1619,0.1663,1.8377594,13.572845,13.528,38.6162,29.0865,3.1946,138.638,0,53911.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
404.851,14H 58M 32.4789999999994S,13.5878,4.553749,2.162,0.1789,1.8378103,13.566005,13.528,38.6162,29.0865,3.1938,138.605,0,53912.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
404.832,14H 58M 33.4789999999994S,13.5876,4.553732,2.1618,0.1772,1.8376577,13.568057,13.5279,38.6162,29.0865,3.1951,138.66,0,53913.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
404.221,14H 58M 34.4789999999994S,13.5878,4.553718,2.1628,0.1687,1.8378103,13.568741,13.5282,38.6162,29.0865,3.1979,138.78,0,53914.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
403.584,14H 58M 35.4789999999994S,13.5877,4.553674,2.1627,0.17,1.8376577,13.566689,13.5282,38.6162,29.0865,3.1926,138.551,0,53915.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
403.349,14H 58M 36.4789999999994S,13.5876,4.553668,2.162,0.1723,1.8378103,13.567373,13.5281,38.6163,29.0866,3.192,138.524,0,53916.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
403.235,14H 58M 37.4789999999994S,13.5876,4.553661,2.1615,0.1701,1.8377594,13.566689,13.5282,38.6163,29.0865,3.1897,138.427,0,53917.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
402.66,14H 58M 38.4789999999994S,13.5882,4.553698,2.1609,0.1784,1.8380138,13.569425,13.5288,38.6163,29.0865,3.1916,138.51,0,53918.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
401.903,14H 58M 39.4789999999994S,13.5888,4.55374,2.1621,0.1799,1.8376577,13.566689,13.5296,38.6164,29.0864,3.1983,138.8,0,53919.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
401.489,14H 58M 40.4789999999994S,13.5886,4.553699,2.1637,0.1835,1.8376577,13.567373,13.5294,38.6164,29.0864,3.201,138.914,0,53920.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
400.993,14H 58M 41.4789999999994S,13.5885,4.553674,2.1649,0.1845,1.8377594,13.567373,13.5294,38.6164,29.0864,3.2013,138.93,0,53921.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
400.191,14H 58M 42.4789999999994S,13.5889,4.553676,2.165,0.1842,1.8377086,13.569425,13.5299,38.6165,29.0863,3.1958,138.69,0,53922.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
399.48,14H 58M 43.4789999999994S,13.5888,4.553624,2.1634,0.1888,1.8376068,13.569425,13.5299,38.6164,29.0863,3.1901,138.445,0,53923.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
398.878,14H 58M 44.4789999999994S,13.5886,4.55359,2.1628,0.1837,1.8374542,13.566689,13.5299,38.6165,29.0863,3.1947,138.644,0,53924.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
397.995,14H 58M 45.4789999999994S,13.5887,4.553555,2.1638,0.1812,1.8377086,13.568057,13.5301,38.6165,29.0863,3.1969,138.737,0,53925.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
397.252,14H 58M 46.4789999999994S,13.5886,4.553515,2.1639,0.19,1.8377594,13.568057,13.5301,38.6165,29.0864,3.1954,138.673,0,53926.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
397.235,14H 58M 47.4789999999994S,13.5886,4.553513,2.1642,0.183,1.8376068,13.567373,13.5301,38.6165,29.0863,3.1974,138.758,0,53927.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
397.038,14H 58M 48.4789999999994S,13.5885,4.553488,2.1649,0.1745,1.8378612,13.567373,13.53,38.6165,29.0863,3.1992,138.839,0,53928.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
396.008,14H 58M 49.4789999999994S,13.5888,4.55348,2.1652,0.1845,1.8375051,13.568057,13.5305,38.6165,29.0863,3.1952,138.665,0,53929.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
394.935,14H 58M 50.4789999999994S,13.5902,4.553624,2.164,0.1924,1.8374033,13.566689,13.532,38.617,29.0863,3.1919,138.519,0,53930.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
394.526,14H 58M 51.4789999999994S,13.5903,4.553603,2.1638,0.1978,1.8377086,13.568057,13.5322,38.6168,29.0861,3.1925,138.546,0,53931.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
394.37,14H 58M 52.4789999999994S,13.5893,4.553474,2.1635,0.1975,1.8379121,13.566689,13.5312,38.6168,29.0863,3.192,138.527,0,53932.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
393.871,14H 58M 53.4789999999994S,13.5905,4.553608,2.1632,0.2066,1.8375051,13.566689,13.5325,38.617,29.0862,3.1913,138.497,0,53933.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
393.092,14H 58M 54.4789999999994S,13.5924,4.553805,2.1632,0.1995,1.8379121,13.570109,13.5345,38.6173,29.086,3.1922,138.534,0,53934.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
392.496,14H 58M 55.4789999999994S,13.5926,4.553836,2.1633,0.1996,1.8379121,13.568741,13.5348,38.6176,29.0862,3.1898,138.43,0,53935.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
392.365,14H 58M 56.4789999999994S,13.5931,4.553865,2.1626,0.1932,1.8381156,13.570109,13.5353,38.6175,29.086,3.1889,138.392,0,53936.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
391.841,14H 58M 57.4789999999994S,13.5929,4.553827,2.1625,0.2005,1.8383191,13.567373,13.5352,38.6176,29.0861,3.1853,138.236,0,53937.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
390.768,14H 58M 58.4789999999994S,13.5932,4.5538,2.1602,0.2046,1.8382173,13.568741,13.5356,38.6175,29.0859,3.1793,137.973,0,53938.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
390.007,14H 58M 59.4789999999994S,13.5932,4.553776,2.1601,0.1977,1.8384208,13.569425,13.5358,38.6176,29.0859,3.1849,138.217,0,53939.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
389.931,14H 59M 0.47899999999936S,13.5927,4.553707,2.161,0.2001,1.8384717,13.568741,13.5352,38.6175,29.086,3.1902,138.448,0,53940.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
389.592,14H 59M 1.47899999999936S,13.5926,4.553673,2.1621,0.1884,1.8385225,13.568057,13.5352,38.6174,29.0859,3.1893,138.408,0,53941.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
388.787,14H 59M 2.47899999999936S,13.5943,4.55386,2.1625,0.1861,1.8389295,13.572845,13.537,38.6179,29.0859,3.1902,138.449,0,53942.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
388.097,14H 59M 3.47899999999936S,13.596,4.554078,2.163,0.1899,1.8389295,13.571477,13.5388,38.6185,29.086,3.1882,138.359,0,53943.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
387.82,14H 59M 4.47899999999936S,13.5989,4.554388,2.1622,0.1867,1.8388787,13.572161,13.5417,38.6186,29.0855,3.1858,138.257,0,53944.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
387.428,14H 59M 5.47899999999936S,13.5977,4.554228,2.1626,0.1828,1.8389804,13.572161,13.5406,38.6185,29.0856,3.1864,138.281,0,53945.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
386.539,14H 59M 6.47899999999936S,13.5993,4.55438,2.1611,0.2067,1.8391839,13.574213,13.5424,38.6187,29.0854,3.1798,137.996,0,53946.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
385.731,14H 59M 7.47899999999936S,13.5989,4.55429,2.1611,0.2055,1.8390313,13.575581,13.5421,38.6186,29.0854,3.1874,138.325,0,53947.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
385.488,14H 59M 8.47899999999936S,13.5991,4.5543,2.1624,0.2021,1.8390822,13.578317,13.5423,38.6187,29.0854,3.1882,138.36,0,53948.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
385.135,14H 59M 9.47899999999936S,13.5994,4.554316,2.1624,0.1945,1.8390822,13.574213,13.5427,38.6186,29.0853,3.1851,138.225,0,53949.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
