pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,date
107.156,17H 29M 16.4789999999994S,13.7809,4.558063,2.3859,0.1971,1.764245,13.725329,13.7651,38.5964,29.0205,3.531,153.246,0,62956.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
106.525,17H 29M 17.4789999999994S,13.7462,4.553129,2.3897,0.1989,1.7668397,13.699352,13.7306,38.5848,29.0189,3.5476,153.966,0,62957.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
105.612,17H 29M 18.4789999999994S,13.7201,4.549279,2.391,0.2035,1.7655169,13.697301,13.7046,38.5749,29.0167,3.5378,153.544,0,62958.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
105.765,17H 29M 19.4789999999994S,13.7337,4.551545,2.3879,0.1879,1.7649573,13.701403000000001,13.7182,38.5827,29.0199,3.5237,152.932,0,62959.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
106.67,17H 29M 20.4789999999994S,13.7654,4.556088,2.3846,0.194,1.7658222,13.736949,13.7497,38.5936,29.0216,3.5167,152.629,0,62960.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
106.906,17H 29M 21.4789999999994S,13.7628,4.555574,2.3821,0.1979,1.7696378,13.734899,13.7471,38.5912,29.0202,3.5146,152.536,0,62961.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
106.311,17H 29M 22.4789999999994S,13.76,4.555281,2.3812,0.2002,1.7703501,13.714391000000001,13.7444,38.5915,29.0211,3.5178,152.674,0,62962.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
105.504,17H 29M 23.4789999999994S,13.74,4.552312,2.381,0.2025,1.7683659,13.707555,13.7245,38.5838,29.0194,3.5196,152.752,0,62963.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
105.342,17H 29M 24.4789999999994S,13.7498,4.553761,2.3819,0.2016,1.7675011,13.71029,13.7343,38.5877,29.0203,3.5282,153.124,0,62964.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
105.198,17H 29M 25.4789999999994S,13.7477,4.553143,2.3857,0.2044,1.7667888,13.713708,13.7322,38.584,29.0179,3.5412,153.691,0,62965.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
104.403,17H 29M 26.4789999999994S,13.721,4.549348,2.3894,0.2141,1.7668906,13.712341,13.7056,38.5753,29.0168,3.5463,153.913,0,62966.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
103.902,17H 29M 27.4789999999994S,13.7192,4.549158,2.3913,0.2177,1.7665853,13.712341,13.704,38.5754,29.0173,3.5478,153.976,0,62967.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
103.691,17H 29M 28.4789999999994S,13.724,4.5498710000000004,2.3933,0.2158,1.7664836,13.711657,13.7088,38.5775,29.0179,3.5512,154.125,0,62968.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
103.038,17H 29M 29.4789999999994S,13.7156,4.548583,2.3947,0.2086,1.7663818,13.713708,13.7005,38.574,29.0169,3.5523,154.171,0,62969.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
101.994,17H 29M 30.4789999999994S,13.7128,4.54818,2.3958,0.195,1.7668397,13.710973,13.6978,38.5735,29.0172,3.5552,154.297,0,62970.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
101.153,17H 29M 31.4789999999994S,13.7123,4.54809,2.3973,0.1937,1.7661274,13.702086,13.6975,38.5735,29.0172,3.5581,154.425,0,62971.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
100.702,17H 29M 32.4789999999994S,13.7132,4.54817,2.3987,0.198,1.7658222,13.700035,13.6984,38.5736,29.0171,3.5597,154.491,0,62972.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
100.001,17H 29M 33.4789999999994S,13.7117,4.547925,2.3992,0.1906,1.7649573,13.699352,13.697,38.5731,29.017,3.556,154.333,0,62973.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
99.058,17H 29M 34.4789999999994S,13.7113,4.547819,2.3983,0.1896,1.7646012,13.701403000000001,13.6968,38.5729,29.0169,3.553,154.203,0,62974.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
98.528,17H 29M 35.4789999999994S,13.7112,4.547775,2.398,0.1976,1.7649064,13.701403000000001,13.6967,38.5728,29.0168,3.5541,154.25,0,62975.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
98.334,17H 29M 36.4789999999994S,13.7108,4.547696,2.3986,0.2004,1.763838,13.697301,13.6964,38.5725,29.0167,3.5597,154.492,0,62976.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
97.671,17H 29M 37.4789999999994S,13.7066,4.547002,2.4008,0.1969,1.7643977,13.697985,13.6922,38.5705,29.016,3.5661,154.772,0,62977.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
96.565,17H 29M 38.4789999999994S,13.7016,4.546278,2.4025,0.1978,1.7639398,13.697301,13.6874,38.5692,29.016,3.569,154.898,0,62978.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
95.42,17H 29M 39.4789999999994S,13.6969,4.545521,2.4044,0.1957,1.7641942,13.697301,13.6829,38.5672,29.0154,3.5709,154.978,0,62979.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
94.465,17H 29M 40.4789999999994S,13.6948,4.545179,2.4053,0.1966,1.763838,13.696617,13.681,38.5665,29.0153,3.5709,154.981,0,62980.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
94.07,17H 29M 41.4789999999994S,13.6967,4.545472,2.4057,0.2047,1.7628714,13.690464,13.6829,38.5676,29.0158,3.5685,154.874,0,62981.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
94.292,17H 29M 42.4789999999994S,13.7064,4.546883,2.4048,0.2071,1.7630749,13.692515,13.6926,38.5711,29.0164,3.5646,154.708,0,62982.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
93.921,17H 29M 43.4789999999994S,13.703,4.546326,2.4051,0.2075,1.7631767,13.697301,13.6893,38.5694,29.0158,3.5714,155.002,0,62983.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
92.431,17H 29M 44.4789999999994S,13.6949,4.544907,2.4073,0.2208,1.7633293,13.685679,13.6814,38.5647,29.0138,3.5781,155.291,0,62984.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
90.885,17H 29M 45.4789999999994S,13.6916,4.5442,2.4088,0.2093,1.7625153,13.681577,13.6783,38.562,29.0124,3.579,155.332,0,62985.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
90.493,17H 29M 46.4789999999994S,13.6954,4.544938,2.4104,0.2012,1.7619557,13.681577,13.6821,38.5654,29.0143,3.5817,155.448,0,62986.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
90.781,17H 29M 47.4789999999994S,13.6961,4.544988,2.4115,0.2087,1.7617013,13.681577,13.6828,38.565,29.0138,3.5845,155.572,0,62987.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
90.067,17H 29M 48.4789999999994S,13.6952,4.544819,2.4139,0.2202,1.7619557,13.68226,13.682,38.5647,29.0137,3.5959,156.064,0,62988.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
88.78,17H 29M 49.4789999999994S,13.6887,4.543311,2.4189,0.2173,1.7612943,13.680893,13.6757,38.5575,29.0095,3.6106,156.703,0,62989.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
87.815,17H 29M 50.4789999999994S,13.6853,4.54259,2.4233,0.2191,1.7606329,13.681577,13.6725,38.5544,29.0078,3.6118,156.756,0,62990.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
87.192,17H 29M 51.4789999999994S,13.6843,4.542417,2.424,0.2119,1.7596154,13.680893,13.6715,38.5541,29.0077,3.6064,156.522,0,62991.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
