pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,date
407.42,16H 14M 4.47899999999936S,13.6357,4.560612,2.2014,0.1602,1.8400997,13.617985,13.5755,38.632,29.0886,3.2757,142.159,0,58444.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
406.677,16H 14M 5.47899999999936S,13.6356,4.560575,2.2021,0.166,1.8400997,13.616617,13.5755,38.6321,29.0888,3.279,142.301,0,58445.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
405.497,16H 14M 6.47899999999936S,13.6363,4.560624,2.2021,0.1757,1.8398962,13.618668,13.5764,38.6324,29.0888,3.2749,142.122,0,58446.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
405.551,16H 14M 7.47899999999936S,13.6364,4.56063,2.2012,0.1709,1.8398453,13.617301,13.5765,38.6323,29.0887,3.2743,142.096,0,58447.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
406.245,16H 14M 8.47899999999936S,13.6362,4.56063,2.2017,0.1597,1.8397944,13.615249,13.5762,38.6323,29.0887,3.2777,142.244,0,58448.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
406.626,16H 14M 9.47899999999936S,13.6357,4.56058,2.2022,0.1508,1.8396418,13.615249,13.5756,38.6321,29.0887,3.2801,142.348,0,58449.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
406.994,16H 14M 10.4789999999994S,13.6351,4.560523,2.2029,0.1536,1.8397944,13.616617,13.575,38.632,29.0888,3.2801,142.347,0,58450.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
406.498,16H 14M 11.4789999999994S,13.6352,4.5605,2.2024,0.1615,1.8396418,13.616617,13.5751,38.6319,29.0887,3.2753,142.14,0,58451.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
405.761,16H 14M 12.4789999999994S,13.6365,4.560645,2.2018,0.1653,1.8398962,13.615933,13.5765,38.6323,29.0887,3.275,142.128,0,58452.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
405.79,16H 14M 13.4789999999994S,13.6367,4.560678,2.2015,0.1725,1.8398453,13.616617,13.5767,38.6324,29.0887,3.2744,142.101,0,58453.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
405.783,16H 14M 14.4789999999994S,13.6369,4.560719,2.2007,0.1778,1.8397944,13.615249,13.5769,38.6326,29.0888,3.2711,141.959,0,58454.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
405.902,16H 14M 15.4789999999994S,13.6375,4.560788,2.2003,0.1826,1.839947,13.615933,13.5775,38.6326,29.0887,3.2724,142.016,0,58455.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
406.142,16H 14M 16.4789999999994S,13.6373,4.560775,2.2004,0.1769,1.8401505,13.617985,13.5773,38.6326,29.0887,3.2748,142.121,0,58456.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
405.949,16H 14M 17.4789999999994S,13.6372,4.560725,2.2009,0.1746,1.8394892,13.616617,13.5772,38.6323,29.0885,3.2748,142.119,0,58457.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
405.582,16H 14M 18.4789999999994S,13.6384,4.560889,2.2009,0.1711,1.8396927,13.618668,13.5785,38.6328,29.0886,3.2748,142.118,0,58458.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
405.347,16H 14M 19.4789999999994S,13.6411,4.561218,2.2013,0.1858,1.8399979,13.618668,13.5812,38.6333,29.0885,3.2759,142.168,0,58459.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
405.332,16H 14M 20.4789999999994S,13.6402,4.561099,2.2014,0.1736,1.8400488,13.62072,13.5803,38.6331,29.0885,3.2753,142.141,0,58460.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
405.341,16H 14M 21.4789999999994S,13.6419,4.561362,2.2015,0.1775,1.8398962,13.622088,13.582,38.6338,29.0887,3.2746,142.11,0,58461.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
405.219,16H 14M 22.4789999999994S,13.6425,4.561384,2.2011,0.1677,1.8397435,13.622772,13.5826,38.6335,29.0883,3.2733,142.055,0,58462.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
404.84,16H 14M 23.4789999999994S,13.6423,4.561357,2.2012,0.151,1.8397435,13.62072,13.5825,38.6336,29.0884,3.2756,142.152,0,58463.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
404.319,16H 14M 24.4789999999994S,13.6441,4.561564,2.2017,0.1508,1.8396927,13.623456,13.5844,38.634,29.0883,3.2768,142.207,0,58464.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
404.072,16H 14M 25.4789999999994S,13.643,4.56142,2.2023,0.1535,1.8398962,13.623456,13.5833,38.6338,29.0884,3.2768,142.206,0,58465.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
403.57,16H 14M 26.4789999999994S,13.6432,4.561389,2.2021,0.1677,1.8398962,13.623456,13.5836,38.6336,29.0882,3.2755,142.147,0,58466.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
403.193,16H 14M 27.4789999999994S,13.6461,4.561816,2.202,0.1722,1.83954,13.630978,13.5865,38.6349,29.0885,3.275,142.129,0,58467.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
403.202,16H 14M 28.4789999999994S,13.6473,4.561967,2.2023,0.1691,1.8396927,13.62961,13.5877,38.6351,29.0884,3.277,142.212,0,58468.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
402.353,16H 14M 29.4789999999994S,13.6483,4.562068,2.2026,0.1657,1.8397944,13.626191,13.5888,38.6355,29.0885,3.2748,142.116,0,58469.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
400.672,16H 14M 30.4789999999994S,13.6517,4.562476,2.2019,0.1699,1.8397944,13.627559,13.5925,38.6366,29.0886,3.271,141.952,0,58470.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
399.897,16H 14M 31.4789999999994S,13.6518,4.562377,2.2012,0.1637,1.8398962,13.630978,13.5927,38.636,29.088,3.2695,141.889,0,58471.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
400.672,16H 14M 32.4789999999994S,13.6494,4.562151,2.2009,0.1642,1.8397944,13.627559,13.5901,38.6359,29.0886,3.2716,141.977,0,58472.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
400.82,16H 14M 33.4789999999994S,13.6515,4.562433,2.2014,0.1715,1.8397944,13.62961,13.5923,38.6364,29.0884,3.2739,142.078,0,58473.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
399.424,16H 14M 34.4789999999994S,13.6539,4.562668,2.2018,0.168,1.8396418,13.630978,13.5948,38.6368,29.0882,3.2744,142.104,0,58474.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
398.324,16H 14M 35.4789999999994S,13.6545,4.562681,2.2022,0.1703,1.8395909,13.631662,13.5957,38.6368,29.0881,3.2722,142.008,0,58475.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
397.378,16H 14M 36.4789999999994S,13.6565,4.562908,2.2018,0.1652,1.83954,13.631662,13.5977,38.6374,29.0881,3.2702,141.919,0,58476.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
397.209,16H 14M 37.4789999999994S,13.6563,4.56287,2.2014,0.1639,1.8393874,13.632346,13.5976,38.6373,29.0881,3.2709,141.949,0,58477.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
397.87,16H 14M 38.4789999999994S,13.6558,4.562822,2.202,0.1785,1.8395909,13.632346,13.597,38.637,29.088,3.2733,142.051,0,58478.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
397.103,16H 14M 39.4789999999994S,13.6559,4.562843,2.2019,0.1779,1.8395909,13.63303,13.5972,38.6375,29.0883,3.27,141.909,0,58479.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
395.254,16H 14M 40.4789999999994S,13.6623,4.563616,2.2013,0.1722,1.8391839,13.631662,13.6038,38.6393,29.0883,3.2677,141.81,0,58480.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
394.57,16H 14M 41.4789999999994S,13.6635,4.563659,2.2009,0.1801,1.8394892,13.634397,13.6051,38.6388,29.0876,3.2653,141.706,0,58481.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
395.356,16H 14M 42.4789999999994S,13.663,4.5637,2.2002,0.1753,1.8395909,13.631662,13.6046,38.6393,29.0881,3.2669,141.777,0,58482.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
394.982,16H 14M 43.4789999999994S,13.6658,4.564044,2.201,0.1723,1.839947,13.635081,13.6074,38.6398,29.0879,3.2701,141.915,0,58483.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
392.935,16H 14M 44.4789999999994S,13.6681,4.564254,2.2012,0.1654,1.8392348,13.643286,13.61,38.6405,29.0878,3.2683,141.835,0,58484.479,NA,May,14,2021,NA,NA,NA,NA,NA,NA,NA,14 May 2021
