fluo_flbb,bb700,cdom,echov1,time,date,fluo_440,fluo_470,fluo_532,echo3x
64,114,56,530,15H 54M 16S,12-07-20,67,73,57,536
67,121,56,530,15H 54M 17S,12-07-20,69,78,59,536
67,122,56,530,15H 54M 18S,12-07-20,67,74,57,536
68,125,56,530,15H 54M 19S,12-07-20,64,72,58,536
69,122,56,530,15H 54M 20S,12-07-20,66,74,56,536
70,122,56,530,15H 54M 21S,12-07-20,65,74,57,536
70,119,56,530,15H 54M 22S,12-07-20,65,75,57,536
73,126,55,530,15H 54M 23S,12-07-20,67,72,57,536
72,128,55,530,15H 54M 24S,12-07-20,67,76,57,536
75,128,54,530,15H 54M 25S,12-07-20,65,73,55,536
73,132,54,530,15H 54M 26S,12-07-20,66,75,53,536
73,135,54,530,15H 54M 27S,12-07-20,70,79,55,536
75,132,53,530,15H 54M 28S,12-07-20,70,80,55,536
82,129,53,530,15H 54M 29S,12-07-20,69,79,53,536
77,133,54,530,15H 54M 30S,12-07-20,69,77,52,536
75,130,54,530,15H 54M 31S,12-07-20,70,81,52,536
85,132,54,530,15H 54M 32S,12-07-20,71,86,52,536
81,134,54,530,15H 54M 33S,12-07-20,75,88,54,536
79,130,54,530,15H 54M 34S,12-07-20,70,85,52,536
78,131,54,530,15H 54M 35S,12-07-20,68,82,51,536
85,134,54,530,15H 54M 36S,12-07-20,74,87,54,536
79,134,54,530,15H 54M 37S,12-07-20,76,88,53,536
82,134,55,530,15H 54M 38S,12-07-20,74,87,52,536
86,144,53,530,15H 54M 40S,12-07-20,77,92,52,536
82,133,54,530,15H 54M 41S,12-07-20,73,91,52,536
84,137,54,530,15H 54M 42S,12-07-20,78,95,54,536
83,143,55,530,15H 54M 43S,12-07-20,76,89,52,536
85,134,55,530,15H 54M 44S,12-07-20,74,88,57,536
90,135,55,530,15H 54M 45S,12-07-20,77,92,56,536
83,136,55,530,15H 54M 46S,12-07-20,76,85,53,536
83,136,55,530,15H 54M 47S,12-07-20,74,86,54,536
84,129,55,530,15H 54M 48S,12-07-20,76,89,55,536
85,135,55,530,15H 54M 49S,12-07-20,69,84,54,536
85,133,54,530,15H 54M 50S,12-07-20,75,85,55,536
83,132,55,530,15H 54M 51S,12-07-20,74,86,54,536
81,135,55,530,15H 54M 52S,12-07-20,72,84,57,536
80,150,54,530,15H 54M 53S,12-07-20,71,82,54,536
86,129,53,530,15H 54M 54S,12-07-20,75,88,53,536
82,131,52,530,15H 54M 55S,12-07-20,73,83,53,536
85,128,52,530,15H 54M 56S,12-07-20,76,85,55,536
83,129,52,530,15H 54M 57S,12-07-20,79,91,54,536
82,128,52,530,15H 54M 58S,12-07-20,75,85,55,536
82,127,52,530,15H 54M 59S,12-07-20,74,86,53,536
83,135,52,530,15H 55M 0S,12-07-20,74,88,55,536
81,132,53,530,15H 55M 1S,12-07-20,74,88,55,536
81,128,52,530,15H 55M 2S,12-07-20,76,86,55,536
79,128,51,530,15H 55M 3S,12-07-20,76,89,53,536
80,130,52,530,15H 55M 4S,12-07-20,79,93,54,537
83,131,54,530,15H 55M 5S,12-07-20,75,88,59,536
81,127,54,530,15H 55M 6S,12-07-20,77,81,56,536
81,131,56,530,15H 55M 7S,12-07-20,73,83,58,537
77,128,56,530,15H 55M 8S,12-07-20,69,82,56,536
81,128,56,530,15H 55M 9S,12-07-20,71,84,58,536
78,124,55,530,15H 55M 10S,12-07-20,69,81,56,537
83,126,56,530,15H 55M 11S,12-07-20,71,83,56,537
84,128,56,530,15H 55M 12S,12-07-20,73,84,57,537
83,132,56,530,15H 55M 13S,12-07-20,76,89,58,537
80,130,57,530,15H 55M 14S,12-07-20,74,84,57,537
81,132,56,530,15H 55M 15S,12-07-20,71,87,58,537
81,136,55,530,15H 55M 16S,12-07-20,78,91,59,537
81,131,55,530,15H 55M 18S,12-07-20,74,89,55,537
80,128,56,530,15H 55M 19S,12-07-20,76,90,56,537
81,128,56,530,15H 55M 20S,12-07-20,70,86,57,537
83,128,56,530,15H 55M 21S,12-07-20,71,89,56,537
79,126,57,530,15H 55M 22S,12-07-20,71,84,58,537
81,126,57,530,15H 55M 23S,12-07-20,70,83,55,537
75,128,57,530,15H 55M 24S,12-07-20,73,85,55,537
78,131,57,530,15H 55M 25S,12-07-20,68,79,59,537
79,122,57,530,15H 55M 26S,12-07-20,69,82,55,537
78,129,56,530,15H 55M 27S,12-07-20,69,83,56,537
79,126,54,530,15H 55M 28S,12-07-20,73,79,54,537
76,133,57,531,15H 55M 29S,12-07-20,71,82,55,537
77,129,54,530,15H 55M 30S,12-07-20,70,81,54,537
81,133,53,530,15H 55M 31S,12-07-20,70,81,56,537
77,132,54,531,15H 55M 32S,12-07-20,74,82,60,537
80,130,53,530,15H 55M 33S,12-07-20,74,81,54,537
84,134,53,530,15H 55M 34S,12-07-20,74,85,58,537
82,129,53,531,15H 55M 35S,12-07-20,75,86,52,537
79,130,53,530,15H 55M 36S,12-07-20,79,87,55,537
82,128,54,530,15H 55M 37S,12-07-20,71,83,57,537
81,129,55,531,15H 55M 38S,12-07-20,74,80,57,537
80,134,55,531,15H 55M 39S,12-07-20,72,84,57,537
82,126,56,531,15H 55M 40S,12-07-20,72,82,55,537
80,130,56,531,15H 55M 41S,12-07-20,70,79,55,537
86,132,56,531,15H 55M 42S,12-07-20,73,89,56,537
87,131,56,531,15H 55M 43S,12-07-20,71,86,55,537
84,132,56,531,15H 55M 44S,12-07-20,75,89,59,537
85,128,56,531,15H 55M 45S,12-07-20,72,86,56,537
88,125,56,531,15H 55M 46S,12-07-20,74,85,59,537
82,133,55,530,15H 55M 47S,12-07-20,72,89,56,537
81,132,56,531,15H 55M 48S,12-07-20,74,92,57,537
88,123,56,531,15H 55M 49S,12-07-20,73,89,56,537
77,128,55,531,15H 55M 50S,12-07-20,74,85,58,537
79,128,56,531,15H 55M 51S,12-07-20,71,85,56,537
80,127,56,531,15H 55M 52S,12-07-20,69,82,54,537
79,130,56,531,15H 55M 53S,12-07-20,72,84,55,537
80,130,56,531,15H 55M 55S,12-07-20,74,83,50,537
79,128,56,531,15H 55M 56S,12-07-20,69,83,54,537
79,126,56,531,15H 55M 57S,12-07-20,71,78,55,537
77,131,56,531,15H 55M 58S,12-07-20,70,82,56,537
84,133,56,531,15H 55M 59S,12-07-20,69,83,55,537
78,134,56,531,15H 56M 0S,12-07-20,73,84,56,537
85,131,56,531,15H 56M 1S,12-07-20,73,83,54,537
84,132,56,531,15H 56M 2S,12-07-20,70,84,56,537
79,125,56,531,15H 56M 3S,12-07-20,71,84,54,537
83,129,56,531,15H 56M 4S,12-07-20,71,81,57,537
84,129,55,531,15H 56M 5S,12-07-20,72,81,56,537
80,132,56,531,15H 56M 6S,12-07-20,71,82,56,537
83,128,56,531,15H 56M 7S,12-07-20,71,83,59,537
81,132,56,531,15H 56M 8S,12-07-20,69,80,60,537
82,129,56,531,15H 56M 9S,12-07-20,74,87,58,537
83,133,56,531,15H 56M 10S,12-07-20,69,83,54,537
82,129,56,531,15H 56M 11S,12-07-20,70,81,56,537
81,132,56,531,15H 56M 12S,12-07-20,68,83,55,537
80,133,56,531,15H 56M 13S,12-07-20,66,85,57,537
79,133,56,531,15H 56M 14S,12-07-20,68,83,56,537
78,138,55,531,15H 56M 15S,12-07-20,69,84,55,537
81,132,56,531,15H 56M 16S,12-07-20,69,85,56,538
79,139,55,531,15H 56M 17S,12-07-20,67,82,56,537
79,132,55,531,15H 56M 18S,12-07-20,70,86,53,538
83,136,55,531,15H 56M 19S,12-07-20,70,86,55,537
80,137,55,531,15H 56M 20S,12-07-20,71,84,55,537
78,136,55,531,15H 56M 21S,12-07-20,74,84,55,537
81,130,54,531,15H 56M 22S,12-07-20,75,88,54,537
82,129,55,531,15H 56M 23S,12-07-20,76,85,55,537
79,138,54,531,15H 56M 24S,12-07-20,72,82,52,537
92,138,54,531,15H 56M 25S,12-07-20,76,88,56,537
92,143,53,531,15H 56M 26S,12-07-20,77,93,56,538
94,141,53,531,15H 56M 27S,12-07-20,79,91,56,538
106,143,53,531,15H 56M 28S,12-07-20,85,97,55,538
108,147,52,531,15H 56M 29S,12-07-20,91,109,57,538
108,152,51,531,15H 56M 30S,12-07-20,91,110,56,537
122,152,53,531,15H 56M 31S,12-07-20,95,115,57,538
122,158,52,531,15H 56M 33S,12-07-20,105,131,59,538
132,167,55,531,15H 56M 34S,12-07-20,113,149,63,537
146,167,57,531,15H 56M 35S,12-07-20,169,233,72,538
174,183,58,531,15H 56M 36S,12-07-20,256,357,80,537
205,195,59,531,15H 56M 37S,12-07-20,280,361,79,538
325,231,53,531,15H 56M 38S,12-07-20,213,280,74,538
339,235,57,531,15H 56M 39S,12-07-20,203,272,73,538
271,200,58,531,15H 56M 40S,12-07-20,202,265,71,538
286,197,58,531,15H 56M 41S,12-07-20,232,317,75,538
313,193,59,531,15H 56M 42S,12-07-20,202,270,71,537
287,196,58,531,15H 56M 43S,12-07-20,256,350,77,538
378,202,58,531,15H 56M 44S,12-07-20,302,415,80,538
374,194,55,531,15H 56M 45S,12-07-20,297,404,79,538
383,204,56,531,15H 56M 46S,12-07-20,311,429,80,538
419,208,58,531,15H 56M 47S,12-07-20,331,459,83,538
443,216,55,531,15H 56M 48S,12-07-20,355,491,83,538
529,228,56,531,15H 56M 49S,12-07-20,363,506,88,538
506,222,58,531,15H 56M 50S,12-07-20,352,497,87,538
501,219,57,531,15H 56M 51S,12-07-20,350,491,82,538
498,223,57,531,15H 56M 52S,12-07-20,363,508,85,538
517,228,55,531,15H 56M 53S,12-07-20,357,497,86,538
530,225,57,531,15H 56M 54S,12-07-20,356,499,89,538
522,223,58,531,15H 56M 55S,12-07-20,362,502,87,538
524,226,56,531,15H 56M 56S,12-07-20,370,517,85,538
541,226,56,531,15H 56M 57S,12-07-20,362,501,87,538
525,225,56,531,15H 56M 58S,12-07-20,360,499,85,538
544,227,57,531,15H 56M 59S,12-07-20,367,521,86,538
553,230,58,531,15H 57M 0S,12-07-20,362,506,87,538
550,223,58,531,15H 57M 1S,12-07-20,381,525,90,538
538,227,56,531,15H 57M 2S,12-07-20,373,524,89,538
551,249,57,531,15H 57M 3S,12-07-20,371,530,89,538
530,224,57,531,15H 57M 4S,12-07-20,382,536,91,538
546,225,57,531,15H 57M 5S,12-07-20,360,506,88,538
532,226,57,531,15H 57M 6S,12-07-20,358,500,85,538
537,226,55,531,15H 57M 7S,12-07-20,352,490,83,538
525,231,56,531,15H 57M 8S,12-07-20,350,485,85,538
510,225,56,531,15H 57M 9S,12-07-20,358,500,90,538
525,221,58,531,15H 57M 10S,12-07-20,346,477,90,538
509,219,58,531,15H 57M 12S,12-07-20,361,499,87,538
532,227,56,531,15H 57M 13S,12-07-20,345,487,90,538
519,228,57,531,15H 57M 14S,12-07-20,356,493,84,538
535,224,58,532,15H 57M 15S,12-07-20,348,478,84,538
512,223,57,531,15H 57M 16S,12-07-20,354,490,87,538
525,232,56,531,15H 57M 17S,12-07-20,335,462,90,538
500,225,57,531,15H 57M 18S,12-07-20,342,482,87,538
506,221,57,531,15H 57M 19S,12-07-20,349,481,85,538
515,222,57,532,15H 57M 20S,12-07-20,344,469,83,538
500,222,56,531,15H 57M 21S,12-07-20,337,459,83,538
509,221,56,531,15H 57M 22S,12-07-20,336,465,86,538
496,224,57,531,15H 57M 23S,12-07-20,348,484,86,538
505,225,56,531,15H 57M 24S,12-07-20,335,462,83,538
495,220,57,531,15H 57M 25S,12-07-20,342,468,83,538
486,221,57,531,15H 57M 26S,12-07-20,353,481,86,538
510,223,56,531,15H 57M 27S,12-07-20,349,490,89,538
509,226,56,531,15H 57M 28S,12-07-20,339,472,86,538
496,222,57,531,15H 57M 29S,12-07-20,349,472,81,538
509,223,57,531,15H 57M 30S,12-07-20,356,485,86,538
494,226,56,531,15H 57M 31S,12-07-20,345,479,87,538
508,224,58,532,15H 57M 32S,12-07-20,337,476,83,538
518,226,58,532,15H 57M 33S,12-07-20,341,476,84,538
524,222,54,531,15H 57M 34S,12-07-20,359,493,83,538
540,228,56,531,15H 57M 35S,12-07-20,367,516,90,538
546,226,59,531,15H 57M 36S,12-07-20,370,539,89,538
545,224,56,532,15H 57M 37S,12-07-20,375,537,89,538
544,223,53,531,15H 57M 38S,12-07-20,372,517,84,538
564,226,55,532,15H 57M 39S,12-07-20,364,508,87,538
560,236,61,532,15H 57M 40S,12-07-20,381,545,90,538
544,229,56,531,15H 57M 41S,12-07-20,375,532,90,538
535,224,54,532,15H 57M 42S,12-07-20,372,514,86,538
526,226,52,532,15H 57M 43S,12-07-20,361,498,83,538
510,223,59,531,15H 57M 44S,12-07-20,350,491,88,538
520,225,62,532,15H 57M 45S,12-07-20,350,487,89,538
503,226,55,532,15H 57M 46S,12-07-20,355,492,86,538
517,222,52,532,15H 57M 47S,12-07-20,343,466,81,538
493,220,60,531,15H 57M 48S,12-07-20,346,478,84,538
527,228,62,532,15H 57M 50S,12-07-20,352,481,82,538
516,224,54,532,15H 57M 51S,12-07-20,361,504,84,538
526,223,52,532,15H 57M 52S,12-07-20,367,526,92,538
549,234,60,532,15H 57M 53S,12-07-20,371,524,87,538
537,228,60,532,15H 57M 54S,12-07-20,365,508,84,538
542,224,54,532,15H 57M 55S,12-07-20,352,490,86,538
532,228,56,532,15H 57M 56S,12-07-20,355,497,88,538
525,224,59,532,15H 57M 57S,12-07-20,361,507,86,538
540,225,59,532,15H 57M 58S,12-07-20,361,503,86,538
522,227,55,531,15H 57M 59S,12-07-20,361,506,86,538
537,224,56,532,15H 58M 0S,12-07-20,368,510,87,538
525,229,58,532,15H 58M 1S,12-07-20,364,509,89,538
536,223,59,532,15H 58M 2S,12-07-20,358,498,86,538
530,228,57,532,15H 58M 3S,12-07-20,359,500,84,538
511,227,55,532,15H 58M 4S,12-07-20,355,492,85,539
532,228,56,531,15H 58M 5S,12-07-20,366,511,87,538
509,223,57,532,15H 58M 6S,12-07-20,351,485,85,538
536,225,58,532,15H 58M 7S,12-07-20,350,493,84,538
509,223,57,532,15H 58M 8S,12-07-20,361,493,87,538
539,230,57,532,15H 58M 9S,12-07-20,372,516,87,538
500,235,56,532,15H 58M 10S,12-07-20,350,479,86,539
500,223,57,532,15H 58M 11S,12-07-20,346,482,87,539
530,227,57,532,15H 58M 12S,12-07-20,381,529,89,538
522,226,56,532,15H 58M 13S,12-07-20,368,507,86,539
533,225,56,532,15H 58M 14S,12-07-20,369,519,87,538
550,228,58,532,15H 58M 15S,12-07-20,385,539,89,539
532,234,58,532,15H 58M 16S,12-07-20,387,547,90,539
504,227,56,532,15H 58M 17S,12-07-20,371,515,84,538
513,225,57,532,15H 58M 18S,12-07-20,347,483,84,539
501,228,57,532,15H 58M 19S,12-07-20,375,530,89,539
491,226,59,532,15H 58M 20S,12-07-20,348,473,83,538
495,227,58,532,15H 58M 21S,12-07-20,352,480,84,539
498,230,57,532,15H 58M 22S,12-07-20,366,498,83,539
506,237,58,532,15H 58M 23S,12-07-20,338,453,81,539
389,219,57,532,15H 58M 24S,12-07-20,238,315,72,538
256,208,55,532,15H 58M 25S,12-07-20,171,215,69,539
252,205,57,532,15H 58M 26S,12-07-20,187,242,68,539
231,205,56,532,15H 58M 27S,12-07-20,177,221,65,539
254,212,56,532,15H 58M 29S,12-07-20,161,199,63,538
219,202,56,532,15H 58M 30S,12-07-20,150,178,60,539
257,205,57,532,15H 58M 31S,12-07-20,114,133,59,539
167,189,58,532,15H 58M 32S,12-07-20,109,135,61,539
124,179,56,532,15H 58M 33S,12-07-20,103,132,60,539
149,184,57,532,15H 58M 34S,12-07-20,94,114,56,539
122,180,58,532,15H 58M 35S,12-07-20,95,113,62,539
115,177,57,532,15H 58M 36S,12-07-20,96,112,59,538
110,177,59,532,15H 58M 37S,12-07-20,96,110,59,539
108,178,59,532,15H 58M 38S,12-07-20,93,105,59,539
103,180,57,532,15H 58M 39S,12-07-20,89,101,59,539
104,192,58,532,15H 58M 40S,12-07-20,86,104,59,539
105,181,58,532,15H 58M 41S,12-07-20,81,100,53,539
97,182,61,532,15H 58M 42S,12-07-20,80,96,55,539
93,179,61,532,15H 58M 43S,12-07-20,77,91,55,539
86,175,66,532,15H 58M 44S,12-07-20,76,88,57,539
86,177,60,532,15H 58M 45S,12-07-20,79,90,56,539
89,174,60,532,15H 58M 46S,12-07-20,81,92,58,539
90,187,62,532,15H 58M 47S,12-07-20,78,92,56,539
89,174,59,532,15H 58M 48S,12-07-20,79,91,56,539
87,179,64,532,15H 58M 49S,12-07-20,78,92,58,539
89,177,61,532,15H 58M 50S,12-07-20,80,93,54,539
88,178,61,532,15H 58M 51S,12-07-20,79,90,55,539
86,178,63,532,15H 58M 52S,12-07-20,80,93,57,539
87,177,59,532,15H 58M 53S,12-07-20,80,90,57,539
87,177,57,532,15H 58M 54S,12-07-20,81,91,54,539
87,176,57,532,15H 58M 55S,12-07-20,83,93,56,539
87,174,58,532,15H 58M 56S,12-07-20,82,92,54,539
85,172,57,532,15H 58M 57S,12-07-20,81,90,53,539
90,178,57,532,15H 58M 58S,12-07-20,82,90,54,539
85,175,57,532,15H 58M 59S,12-07-20,81,91,55,539
87,174,57,532,15H 59M 0S,12-07-20,78,88,53,539
85,172,57,532,15H 59M 1S,12-07-20,82,88,57,539
85,176,56,532,15H 59M 2S,12-07-20,83,87,58,539
86,176,53,532,15H 59M 3S,12-07-20,79,91,56,539
85,175,56,532,15H 59M 4S,12-07-20,81,90,60,539
84,173,54,532,15H 59M 5S,12-07-20,83,92,58,539
82,175,53,532,15H 59M 7S,12-07-20,79,90,54,539
84,176,57,532,15H 59M 8S,12-07-20,82,87,52,539
83,170,55,532,15H 59M 9S,12-07-20,78,85,54,539
83,175,54,532,15H 59M 10S,12-07-20,79,88,53,539
82,189,54,532,15H 59M 11S,12-07-20,81,89,55,539
84,174,57,532,15H 59M 12S,12-07-20,80,85,53,539
83,171,57,532,15H 59M 13S,12-07-20,81,88,53,539
82,174,58,532,15H 59M 14S,12-07-20,81,92,56,539
84,175,59,532,15H 59M 15S,12-07-20,81,91,58,539
82,174,59,532,15H 59M 16S,12-07-20,82,91,56,539
83,173,61,532,15H 59M 17S,12-07-20,80,93,57,539
85,175,61,532,15H 59M 18S,12-07-20,82,91,57,539
85,175,59,532,15H 59M 19S,12-07-20,81,89,57,539
84,177,60,532,15H 59M 20S,12-07-20,78,90,57,539
87,179,57,532,15H 59M 21S,12-07-20,83,91,56,539
86,177,57,532,15H 59M 22S,12-07-20,82,92,59,539
88,175,58,532,15H 59M 23S,12-07-20,81,88,55,539
85,179,56,532,15H 59M 24S,12-07-20,81,88,57,539
90,181,57,532,15H 59M 25S,12-07-20,84,91,57,539
89,176,57,532,15H 59M 26S,12-07-20,84,91,56,539
89,177,58,532,15H 59M 27S,12-07-20,83,90,58,539
85,175,56,532,15H 59M 28S,12-07-20,81,90,59,539
88,179,55,532,15H 59M 29S,12-07-20,78,87,57,539
86,176,54,532,15H 59M 30S,12-07-20,82,92,56,539
88,176,54,532,15H 59M 31S,12-07-20,80,88,56,539
87,176,57,532,15H 59M 32S,12-07-20,81,90,57,539
87,175,55,532,15H 59M 33S,12-07-20,82,88,57,539
90,175,56,532,15H 59M 34S,12-07-20,82,91,54,539
86,175,55,532,15H 59M 35S,12-07-20,83,91,53,539
88,175,54,532,15H 59M 36S,12-07-20,80,89,54,539
88,174,55,532,15H 59M 37S,12-07-20,79,88,55,539
84,170,56,532,15H 59M 38S,12-07-20,82,92,54,539
86,175,55,532,15H 59M 39S,12-07-20,80,90,55,539
87,173,54,532,15H 59M 40S,12-07-20,81,90,54,539
85,174,54,532,15H 59M 41S,12-07-20,81,88,53,539
85,174,55,532,15H 59M 42S,12-07-20,81,89,52,539
85,175,55,532,15H 59M 44S,12-07-20,81,87,57,539
90,175,56,532,15H 59M 45S,12-07-20,84,90,55,539
90,176,58,532,15H 59M 46S,12-07-20,81,88,55,539
91,175,54,532,15H 59M 47S,12-07-20,81,86,55,539
86,175,56,532,15H 59M 48S,12-07-20,82,93,58,539
87,172,57,532,15H 59M 49S,12-07-20,85,91,54,539
86,172,56,532,15H 59M 50S,12-07-20,83,88,54,539
88,176,56,532,15H 59M 51S,12-07-20,81,87,57,539
85,176,53,532,15H 59M 52S,12-07-20,82,90,56,539
86,175,56,532,15H 59M 53S,12-07-20,83,92,54,539
88,174,54,532,15H 59M 54S,12-07-20,82,91,57,539
87,175,53,532,15H 59M 55S,12-07-20,81,88,57,539
84,176,54,532,15H 59M 56S,12-07-20,84,89,54,539
86,175,54,532,15H 59M 57S,12-07-20,81,92,54,539
85,187,54,532,15H 59M 58S,12-07-20,79,89,59,539
86,172,54,532,15H 59M 59S,12-07-20,80,87,56,539
85,174,54,532,16H 0M 0S,12-07-20,81,91,59,539
88,172,56,532,16H 0M 1S,12-07-20,80,93,57,539
87,174,58,532,16H 0M 2S,12-07-20,80,89,58,539
86,174,55,532,16H 0M 3S,12-07-20,79,89,57,539
87,172,55,532,16H 0M 4S,12-07-20,82,88,57,539
88,173,57,532,16H 0M 5S,12-07-20,81,90,57,539
87,177,58,532,16H 0M 6S,12-07-20,81,90,54,539
85,175,56,532,16H 0M 7S,12-07-20,78,91,58,539
86,177,56,532,16H 0M 8S,12-07-20,81,90,55,539
87,180,54,532,16H 0M 9S,12-07-20,82,92,55,539
84,173,56,532,16H 0M 10S,12-07-20,80,89,56,539
86,173,57,532,16H 0M 11S,12-07-20,77,88,56,539
85,183,55,532,16H 0M 12S,12-07-20,83,90,55,539
84,171,54,532,16H 0M 13S,12-07-20,82,89,55,539
81,174,55,532,16H 0M 14S,12-07-20,78,84,57,539
76,173,57,532,16H 0M 15S,12-07-20,76,85,55,539
74,197,52,532,16H 0M 16S,12-07-20,76,83,54,539
70,171,53,532,16H 0M 17S,12-07-20,79,79,55,539
65,175,54,532,16H 0M 18S,12-07-20,71,72,56,539
69,170,50,532,16H 0M 19S,12-07-20,71,70,58,539
62,163,50,532,16H 0M 20S,12-07-20,70,70,53,539
57,160,46,532,16H 0M 22S,12-07-20,64,67,50,539
65,158,50,532,16H 0M 23S,12-07-20,53,66,55,539
63,158,50,532,16H 0M 24S,12-07-20,50,61,59,539
53,138,50,532,16H 0M 25S,12-07-20,55,59,55,539
53,137,50,532,16H 0M 26S,12-07-20,54,57,51,539
54,141,50,532,16H 0M 27S,12-07-20,50,56,50,539
55,141,50,532,16H 0M 28S,12-07-20,55,57,53,539
54,148,50,532,16H 0M 29S,12-07-20,55,59,52,539
55,134,50,532,16H 0M 30S,12-07-20,54,60,53,539
58,137,50,532,16H 0M 31S,12-07-20,55,58,56,539
54,132,50,532,16H 0M 32S,12-07-20,55,56,55,539
54,133,50,532,16H 0M 33S,12-07-20,52,54,54,539
51,133,50,532,16H 0M 34S,12-07-20,53,57,50,539
52,131,50,532,16H 0M 35S,12-07-20,53,55,51,539
51,134,50,532,16H 0M 36S,12-07-20,53,57,50,539
51,135,50,532,16H 0M 37S,12-07-20,55,54,50,539
52,149,50,532,16H 0M 38S,12-07-20,51,54,51,538
53,131,50,532,16H 0M 39S,12-07-20,54,56,56,539
57,137,50,531,16H 0M 40S,12-07-20,58,62,57,539
51,134,50,532,16H 0M 41S,12-07-20,57,59,56,539
56,142,56,532,16H 0M 42S,12-07-20,56,60,58,539
54,158,50,532,16H 0M 43S,12-07-20,60,60,56,539
56,134,50,532,16H 0M 44S,12-07-20,56,62,57,538
51,130,51,532,16H 0M 45S,12-07-20,55,58,56,539
52,132,50,532,16H 0M 46S,12-07-20,57,62,54,538
56,134,50,531,16H 0M 47S,12-07-20,57,59,56,538
53,132,56,532,16H 0M 48S,12-07-20,56,60,54,539
50,127,50,531,16H 0M 49S,12-07-20,55,59,55,538
51,132,50,531,16H 0M 50S,12-07-20,51,59,57,538
53,133,50,531,16H 0M 51S,12-07-20,54,54,53,538
52,128,50,531,16H 0M 52S,12-07-20,52,54,50,538
54,132,51,531,16H 0M 53S,12-07-20,54,56,51,538
50,132,50,531,16H 0M 54S,12-07-20,56,55,49,538
53,139,50,531,16H 0M 55S,12-07-20,53,57,52,538
52,144,50,531,16H 0M 56S,12-07-20,54,53,50,538
53,130,50,531,16H 0M 57S,12-07-20,54,59,53,538
53,140,50,531,16H 0M 58S,12-07-20,55,58,52,538
52,133,52,531,16H 1M 0S,12-07-20,56,58,52,538
54,132,51,531,16H 1M 1S,12-07-20,57,61,50,538
54,134,50,531,16H 1M 2S,12-07-20,58,59,52,538
53,127,50,531,16H 1M 3S,12-07-20,55,52,54,538
54,127,53,531,16H 1M 4S,12-07-20,54,55,57,538
52,133,51,531,16H 1M 5S,12-07-20,52,53,56,538
52,127,50,531,16H 1M 6S,12-07-20,50,54,54,538
50,133,51,531,16H 1M 7S,12-07-20,53,53,52,538
50,131,53,531,16H 1M 8S,12-07-20,51,56,50,538
51,138,50,531,16H 1M 9S,12-07-20,57,57,51,538
55,140,50,531,16H 1M 10S,12-07-20,59,57,54,538
55,130,50,531,16H 1M 11S,12-07-20,55,61,54,538
53,126,50,531,16H 1M 12S,12-07-20,56,60,54,538
52,129,50,531,16H 1M 13S,12-07-20,53,56,55,538
50,128,50,531,16H 1M 14S,12-07-20,52,57,52,537
51,133,53,531,16H 1M 15S,12-07-20,52,55,51,538
51,129,51,531,16H 1M 16S,12-07-20,54,53,56,538
53,133,53,531,16H 1M 17S,12-07-20,54,54,52,537
52,128,50,531,16H 1M 18S,12-07-20,56,55,53,537
53,128,50,531,16H 1M 19S,12-07-20,53,54,51,537
53,133,50,531,16H 1M 20S,12-07-20,57,56,51,537
55,132,52,531,16H 1M 21S,12-07-20,56,58,50,537
52,133,50,531,16H 1M 22S,12-07-20,57,55,51,537
53,129,51,531,16H 1M 23S,12-07-20,56,54,51,537
52,134,50,530,16H 1M 24S,12-07-20,57,58,52,537
53,139,51,530,16H 1M 25S,12-07-20,58,59,53,537
54,132,55,530,16H 1M 26S,12-07-20,57,58,51,537
53,134,52,530,16H 1M 27S,12-07-20,59,58,50,537
56,133,53,530,16H 1M 28S,12-07-20,57,59,52,537
55,131,50,530,16H 1M 29S,12-07-20,56,59,52,537
54,131,52,530,16H 1M 30S,12-07-20,56,57,52,537
54,130,54,530,16H 1M 31S,12-07-20,57,56,50,537
53,132,50,530,16H 1M 32S,12-07-20,55,59,50,537
50,138,48,530,16H 1M 33S,12-07-20,53,59,52,537
52,130,51,530,16H 1M 34S,12-07-20,52,57,51,537
52,132,50,530,16H 1M 35S,12-07-20,58,58,51,537
53,135,50,530,16H 1M 36S,12-07-20,60,59,51,537
54,136,51,530,16H 1M 38S,12-07-20,57,56,56,537
52,132,51,530,16H 1M 39S,12-07-20,57,56,56,537
54,136,50,530,16H 1M 40S,12-07-20,54,57,54,537
53,128,50,530,16H 1M 41S,12-07-20,53,57,52,537
51,129,50,530,16H 1M 42S,12-07-20,53,55,53,537
50,132,50,530,16H 1M 43S,12-07-20,55,54,53,537
56,132,50,530,16H 1M 44S,12-07-20,56,59,51,537
54,132,50,530,16H 1M 45S,12-07-20,55,59,57,537
55,137,50,530,16H 1M 46S,12-07-20,55,60,57,537
55,131,50,530,16H 1M 47S,12-07-20,57,57,55,536
53,133,53,530,16H 1M 48S,12-07-20,53,61,56,536
53,134,59,530,16H 1M 49S,12-07-20,52,61,54,536
51,135,50,530,16H 1M 50S,12-07-20,50,59,55,536
49,131,50,530,16H 1M 51S,12-07-20,53,55,57,536
50,134,50,530,16H 1M 52S,12-07-20,57,53,53,536
53,129,50,530,16H 1M 53S,12-07-20,59,56,51,537
54,140,52,530,16H 1M 54S,12-07-20,55,59,53,536
55,134,50,529,16H 1M 55S,12-07-20,55,57,50,536
54,127,50,530,16H 1M 56S,12-07-20,51,59,54,536
53,135,50,530,16H 1M 57S,12-07-20,54,57,54,536
