fluo_flbb,bb700,cdom,echov1,time,date,fluo_440,fluo_470,fluo_532,echo3x
50,103,55,533,15H 9M 49S,18-01-20,55,55,51,540
50,106,56,533,15H 9M 50S,18-01-20,54,54,54,541
50,99,55,534,15H 9M 51S,18-01-20,54,52,52,540
50,102,55,533,15H 9M 52S,18-01-20,58,58,53,541
52,107,55,533,15H 9M 53S,18-01-20,54,56,51,541
51,115,55,533,15H 9M 54S,18-01-20,52,55,52,541
54,103,55,533,15H 9M 55S,18-01-20,56,56,52,541
52,108,55,533,15H 9M 56S,18-01-20,54,56,54,541
53,104,56,533,15H 9M 57S,18-01-20,56,56,53,541
52,104,56,533,15H 9M 58S,18-01-20,58,60,55,541
56,108,57,533,15H 9M 59S,18-01-20,56,59,57,540
54,109,58,533,15H 10M 0S,18-01-20,58,59,54,541
55,107,58,533,15H 10M 1S,18-01-20,57,61,55,541
58,110,59,533,15H 10M 2S,18-01-20,57,63,56,541
61,114,57,534,15H 10M 3S,18-01-20,56,64,54,541
61,115,55,534,15H 10M 4S,18-01-20,60,62,57,541
60,118,53,533,15H 10M 5S,18-01-20,59,61,52,541
61,112,53,533,15H 10M 6S,18-01-20,60,63,52,541
59,112,52,533,15H 10M 7S,18-01-20,61,61,52,541
59,113,53,534,15H 10M 8S,18-01-20,58,62,55,541
58,112,54,533,15H 10M 9S,18-01-20,62,60,55,541
58,113,56,533,15H 10M 10S,18-01-20,58,64,53,541
60,111,57,533,15H 10M 11S,18-01-20,58,63,55,541
57,112,58,533,15H 10M 12S,18-01-20,57,63,59,541
59,116,59,533,15H 10M 13S,18-01-20,61,66,59,541
60,115,58,533,15H 10M 14S,18-01-20,61,66,57,541
62,117,55,533,15H 10M 15S,18-01-20,61,68,50,541
60,118,56,533,15H 10M 16S,18-01-20,60,64,51,541
60,121,54,533,15H 10M 17S,18-01-20,63,64,51,541
57,116,55,533,15H 10M 18S,18-01-20,60,65,51,541
59,112,55,533,15H 10M 19S,18-01-20,56,61,54,541
59,116,56,534,15H 10M 20S,18-01-20,57,62,56,541
61,109,56,533,15H 10M 21S,18-01-20,59,64,57,541
62,115,56,533,15H 10M 22S,18-01-20,56,62,55,541
60,119,56,533,15H 10M 24S,18-01-20,61,63,52,540
60,113,55,533,15H 10M 25S,18-01-20,60,65,53,540
61,116,56,534,15H 10M 26S,18-01-20,60,64,51,541
59,124,55,533,15H 10M 27S,18-01-20,57,64,53,541
60,115,56,533,15H 10M 28S,18-01-20,56,60,54,541
58,111,56,533,15H 10M 29S,18-01-20,58,61,54,541
59,115,57,533,15H 10M 30S,18-01-20,58,66,55,541
60,119,57,534,15H 10M 31S,18-01-20,60,66,55,541
59,113,58,533,15H 10M 32S,18-01-20,58,64,56,541
62,111,58,534,15H 10M 33S,18-01-20,58,68,57,541
61,113,58,534,15H 10M 34S,18-01-20,61,69,55,541
61,117,58,533,15H 10M 35S,18-01-20,60,68,57,541
65,118,57,533,15H 10M 36S,18-01-20,59,66,55,541
63,115,56,534,15H 10M 37S,18-01-20,58,66,54,541
63,113,54,533,15H 10M 38S,18-01-20,60,66,51,541
62,113,54,534,15H 10M 39S,18-01-20,62,65,53,541
61,115,52,533,15H 10M 40S,18-01-20,62,66,50,541
60,114,50,534,15H 10M 41S,18-01-20,65,60,50,541
60,113,52,533,15H 10M 42S,18-01-20,60,59,55,541
55,106,54,534,15H 10M 43S,18-01-20,61,59,56,541
58,119,58,533,15H 10M 44S,18-01-20,57,62,57,541
61,114,59,534,15H 10M 45S,18-01-20,57,66,57,541
63,117,60,534,15H 10M 46S,18-01-20,58,65,56,541
62,113,58,534,15H 10M 47S,18-01-20,59,67,55,541
62,119,57,534,15H 10M 48S,18-01-20,61,66,53,541
59,112,55,534,15H 10M 49S,18-01-20,61,64,53,541
59,115,54,534,15H 10M 50S,18-01-20,61,62,53,541
60,114,55,534,15H 10M 51S,18-01-20,59,62,50,541
61,114,55,533,15H 10M 52S,18-01-20,57,62,54,541
61,113,56,534,15H 10M 53S,18-01-20,58,64,53,541
59,110,56,534,15H 10M 54S,18-01-20,60,65,56,541
58,114,57,534,15H 10M 55S,18-01-20,57,61,55,541
60,114,56,534,15H 10M 56S,18-01-20,60,64,54,541
63,116,56,534,15H 10M 57S,18-01-20,63,63,57,541
63,122,56,534,15H 10M 58S,18-01-20,62,65,56,541
65,116,56,534,15H 10M 59S,18-01-20,63,64,55,541
63,114,56,533,15H 11M 0S,18-01-20,60,66,52,541
59,113,56,533,15H 11M 2S,18-01-20,57,63,51,541
59,115,56,533,15H 11M 3S,18-01-20,60,64,55,541
58,115,56,533,15H 11M 4S,18-01-20,60,67,58,541
62,110,57,533,15H 11M 5S,18-01-20,62,67,58,541
62,112,56,534,15H 11M 6S,18-01-20,64,70,56,541
63,111,55,534,15H 11M 7S,18-01-20,64,66,55,541
64,115,55,533,15H 11M 8S,18-01-20,61,66,54,541
63,117,54,533,15H 11M 9S,18-01-20,63,61,53,541
62,114,53,534,15H 11M 10S,18-01-20,58,60,52,541
57,110,53,534,15H 11M 11S,18-01-20,61,62,54,541
60,115,53,533,15H 11M 12S,18-01-20,60,63,54,541
58,115,54,534,15H 11M 13S,18-01-20,57,60,55,541
59,113,57,534,15H 11M 14S,18-01-20,58,62,55,541
59,114,58,534,15H 11M 15S,18-01-20,59,65,53,541
59,112,58,534,15H 11M 16S,18-01-20,57,67,56,541
62,113,58,534,15H 11M 17S,18-01-20,61,67,55,541
62,120,56,534,15H 11M 18S,18-01-20,60,69,53,541
59,115,55,534,15H 11M 19S,18-01-20,63,69,56,541
67,116,55,534,15H 11M 20S,18-01-20,59,64,51,541
63,115,55,533,15H 11M 21S,18-01-20,58,65,52,541
62,112,56,534,15H 11M 22S,18-01-20,59,67,56,541
59,118,56,534,15H 11M 23S,18-01-20,55,61,55,541
62,116,57,534,15H 11M 24S,18-01-20,56,64,56,541
63,109,56,534,15H 11M 25S,18-01-20,59,62,56,541
60,111,56,534,15H 11M 26S,18-01-20,60,66,58,541
61,112,56,534,15H 11M 27S,18-01-20,59,62,55,541
63,113,56,534,15H 11M 28S,18-01-20,60,66,56,541
61,115,56,533,15H 11M 29S,18-01-20,63,66,57,541
61,123,56,533,15H 11M 30S,18-01-20,63,68,56,541
64,128,55,534,15H 11M 31S,18-01-20,62,67,55,541
66,119,56,534,15H 11M 32S,18-01-20,63,66,57,541
60,120,56,533,15H 11M 33S,18-01-20,58,64,53,541
61,123,56,534,15H 11M 34S,18-01-20,60,60,51,541
62,124,56,534,15H 11M 35S,18-01-20,58,61,52,541
59,119,56,534,15H 11M 36S,18-01-20,59,66,52,541
60,119,55,534,15H 11M 37S,18-01-20,59,62,53,541
63,122,55,533,15H 11M 39S,18-01-20,62,70,57,541
64,126,56,534,15H 11M 40S,18-01-20,62,70,56,541
65,122,56,534,15H 11M 41S,18-01-20,63,73,53,541
66,131,55,534,15H 11M 42S,18-01-20,63,70,55,541
70,123,54,533,15H 11M 43S,18-01-20,63,69,52,541
65,128,55,534,15H 11M 44S,18-01-20,62,70,54,541
66,123,56,534,15H 11M 45S,18-01-20,62,68,54,541
69,127,57,534,15H 11M 46S,18-01-20,63,71,56,541
67,122,57,534,15H 11M 47S,18-01-20,65,75,54,541
71,118,57,534,15H 11M 48S,18-01-20,66,74,56,541
68,127,57,534,15H 11M 49S,18-01-20,67,76,54,541
66,126,56,534,15H 11M 50S,18-01-20,65,72,52,541
66,125,55,534,15H 11M 51S,18-01-20,65,70,53,541
64,160,55,534,15H 11M 52S,18-01-20,62,68,56,541
66,128,55,534,15H 11M 53S,18-01-20,61,70,55,541
66,133,56,534,15H 11M 54S,18-01-20,56,66,56,541
66,119,56,534,15H 11M 55S,18-01-20,63,66,56,541
66,128,57,534,15H 11M 56S,18-01-20,63,67,57,541
66,126,56,534,15H 11M 57S,18-01-20,64,67,56,541
68,129,54,534,15H 11M 58S,18-01-20,70,72,51,541
67,129,54,534,15H 11M 59S,18-01-20,72,77,53,541
68,124,55,534,15H 12M 0S,18-01-20,68,77,51,541
65,130,55,534,15H 12M 1S,18-01-20,64,72,51,541
63,122,56,533,15H 12M 2S,18-01-20,60,67,54,541
66,124,56,534,15H 12M 3S,18-01-20,59,68,55,541
68,128,56,533,15H 12M 4S,18-01-20,63,69,57,541
68,119,56,534,15H 12M 5S,18-01-20,62,70,55,541
69,127,56,534,15H 12M 6S,18-01-20,67,69,57,541
67,133,55,534,15H 12M 7S,18-01-20,68,75,55,541
67,127,55,534,15H 12M 8S,18-01-20,66,72,54,541
70,130,55,534,15H 12M 9S,18-01-20,66,70,55,541
67,127,55,534,15H 12M 10S,18-01-20,66,70,53,541
65,126,56,534,15H 12M 11S,18-01-20,65,70,54,541
68,121,58,534,15H 12M 12S,18-01-20,63,71,55,541
65,126,59,534,15H 12M 13S,18-01-20,62,72,57,541
67,125,57,534,15H 12M 14S,18-01-20,62,72,57,541
70,135,55,534,15H 12M 15S,18-01-20,64,74,55,541
70,129,52,534,15H 12M 17S,18-01-20,69,72,50,541
64,128,51,534,15H 12M 18S,18-01-20,66,71,54,541
66,128,51,534,15H 12M 19S,18-01-20,63,66,57,541
66,128,53,534,15H 12M 20S,18-01-20,63,69,57,541
63,120,56,534,15H 12M 21S,18-01-20,61,69,59,541
65,125,58,534,15H 12M 22S,18-01-20,61,67,56,541
66,129,59,534,15H 12M 23S,18-01-20,63,74,59,541
69,122,59,534,15H 12M 24S,18-01-20,65,73,57,541
71,127,59,534,15H 12M 25S,18-01-20,66,71,51,541
70,132,56,534,15H 12M 26S,18-01-20,68,72,51,541
67,129,55,534,15H 12M 27S,18-01-20,63,71,52,541
66,125,54,534,15H 12M 28S,18-01-20,64,70,54,541
65,132,54,534,15H 12M 29S,18-01-20,65,71,55,541
68,129,56,534,15H 12M 30S,18-01-20,61,71,57,541
66,125,56,534,15H 12M 31S,18-01-20,62,69,58,541
65,121,57,534,15H 12M 32S,18-01-20,63,68,57,541
69,124,56,534,15H 12M 33S,18-01-20,65,75,58,541
69,127,56,534,15H 12M 34S,18-01-20,66,72,55,541
70,127,56,534,15H 12M 35S,18-01-20,65,70,55,541
68,123,56,534,15H 12M 36S,18-01-20,67,72,53,541
69,126,57,534,15H 12M 37S,18-01-20,63,72,54,541
68,125,56,534,15H 12M 38S,18-01-20,63,73,54,541
67,126,57,534,15H 12M 39S,18-01-20,63,72,54,541
71,123,57,534,15H 12M 40S,18-01-20,70,77,58,541
68,125,56,534,15H 12M 41S,18-01-20,66,78,57,541
69,128,54,534,15H 12M 42S,18-01-20,67,80,56,541
68,127,54,534,15H 12M 43S,18-01-20,67,71,54,541
66,129,54,534,15H 12M 44S,18-01-20,64,69,53,541
65,125,54,534,15H 12M 45S,18-01-20,64,67,56,541
65,125,53,534,15H 12M 46S,18-01-20,64,68,52,541
64,137,55,534,15H 12M 47S,18-01-20,63,69,56,541
63,128,58,534,15H 12M 48S,18-01-20,64,68,53,541
64,128,59,534,15H 12M 49S,18-01-20,62,67,56,541
70,126,61,534,15H 12M 50S,18-01-20,61,71,58,541
73,130,61,534,15H 12M 51S,18-01-20,64,73,57,541
72,138,55,534,15H 12M 52S,18-01-20,62,73,57,541
77,132,55,534,15H 12M 53S,18-01-20,68,74,54,541
73,132,53,534,15H 12M 55S,18-01-20,71,76,52,541
76,131,52,534,15H 12M 56S,18-01-20,70,77,56,541
75,130,54,534,15H 12M 57S,18-01-20,69,80,58,541
79,135,56,534,15H 12M 58S,18-01-20,72,88,58,541
83,137,57,534,15H 12M 59S,18-01-20,73,84,57,541
77,132,58,534,15H 13M 0S,18-01-20,68,78,56,541
78,132,58,534,15H 13M 1S,18-01-20,72,83,52,541
78,134,57,534,15H 13M 2S,18-01-20,75,85,54,541
85,137,56,534,15H 13M 3S,18-01-20,75,86,54,541
77,131,55,534,15H 13M 4S,18-01-20,72,83,57,541
76,136,55,534,15H 13M 5S,18-01-20,71,82,53,541
81,132,55,534,15H 13M 6S,18-01-20,77,89,55,541
76,132,56,534,15H 13M 7S,18-01-20,71,82,56,541
76,133,56,534,15H 13M 8S,18-01-20,70,82,56,541
78,135,56,534,15H 13M 9S,18-01-20,76,90,57,541
83,138,56,534,15H 13M 10S,18-01-20,79,93,58,541
80,136,55,534,15H 13M 11S,18-01-20,80,96,59,541
88,139,56,534,15H 13M 12S,18-01-20,81,96,60,541
90,139,57,534,15H 13M 13S,18-01-20,81,96,60,541
93,136,56,534,15H 13M 14S,18-01-20,77,92,55,541
92,140,55,534,15H 13M 15S,18-01-20,76,87,55,541
91,143,57,534,15H 13M 16S,18-01-20,76,93,56,541
88,131,57,534,15H 13M 17S,18-01-20,75,91,55,541
92,137,58,534,15H 13M 18S,18-01-20,77,91,55,541
95,139,57,534,15H 13M 19S,18-01-20,82,102,58,541
94,139,55,534,15H 13M 20S,18-01-20,82,101,60,541
96,140,55,534,15H 13M 21S,18-01-20,86,105,59,541
94,140,54,534,15H 13M 22S,18-01-20,85,98,57,541
92,141,53,534,15H 13M 23S,18-01-20,77,89,54,541
91,136,54,534,15H 13M 24S,18-01-20,79,92,55,541
85,134,57,534,15H 13M 25S,18-01-20,77,90,55,541
87,134,58,534,15H 13M 26S,18-01-20,74,91,58,541
87,138,59,534,15H 13M 27S,18-01-20,76,92,59,541
93,134,58,534,15H 13M 28S,18-01-20,78,98,59,541
91,135,56,534,15H 13M 29S,18-01-20,77,95,59,541
88,141,55,534,15H 13M 30S,18-01-20,79,92,53,541
89,137,54,534,15H 13M 31S,18-01-20,79,92,56,541
88,138,54,534,15H 13M 33S,18-01-20,76,87,55,541
92,140,56,534,15H 13M 34S,18-01-20,79,94,59,541
88,136,56,534,15H 13M 35S,18-01-20,79,92,58,541
89,136,57,534,15H 13M 36S,18-01-20,79,91,57,541
91,137,56,534,15H 13M 37S,18-01-20,83,95,58,541
89,139,56,534,15H 13M 38S,18-01-20,82,91,57,541
87,134,55,534,15H 13M 39S,18-01-20,79,95,58,541
89,136,56,534,15H 13M 40S,18-01-20,73,90,55,541
89,133,55,534,15H 13M 41S,18-01-20,79,94,54,541
92,137,56,534,15H 13M 42S,18-01-20,73,87,54,541
86,135,56,534,15H 13M 43S,18-01-20,75,90,55,541
85,133,56,534,15H 13M 44S,18-01-20,77,90,57,541
91,138,56,534,15H 13M 45S,18-01-20,80,97,59,541
94,146,56,534,15H 13M 46S,18-01-20,80,97,61,541
99,140,56,534,15H 13M 47S,18-01-20,83,95,57,541
97,139,55,534,15H 13M 48S,18-01-20,81,97,56,541
89,144,55,534,15H 13M 49S,18-01-20,79,92,56,541
91,136,55,534,15H 13M 50S,18-01-20,76,89,52,541
88,136,55,534,15H 13M 51S,18-01-20,75,89,52,541
87,134,56,534,15H 13M 52S,18-01-20,76,89,54,541
91,143,56,534,15H 13M 53S,18-01-20,82,97,57,541
90,136,57,534,15H 13M 54S,18-01-20,78,96,57,541
87,139,56,534,15H 13M 55S,18-01-20,78,98,58,541
89,135,55,534,15H 13M 56S,18-01-20,74,89,57,541
91,137,55,534,15H 13M 57S,18-01-20,80,93,56,541
88,137,55,534,15H 13M 58S,18-01-20,78,91,56,541
91,142,55,534,15H 13M 59S,18-01-20,79,89,54,541
88,137,56,534,15H 14M 0S,18-01-20,79,95,58,541
94,140,58,534,15H 14M 1S,18-01-20,83,101,59,541
94,141,57,534,15H 14M 2S,18-01-20,78,98,58,541
91,140,56,534,15H 14M 3S,18-01-20,81,96,57,541
90,142,55,534,15H 14M 4S,18-01-20,83,104,56,541
92,146,55,534,15H 14M 5S,18-01-20,86,100,53,541
93,140,56,534,15H 14M 6S,18-01-20,81,96,54,541
96,137,56,534,15H 14M 7S,18-01-20,81,96,58,541
89,136,57,534,15H 14M 8S,18-01-20,79,93,55,541
91,136,57,534,15H 14M 9S,18-01-20,81,99,59,541
90,138,56,534,15H 14M 11S,18-01-20,84,93,59,541
91,140,56,534,15H 14M 12S,18-01-20,83,94,56,541
91,146,56,534,15H 14M 13S,18-01-20,80,97,55,541
91,144,55,534,15H 14M 14S,18-01-20,82,102,55,541
92,140,56,534,15H 14M 15S,18-01-20,77,98,55,541
90,140,56,534,15H 14M 16S,18-01-20,74,90,56,541
84,137,56,534,15H 14M 17S,18-01-20,75,90,56,541
93,142,57,534,15H 14M 18S,18-01-20,77,96,55,541
89,139,56,534,15H 14M 19S,18-01-20,80,92,58,541
89,133,56,534,15H 14M 20S,18-01-20,82,97,57,541
91,141,57,534,15H 14M 21S,18-01-20,82,97,59,541
95,140,57,534,15H 14M 22S,18-01-20,87,105,58,541
99,149,56,534,15H 14M 23S,18-01-20,88,104,58,541
107,151,56,534,15H 14M 24S,18-01-20,93,111,61,541
107,148,56,534,15H 14M 25S,18-01-20,94,112,57,541
108,150,56,534,15H 14M 26S,18-01-20,92,111,57,541
115,155,56,534,15H 14M 27S,18-01-20,96,118,57,541
109,151,56,534,15H 14M 28S,18-01-20,94,116,59,541
122,156,57,534,15H 14M 29S,18-01-20,100,128,56,541
117,151,57,534,15H 14M 30S,18-01-20,104,127,58,541
123,161,57,534,15H 14M 31S,18-01-20,111,141,61,541
128,161,56,534,15H 14M 32S,18-01-20,113,145,61,541
124,152,55,534,15H 14M 33S,18-01-20,108,138,62,541
131,161,55,534,15H 14M 34S,18-01-20,107,133,59,541
137,160,56,534,15H 14M 35S,18-01-20,115,146,58,541
131,158,58,534,15H 14M 36S,18-01-20,110,136,57,541
139,158,57,534,15H 14M 37S,18-01-20,107,142,63,541
147,167,57,534,15H 14M 38S,18-01-20,114,151,60,541
147,169,55,534,15H 14M 39S,18-01-20,116,148,60,541
154,164,54,534,15H 14M 40S,18-01-20,116,149,60,541
159,164,54,534,15H 14M 41S,18-01-20,124,153,61,541
157,166,54,534,15H 14M 42S,18-01-20,130,168,59,541
152,165,58,534,15H 14M 43S,18-01-20,133,174,63,541
147,169,59,534,15H 14M 44S,18-01-20,131,171,65,541
156,183,60,534,15H 14M 45S,18-01-20,118,159,63,541
152,168,57,534,15H 14M 46S,18-01-20,112,152,64,541
146,165,54,534,15H 14M 47S,18-01-20,115,145,60,541
141,164,51,534,15H 14M 49S,18-01-20,114,139,61,541
139,166,53,534,15H 14M 50S,18-01-20,112,143,63,541
140,166,56,534,15H 14M 51S,18-01-20,108,139,63,541
141,167,59,534,15H 14M 52S,18-01-20,115,149,66,541
147,169,59,534,15H 14M 53S,18-01-20,116,145,61,541
149,168,58,534,15H 14M 54S,18-01-20,119,152,57,541
154,169,56,534,15H 14M 55S,18-01-20,118,150,57,541
158,173,54,534,15H 14M 56S,18-01-20,119,152,60,541
153,181,54,534,15H 14M 57S,18-01-20,117,150,60,541
149,162,56,534,15H 14M 58S,18-01-20,120,155,66,541
157,166,58,534,15H 14M 59S,18-01-20,128,163,64,541
156,172,57,534,15H 15M 0S,18-01-20,128,166,64,541
152,168,58,534,15H 15M 1S,18-01-20,132,170,62,541
142,165,55,534,15H 15M 2S,18-01-20,123,156,57,541
144,172,55,534,15H 15M 3S,18-01-20,115,148,59,541
151,171,55,534,15H 15M 4S,18-01-20,116,158,60,541
147,169,56,534,15H 15M 5S,18-01-20,113,148,63,541
150,163,57,534,15H 15M 6S,18-01-20,116,148,64,541
140,163,57,534,15H 15M 7S,18-01-20,112,135,61,541
144,159,57,534,15H 15M 8S,18-01-20,116,141,61,541
142,165,57,534,15H 15M 9S,18-01-20,113,141,59,541
147,165,55,534,15H 15M 10S,18-01-20,117,147,56,541
142,165,55,534,15H 15M 11S,18-01-20,115,143,58,541
148,172,55,534,15H 15M 12S,18-01-20,115,149,57,541
135,168,55,534,15H 15M 13S,18-01-20,114,141,58,541
137,165,56,534,15H 15M 14S,18-01-20,108,142,59,541
138,164,55,534,15H 15M 15S,18-01-20,109,137,60,541
138,163,56,534,15H 15M 16S,18-01-20,114,147,63,541
137,164,57,534,15H 15M 17S,18-01-20,108,138,63,541
141,160,57,534,15H 15M 18S,18-01-20,110,139,64,541
139,158,57,534,15H 15M 19S,18-01-20,110,138,61,541
143,162,56,534,15H 15M 20S,18-01-20,116,152,64,541
141,167,56,534,15H 15M 21S,18-01-20,111,140,62,541
145,170,56,534,15H 15M 22S,18-01-20,107,135,60,541
144,167,56,534,15H 15M 23S,18-01-20,107,135,58,541
143,167,56,534,15H 15M 24S,18-01-20,111,141,58,541
139,161,56,534,15H 15M 25S,18-01-20,112,137,60,541
147,167,56,534,15H 15M 26S,18-01-20,114,147,62,541
148,171,56,534,15H 15M 28S,18-01-20,115,148,63,541
145,173,55,534,15H 15M 29S,18-01-20,117,151,62,541
146,170,55,534,15H 15M 30S,18-01-20,109,137,59,541
146,169,56,534,15H 15M 31S,18-01-20,110,133,56,541
138,164,57,534,15H 15M 32S,18-01-20,112,145,60,541
136,160,58,534,15H 15M 33S,18-01-20,123,159,62,541
143,164,58,534,15H 15M 34S,18-01-20,112,143,61,541
149,166,56,534,15H 15M 35S,18-01-20,109,141,61,541
146,169,54,534,15H 15M 36S,18-01-20,114,143,58,541
144,166,53,534,15H 15M 37S,18-01-20,115,143,58,541
138,164,52,534,15H 15M 38S,18-01-20,111,136,57,541
133,164,54,534,15H 15M 39S,18-01-20,106,136,59,541
137,159,58,534,15H 15M 40S,18-01-20,107,137,62,541
136,164,60,534,15H 15M 41S,18-01-20,104,135,58,541
141,163,61,534,15H 15M 42S,18-01-20,104,140,62,541
140,170,60,534,15H 15M 43S,18-01-20,107,141,63,541
146,160,55,534,15H 15M 44S,18-01-20,109,138,57,541
141,158,51,534,15H 15M 45S,18-01-20,109,133,56,541
133,176,51,534,15H 15M 46S,18-01-20,109,131,59,541
137,154,53,534,15H 15M 47S,18-01-20,112,138,61,541
135,161,56,534,15H 15M 48S,18-01-20,105,133,61,541
141,163,58,534,15H 15M 49S,18-01-20,106,136,63,541
144,163,60,534,15H 15M 50S,18-01-20,108,139,61,541
139,162,59,534,15H 15M 51S,18-01-20,111,136,59,541
138,165,54,534,15H 15M 52S,18-01-20,115,144,59,541
133,254,54,534,15H 15M 53S,18-01-20,108,133,58,541
137,157,54,534,15H 15M 54S,18-01-20,107,131,60,541
132,158,54,534,15H 15M 55S,18-01-20,105,129,59,541
141,163,56,534,15H 15M 56S,18-01-20,106,136,61,541
141,162,57,534,15H 15M 57S,18-01-20,110,139,62,541
131,164,57,534,15H 15M 58S,18-01-20,106,132,60,541
156,181,57,534,15H 15M 59S,18-01-20,110,136,61,541
180,179,56,534,15H 16M 0S,18-01-20,131,171,61,541
249,208,55,534,15H 16M 1S,18-01-20,153,198,67,541
282,213,56,534,15H 16M 2S,18-01-20,226,306,76,541
357,208,56,534,15H 16M 3S,18-01-20,219,286,73,541
423,214,56,534,15H 16M 4S,18-01-20,265,353,75,541
380,200,57,534,15H 16M 6S,18-01-20,304,404,79,541
405,209,56,534,15H 16M 7S,18-01-20,380,519,90,541
525,230,57,534,15H 16M 8S,18-01-20,346,461,84,541
471,222,57,534,15H 16M 9S,18-01-20,294,391,80,541
411,209,56,534,15H 16M 10S,18-01-20,331,452,84,541
428,217,56,534,15H 16M 11S,18-01-20,359,500,87,541
465,216,58,534,15H 16M 12S,18-01-20,378,519,88,541
515,223,56,534,15H 16M 13S,18-01-20,395,551,91,541
535,224,56,534,15H 16M 14S,18-01-20,401,555,91,541
575,230,59,534,15H 16M 15S,18-01-20,415,579,95,541
583,229,57,534,15H 16M 16S,18-01-20,408,573,92,541
587,237,57,534,15H 16M 17S,18-01-20,406,566,94,541
588,229,57,534,15H 16M 18S,18-01-20,409,574,91,541
590,235,57,534,15H 16M 19S,18-01-20,416,579,90,541
594,238,57,534,15H 16M 20S,18-01-20,411,573,95,541
600,236,58,534,15H 16M 21S,18-01-20,402,562,88,541
574,233,57,534,15H 16M 22S,18-01-20,407,568,87,541
589,234,57,534,15H 16M 23S,18-01-20,403,558,96,541
595,234,57,534,15H 16M 24S,18-01-20,399,558,91,541
563,232,56,534,15H 16M 25S,18-01-20,402,554,88,541
569,234,57,534,15H 16M 26S,18-01-20,406,564,96,541
595,230,57,534,15H 16M 27S,18-01-20,408,563,85,541
592,246,57,534,15H 16M 28S,18-01-20,409,571,94,541
599,230,57,534,15H 16M 29S,18-01-20,410,572,94,541
592,232,58,534,15H 16M 30S,18-01-20,411,570,85,541
595,235,57,534,15H 16M 31S,18-01-20,419,583,96,541
604,235,58,534,15H 16M 32S,18-01-20,409,568,94,541
600,231,58,534,15H 16M 33S,18-01-20,420,582,88,541
607,236,57,534,15H 16M 34S,18-01-20,415,574,95,541
603,233,58,534,15H 16M 35S,18-01-20,404,564,91,541
604,230,56,534,15H 16M 36S,18-01-20,411,571,86,541
608,238,57,534,15H 16M 37S,18-01-20,413,569,94,541
609,231,57,534,15H 16M 38S,18-01-20,408,576,93,541
593,229,57,534,15H 16M 39S,18-01-20,415,576,87,541
582,238,57,534,15H 16M 40S,18-01-20,418,576,92,541
597,232,58,534,15H 16M 41S,18-01-20,407,566,95,541
595,228,57,534,15H 16M 42S,18-01-20,404,569,91,541
584,229,57,534,15H 16M 43S,18-01-20,414,566,89,541
604,232,58,534,15H 16M 45S,18-01-20,412,566,92,541
604,230,56,534,15H 16M 46S,18-01-20,405,575,95,541
610,235,60,534,15H 16M 47S,18-01-20,416,569,89,541
602,230,56,534,15H 16M 48S,18-01-20,426,600,93,541
603,233,57,534,15H 16M 49S,18-01-20,426,604,97,541
607,235,59,534,15H 16M 50S,18-01-20,425,592,91,541
607,229,54,534,15H 16M 51S,18-01-20,425,591,94,541
600,234,59,534,15H 16M 52S,18-01-20,416,575,94,541
594,232,57,534,15H 16M 53S,18-01-20,407,561,90,541
587,231,56,534,15H 16M 54S,18-01-20,407,576,93,541
591,232,60,534,15H 16M 55S,18-01-20,406,561,90,541
604,232,55,534,15H 16M 56S,18-01-20,409,571,88,541
594,235,58,534,15H 16M 57S,18-01-20,415,576,92,541
597,233,59,534,15H 16M 58S,18-01-20,414,566,89,541
598,234,54,534,15H 16M 59S,18-01-20,415,573,90,541
598,232,59,534,15H 17M 0S,18-01-20,408,570,93,541
613,232,58,534,15H 17M 1S,18-01-20,414,576,89,541
614,232,53,534,15H 17M 2S,18-01-20,418,575,89,541
592,230,60,534,15H 17M 3S,18-01-20,413,573,92,541
600,232,58,534,15H 17M 4S,18-01-20,416,582,94,541
609,231,55,534,15H 17M 5S,18-01-20,411,578,90,541
604,231,59,534,15H 17M 6S,18-01-20,413,571,91,541
571,231,57,534,15H 17M 7S,18-01-20,405,559,92,541
588,233,56,534,15H 17M 8S,18-01-20,406,562,93,541
565,232,59,534,15H 17M 9S,18-01-20,404,545,90,541
578,231,57,534,15H 17M 10S,18-01-20,404,556,89,541
561,237,56,534,15H 17M 11S,18-01-20,393,535,90,541
569,232,57,534,15H 17M 12S,18-01-20,411,567,91,541
595,234,58,534,15H 17M 13S,18-01-20,407,563,91,541
589,231,56,534,15H 17M 14S,18-01-20,414,569,90,541
598,230,55,534,15H 17M 15S,18-01-20,410,562,90,541
590,238,58,534,15H 17M 16S,18-01-20,413,571,92,541
614,235,58,534,15H 17M 17S,18-01-20,413,576,91,541
579,229,55,534,15H 17M 18S,18-01-20,418,572,90,541
587,233,58,534,15H 17M 19S,18-01-20,418,579,90,541
598,235,60,534,15H 17M 20S,18-01-20,407,566,92,541
597,232,53,534,15H 17M 21S,18-01-20,413,573,91,541
589,232,60,534,15H 17M 23S,18-01-20,408,555,90,541
594,234,60,534,15H 17M 24S,18-01-20,416,578,93,541
601,234,54,534,15H 17M 25S,18-01-20,404,563,94,541
577,232,61,534,15H 17M 26S,18-01-20,407,561,91,541
588,230,57,534,15H 17M 27S,18-01-20,412,566,92,541
582,233,54,534,15H 17M 28S,18-01-20,416,583,94,541
599,236,60,534,15H 17M 29S,18-01-20,407,556,91,541
582,234,56,534,15H 17M 30S,18-01-20,419,592,92,541
