date,bouss,depth,fluo_440,fluo_470,fluo_532,f440_f470,f532_f470,bb700,cdom,chl_c1_c2,chl_c3,peri,but,fuco,neox,prasi,viola,hex,diad,allo,diat,zea,lutein,dv_chlb,chlb,t_chlb,dv_chla,chla,t_chla,sumpig,cp,CA1,CA2,CA3,f532_f440,cluster
2021-07-12,232,50,103.33333333333331,132,60,0.7828282828282828,0.4545454545454546,156,55.666666666666664,0.0979,0.1046,0.0224,0.058,0.1943,0.0076,0.012,0.0045,0.138,0.0171,0.0071,0,0.0163,0.0016,0.0165,0.0705,0.087,0.0145,0.6107,0.6252,1.3936,0.237053333333333,0.1137235588525466,-0.6613702151508921,0.2667109151506349,0.5806451612903227,2
2021-07-12,232,40,294.11538461538464,402.7564102564103,79.46153846153847,0.7302562470157569,0.19729428616902753,208.25641025641025,56.57692307692308,0.4304,0.4139,0.0464,0.273,0.2208,0.0411,0.054,0.017,1.3929,0.0899,0,0,0.0956,0,0.0406,0.3901,0.4307,0,2.6844,2.6844,6.1901,0.447133333333333,-0.07718528177010955,-0.28048147333922796,-1.772286074251957,0.2701713090100693,2
2021-07-12,232,30,246.9111111111111,322.75555555555553,72.66666666666667,0.7650096392178464,0.22514458826769487,216,57.04444444444445,0.1072,0.0694,0.0332,0.081,0.0416,0.0077,0.0058,0.0085,0.2907,0.0414,0.0093,0.004,0.1005,0.0083,0,0.0806,0.0806,0,0.7348,0.7348,1.624,0.406593333333333,-0.09845874817412587,0.6653378517198723,-1.3173974966557114,0.29430294302943033,1
2021-07-12,232,20,103.05479452054794,118.32876712328768,57.58904109589041,0.8709191942579301,0.4866867330400555,185.05479452054792,56.52054794520548,0.0424,0.0184,0.0248,0.0294,0.0166,0.0044,0,0.0052,0.0964,0.0363,0.0044,0.0053,0.0338,0.0056,0,0.0378,0.0378,0,0.3329,0.3329,0.6937,0.281613333333333,0.05269451449720465,0.6299660890527775,-1.1882799599469671,0.5588196198325136,1
2021-07-12,232,10,62,64.84905660377359,53.83018867924528,0.956066336921734,0.8300843759092231,155.54716981132074,53.283018867924525,0.012,0.0047,0.0056,0.009,0.0082,0.0019,0,0.002,0.0313,0.0214,0,0.0058,0.0173,0.0032,0,0.0164,0.0164,0,0.1256,0.1256,0.26439999999999997,0.19314,0.01433686075402943,1.0214837987979877,-0.8715850639945276,0.8682288496652465,1
2021-07-12,232,5,59.18421052631579,56.10526315789474,53.171052631578945,1.0548780487804876,0.947701688555347,135.48684210526315,50.421052631578945,0.01,0.0033,0.0063,0.0077,0.0047,8e-4,0,0.0012,0.0267,0.0225,0,0.0082,0.0159,0.0015,0,0.0067,0.0067,0,0.1023,0.1023,0.2178,0.164311666666667,0.10109993747282904,1.2229707854287324,-0.5914608666696156,0.898399288572699,1
2021-08-18,233,80,81.6078431372549,89.03921568627452,81.80392156862744,0.9165382074432944,0.9187403655582468,131.28571428571428,74.6938775510204,0.0128,0.0216,0,0.0186,0.0391,0,0,0,0.0292,0.003,0.0014,0,0,0,0,0.0027,0.0027,0,0.0962,0.0962,0.2246,0.0828633333333333,0.6010334376863641,-0.8125571100606016,0.08478259365204087,1.0024026910139354,2
2021-08-18,233,70,62.666666666666664,70,55.333333333333336,0.8952380952380952,0.7904761904761906,126,55.333333333333336,0.0256,0.0402,0.0015,0.0318,0.076,0,0,0,0.0523,0.0055,0,0,0,0,0,0.0075,0.0075,0,0.1855,0.1855,0.4259,0.0942633333333333,0.6210544838639598,-0.8237993235965565,0.15883601762610924,0.8829787234042554,2
2021-08-18,233,60,77.89473684210526,89.89473684210526,54.71052631578947,0.8665105386416861,0.6086065573770492,137.94594594594594,54.62162162162162,0.049,0.0651,0.0035,0.0406,0.1269,0,0,0.0014,0.085,0.009,0,0,0,0,0.0023,0.0128,0.0151,0,0.3029,0.3029,0.6985,0.119993333333333,0.6115956544189897,-0.8746710210914881,0.3938728666063871,0.7023648648648648,2
2021-08-18,233,50,128.73684210526315,162.73684210526315,62.63157894736842,0.7910737386804657,0.3848641655886158,179.72222222222223,86.88235294117646,0.1162,0.1232,0.0212,0.0682,0.2635,0.0107,0,0.0042,0.1666,0.0201,0.0103,0,0.009,0,0.0098,0.0794,0.0893,0,0.7241,0.7241,1.6266,0.183416666666667,0.4569886410078965,-0.6905619522806821,0.3262123404199411,0.48650858544562553,2
2021-08-18,233,40,202.33333333333337,269.5416666666667,70.69565217391305,0.7506569794404081,0.26228097884895857,203.8571428571429,58.666666666666664,0.1713,0.1941,0.0366,0.1179,0.1025,0.0223,0.0236,0.0086,0.6147,0.0384,0.0146,0,0.1057,0.0125,0.0525,0.2276,0.2801,0.1013,1.3025,1.4037,3.1466,0.313966666666667,-0.8009599247775216,-0.2288385738184265,-1.408578771466617,0.34940190530764265,1
2021-08-18,233,30,245.6764705882353,320.2352941176471,74.55882352941177,0.7671748714180749,0.23282512858192503,237.9032258064516,56.903225806451616,0.1882,0.1349,0.0517,0.1222,0.0734,0.0124,0.0135,0.0096,0.5526,0.0502,0.0199,0,0.1659,0.0139,0.0154,0.1702,0.1855,0.1022,1.1716,1.2738,2.8677,0.26744,-0.691198705765296,0.319663446198255,-1.5283042570259227,0.3034837782832515,1
2021-08-18,233,20,100.1,114.9,57.36666666666667,0.8711923411662315,0.49927473165071073,186.55555555555551,72.48148148148148,0.0619,0.0392,0.0223,0.0448,0.0244,0.0052,0.0041,0.0048,0.1663,0.0251,0.007,0,0.0786,0.005,0,0.0581,0.0581,0.0316,0.4042,0.4358,0.9826,0.178213333333333,-0.6256093355047396,0.7795902984618316,-1.372231961434237,0.5730935730935731,1
2021-08-18,233,10,58.72727272727273,66.54545454545455,53,0.8825136612021858,0.7964480874316939,132.44444444444446,51.44444444444444,0.0097,0.0038,0.0055,0.007,0.0044,0.0012,0,0.0019,0.0255,0.0144,0,0.0025,0.0262,0.0023,0,0.0131,0.0131,0,0.1076,0.1076,0.2251,0.14486,-0.2720772616442592,1.719941857201952,-0.47398839422559635,0.9024767801857585,1
2021-08-18,233,5,58.42622950819672,55.885245901639344,54.10344827586207,1.0454678791434435,0.9681168509321167,123.41379310344828,52.089285714285715,0.0087,0.0026,0.0065,0.0059,0.0037,9e-4,0,0.0015,0.024,0.0178,0,0.0039,0.0202,0.0019,0,0.008,0.008,0,0.0948,0.0948,0.2004,0.137423333333333,-0.09304046551483623,1.5511865309795718,-0.4867715659488439,0.9260130035992106,1
2021-09-14,234,80,59.03174603174603,58.38095238095238,61.74193548387097,1.011147362697118,1.0575698573909382,94.2622950819672,55.81666666666667,0.0037,0.0069,0,0.0074,0.0091,0,0,0,0.0181,0.0012,0,0,0,0,0,0.0015,0.0015,0,0.0383,0.0383,0.0862,0.080955,0.33595600665075775,-0.6360559886843856,-1.1760088945466356,1.0459107113427994,2
2021-09-14,234,70,68,77.5,53.5,0.8774193548387097,0.6903225806451613,113,54.5,0.0149,0.0226,0.002,0.0324,0.039,0.0013,0.0015,8e-4,0.0359,0.0039,0,0,0.0011,0,0.0011,0.0122,0.0133,0,0.1376,0.1376,0.3063,0.105965,0.2501842856846836,-0.6226246557202204,-0.5430000792368197,0.7867647058823529,2
2021-09-14,234,60,89.65789473684211,102.28947368421052,57.13513513513514,0.876511448417803,0.5585631940146991,122.71875,55.46875,0.0525,0.0656,0.0083,0.0632,0.1202,0.0071,0.0079,0.0039,0.1219,0.0119,0.0045,0,0.0062,0,0.0079,0.0567,0.0645,0,0.4371,0.4371,0.9748,0.14147,0.19312721063166896,-0.5903920722419832,-0.3493097308691061,0.6372571573628222,2
2021-09-14,234,50,144.25,179.375,61,0.8041811846689896,0.3400696864111498,129.77777777777777,55.111111111111114,0.0773,0.0881,0.0124,0.0751,0.1243,0.0163,0.0162,0.0057,0.2327,0.0163,0.0069,0,0.0229,0,0.0373,0.1325,0.1698,0.0513,0.6503,0.7017,1.5657,0.16961,-0.7765385960939566,-0.707970208680416,-0.7022594844869352,0.42287694974003465,1
2021-09-14,234,40,158.93939393939394,198,70.56923076923077,0.8027242118151209,0.3564102564102564,139.5806451612903,64.03333333333333,0.1075,0.1043,0.0178,0.0953,0.0552,0.0095,0.0099,0.0039,0.3966,0.0224,0.0087,0,0.0761,0,0.0365,0.1105,0.147,0.0896,0.7763,0.866,1.9202,0.234615,-1.0666646982630847,-0.25263257404831124,-1.361442747924078,0.4440008799589353,1
2021-09-14,234,30,130.27272727272728,144.5952380952381,71.4047619047619,0.900947562235229,0.4938251276140293,155.77777777777777,58.111111111111114,0.038,0.0253,0.0129,0.0307,0.0155,0.0026,0.0014,0.0029,0.1265,0.0123,0.0035,0,0.0692,0.0027,0.0029,0.0413,0.0441,0.0385,0.2868,0.3253,0.7129,0.183515,-1.1010989155220379,0.876379974887718,-1.2566065724196758,0.5481175024091981,1
2021-09-14,234,20,77.45833333333333,83.05208333333333,59.62765957446808,0.9326476859400477,0.7179550130627037,162.98901098901098,55.1978021978022,0.0201,0.0105,0.0057,0.0168,0.0086,0.0022,7e-4,0.0031,0.0654,0.011,0.0044,7e-4,0.0472,0.0019,0,0.0213,0.0213,0.016,0.1855,0.2015,0.4211,0.171455,-0.8232543147818449,1.336405364707082,-0.8845150304377992,0.7698030283954997,1
2021-09-14,234,10,65.53225806451613,70.64406779661017,55.23728813559322,0.9276399294161352,0.7819097888675623,149.33928571428572,55.75,0.0116,0.0051,0.0038,0.01,0.0057,0.0016,0,0.0021,0.04,0.0113,0.0012,8e-4,0.0344,0.0016,0,0.0127,0.0127,0.0078,0.1249,0.1327,0.2746,0.142585,-0.72706980165508,1.6149107421624362,-0.6266049986719588,0.8429022555763671,1
2021-09-14,234,5,61.888888888888886,61.87323943661972,53.69565217391305,1.0002529276374028,0.8678332129177843,130.52173913043478,53.833333333333336,0.0113,0.0038,0.0068,0.0087,0.0054,0.0012,0,0.0019,0.0332,0.0149,0,0.0011,0.031,0.0014,0,0.0093,0.0093,0.0061,0.1177,0.1238,0.25379999999999997,0.144375,-0.5726014333199048,1.6100577112640753,-0.45656797648454767,0.8676137694169075,1
2021-10-12,235,80,85.67924528301887,102.8867924528302,55.13207547169811,0.8327526132404182,0.5358518246836603,128.44897959183675,55.08163265306123,0.0835,0.0851,0.0103,0.087,0.0855,0.0128,0.0133,0.0054,0.1839,0.0148,0.0117,0,0.0664,0,0.1278,0.1281,0.2559,0.1359,0.5895,0.7254,1.641,0.100666666666667,-2.722413423697573,-1.2603575592434806,0.8608247871975061,0.6434706011891653,1
2021-10-12,235,70,110.25,136,57.35,0.8106617647058824,0.42169117647058824,145.0952380952381,55.23809523809524,0.0658,0.0779,0.0072,0.0838,0.1046,0.0083,0.011,0.0045,0.109,0.0114,0.006,0,0.0379,0,0.1573,0.0931,0.2503,0.1237,0.4543,0.578,1.3557,0.123243333333333,-3.4797093296174446,-2.126741252887357,2.2987402149808442,0.5201814058956916,1
2021-10-12,235,60,126.875,156.25,56.42857142857143,0.812,0.3611428571428571,144.25,56.25,0.0803,0.0775,0.0096,0.0837,0.0836,0.0114,0.0127,0.0051,0.178,0.0149,0.0113,0,0.0618,0,0.1086,0.1141,0.2228,0.1332,0.5691,0.7023,1.555,0.14085,-2.570067637432142,-1.1625009477084578,0.6491910240762243,0.44475721323011963,1
2021-10-12,235,50,117.14754098360656,143.6,66.83333333333333,0.8157906753733047,0.46541318477251625,144.24561403508773,55.767857142857146,0.0785,0.0661,0.0141,0.0662,0.0324,0.0075,0.0057,0.0044,0.2184,0.0154,0.0123,0,0.0961,0,0.0514,0.1203,0.1717,0.1238,0.5348,0.6586,1.4474,0.157643333333333,-2.088895698324414,-0.19398443877466015,-0.7225920149387163,0.570505644183226,1
2021-10-12,235,40,105.16949152542372,125.2542372881356,58.72413793103448,0.8396481732070364,0.4688395315197611,149.07142857142858,64.58181818181818,0.0657,0.0444,0.023,0.0532,0.0214,0.0045,0.0025,0.0034,0.1752,0.0147,0.0129,0,0.0947,0,0.0187,0.0994,0.1181,0.1027,0.4555,0.5581,1.1918,0.16235,-1.7318462313301104,0.3257350258593223,-1.2045506963471895,0.5583761704965405,1
2021-10-12,235,30,83.26666666666667,89.93333333333334,54.93333333333333,0.9258710155670868,0.6108228317272053,143.78571428571428,55.214285714285715,0.029,0.0153,0.0065,0.0251,0.0113,0.0025,8e-4,0.0031,0.0704,0.009,0.0058,8e-4,0.065,0.0027,0.0046,0.0411,0.0457,0.0468,0.2306,0.2774,0.5704,0.148406666666667,-1.643442397936544,1.0483041928189487,-0.866981223741152,0.6597277822257805,1
2021-10-12,235,20,71.515625,71.75,55.078125,0.996733449477352,0.7676393728222997,140.66129032258064,54.306451612903224,0.0191,0.0098,0.0037,0.0163,0.0091,0.0016,7e-4,0.003,0.0535,0.0107,0.0027,0.0011,0.0595,0.0025,0.0021,0.0261,0.0282,0.0324,0.1786,0.211,0.4325,0.14917,-1.5466239676025748,1.5002704227809893,-0.5974572279821735,0.7701551234433035,1
2021-10-12,235,10,76.37142857142857,79.32857142857142,67.5,0.9627228525121556,0.8508914100486225,149.13636363636363,75.56060606060606,0.0161,0.0084,0.0034,0.0153,0.0086,0.0017,6e-4,0.0024,0.0521,0.0167,0.0029,0,0.0489,0.0028,0.0014,0.0186,0.02,0.0258,0.1782,0.2041,0.404,0.153093333333333,-1.2338918070526732,1.3523459426555344,-0.6102990960460273,0.8838383838383839,1
2021-10-12,235,5,57,60.166666666666664,54.416666666666664,0.9473684210526316,0.9044321329639888,107.75,54.54545454545455,0.0149,0.007,0.0051,0.0142,0.0071,0.0011,5e-4,0.0016,0.0473,0.0217,0.0039,0.0054,0.0434,0.002,0.0014,0.012,0.0134,0.0203,0.1708,0.1911,0.3797,0.14945,-0.9784897152294476,1.3979915533738239,-0.41267890069527585,0.9546783625730993,1
