pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,date
367.24,11H 27M 43.4789999999994S,13.6239,4.557138,2.4346,0.1721,1.8150692,13.601572,13.5697,38.6289,29.0875,3.7164,161.282,0,41263.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
366.764,11H 27M 44.4789999999994S,13.6257,4.55736,2.4329,0.1839,1.8148657,13.604307,13.5716,38.6294,29.0875,3.7087,160.947,0,41264.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
366.028,11H 27M 45.4789999999994S,13.63,4.557863,2.432,0.1771,1.8148148,13.607043000000001,13.576,38.6301,29.0871,3.7117,161.08,0,41265.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
365.481,11H 27M 46.4789999999994S,13.6302,4.557863,2.4324,0.1734,1.8149674,13.604991,13.5763,38.6302,29.0871,3.7053,160.804,0,41266.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
365.236,11H 27M 47.4789999999994S,13.6294,4.557746,2.4291,0.1709,1.8148148,13.60841,13.5755,38.63,29.0871,3.7003,160.585,0,41267.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
364.786,11H 27M 48.4789999999994S,13.6299,4.557797,2.4299,0.1745,1.8146622,13.612514,13.5761,38.6302,29.0871,3.7142,161.186,0,41268.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
364.075,11H 27M 49.4789999999994S,13.631,4.557898,2.433,0.1742,1.8146622,13.61183,13.5773,38.6303,29.087,3.7193,161.409,0,41269.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
363.314,11H 27M 50.4789999999994S,13.6306,4.557828,2.4333,0.1823,1.8147639,13.605675,13.577,38.6304,29.0871,3.7116,161.075,0,41270.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
362.865,11H 27M 51.4789999999994S,13.6302,4.557738,2.4327,0.1838,1.8148657,13.61183,13.5767,38.6302,29.087,3.7116,161.076,0,41271.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
362.476,11H 27M 52.4789999999994S,13.6302,4.557733,2.4334,0.1905,1.81512,13.610462,13.5767,38.6303,29.0871,3.7161,161.27,0,41272.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
361.675,11H 27M 53.4789999999994S,13.6323,4.557955,2.4347,0.1765,1.8149674,13.612514,13.5789,38.6307,29.0869,3.7204,161.457,0,41273.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
361.027,11H 27M 54.4789999999994S,13.6321,4.55792,2.4361,0.1691,1.8150692,13.614565,13.5789,38.6308,29.087,3.7201,161.445,0,41274.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
360.671,11H 27M 55.4789999999994S,13.6319,4.55787,2.4365,0.1708,1.8149674,13.613881,13.5787,38.6307,29.087,3.72,161.439,0,41275.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
360.046,11H 27M 56.4789999999994S,13.6327,4.557936,2.4367,0.1683,1.8146622,13.615249,13.5796,38.6308,29.0868,3.7165,161.288,0,41276.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
359.304,11H 27M 57.4789999999994S,13.6363,4.558361,2.4358,0.1752,1.8149165,13.615249,13.5833,38.6315,29.0866,3.7131,161.141,0,41277.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
358.838,11H 27M 58.4789999999994S,13.6361,4.55831,2.4351,0.1825,1.8147639,13.615249,13.5831,38.6315,29.0866,3.7113,161.061,0,41278.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
358.324,11H 27M 59.4789999999994S,13.6368,4.55838,2.4346,0.1782,1.8146113,13.615249,13.5839,38.6317,29.0866,3.7116,161.074,0,41279.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
