pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,fluo_flbb,bb700,cdom,echov1,date,fluo_440,fluo_470,fluo_532,echo3x,day,month,year
7.0383540000005596,13H 1M 47S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39707,80,163,56,520,12 7 2021,76,87,55,525,12,7,2021
7.686761000000282,13H 1M 48S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39708,76,166,55,520,12 7 2021,71,85,54,525,12,7,2021
7.941243000000053,13H 1M 49S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39709,77,162,57,520,12 7 2021,74,85,54,525,12,7,2021
8.316003000000412,13H 1M 50S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39710,77,166,54,520,12 7 2021,78,90,54,524,12,7,2021
9.734786000000298,13H 1M 52S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39712,78,166,53,520,12 7 2021,74,83,57,525,12,7,2021
10.198181000000295,13H 1M 53S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39713,77,164,52,520,12 7 2021,73,86,54,525,12,7,2021
10.709197000000357,13H 1M 54S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39714,79,166,52,520,12 7 2021,72,83,54,525,12,7,2021
11.2198280000003,13H 1M 55S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39715,77,161,50,520,12 7 2021,74,86,53,525,12,7,2021
11.773272000000405,13H 1M 56S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39716,78,164,53,520,12 7 2021,73,84,53,525,12,7,2021
12.431322000000437,13H 1M 57S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39717,79,163,50,520,12 7 2021,73,80,56,525,12,7,2021
12.967963000000257,13H 1M 58S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39718,84,163,54,520,12 7 2021,72,81,55,525,12,7,2021
13.391282000000283,13H 1M 59S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39719,84,162,51,520,12 7 2021,74,89,58,525,12,7,2021
13.964574000000445,13H 2M 0S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39720,82,162,57,520,12 7 2021,75,84,57,525,12,7,2021
14.618457000000395,13H 2M 1S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39721,81,164,53,520,12 7 2021,73,87,58,525,12,7,2021
15.06144300000018,13H 2M 2S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39722,85,164,53,520,12 7 2021,71,82,55,525,12,7,2021
15.475735000000341,13H 2M 3S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39723,80,162,55,520,12 7 2021,69,85,57,525,12,7,2021
16.18631200000056,13H 2M 4S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39724,82,162,53,520,12 7 2021,75,87,61,525,12,7,2021
16.8483490000003,13H 2M 5S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39725,85,165,56,520,12 7 2021,75,90,58,525,12,7,2021
17.216796000000176,13H 2M 6S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39726,85,160,57,520,12 7 2021,78,92,56,525,12,7,2021
17.68973400000042,13H 2M 7S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39727,86,163,55,520,12 7 2021,78,92,56,525,12,7,2021
18.428657000000523,13H 2M 8S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39728,93,164,55,520,12 7 2021,80,97,56,525,12,7,2021
19.062786000000298,13H 2M 9S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39729,86,165,56,520,12 7 2021,79,90,58,525,12,7,2021
19.3662340000001,13H 2M 10S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39730,89,164,57,520,12 7 2021,78,96,58,525,12,7,2021
19.72550800000035,13H 2M 11S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39731,91,164,54,520,12 7 2021,83,97,57,526,12,7,2021
20.513689000000646,13H 2M 12S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39732,90,163,57,520,12 7 2021,82,98,58,525,12,7,2021
21.30855800000038,13H 2M 13S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39733,88,169,55,520,12 7 2021,79,95,57,525,12,7,2021
21.650226000000067,13H 2M 14S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39734,90,168,55,520,12 7 2021,81,95,57,526,12,7,2021
21.940139000000293,13H 2M 15S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39735,93,165,57,521,12 7 2021,84,97,58,526,12,7,2021
22.651303000000606,13H 2M 16S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39736,91,168,57,521,12 7 2021,84,101,57,526,12,7,2021
23.364542000000323,13H 2M 17S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39737,91,168,57,520,12 7 2021,83,99,57,526,12,7,2021
23.75192200000018,13H 2M 18S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39738,92,165,56,521,12 7 2021,81,99,56,526,12,7,2021
24.227213000000418,13H 2M 19S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39739,92,168,57,521,12 7 2021,83,101,55,526,12,7,2021
24.900532000000442,13H 2M 20S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39740,93,169,58,521,12 7 2021,83,99,57,526,12,7,2021
25.43258500000025,13H 2M 21S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39741,94,168,58,521,12 7 2021,79,95,55,526,12,7,2021
25.801955000000227,13H 2M 22S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39742,92,168,59,521,12 7 2021,80,100,58,526,12,7,2021
26.333053000000444,13H 2M 23S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39743,91,165,57,521,12 7 2021,80,100,57,526,12,7,2021
27.054708000000478,13H 2M 24S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39744,92,166,60,521,12 7 2021,80,99,57,526,12,7,2021
27.58284600000021,13H 2M 25S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39745,93,166,62,521,12 7 2021,78,98,54,526,12,7,2021
27.927081000000232,13H 2M 26S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39746,95,167,61,521,12 7 2021,81,97,59,526,12,7,2021
28.476683000000463,13H 2M 27S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39747,94,167,61,521,12 7 2021,79,98,59,526,12,7,2021
29.10902900000035,13H 2M 28S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39748,90,170,63,521,12 7 2021,76,96,56,526,12,7,2021
30.146036000000457,13H 2M 30S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39750,87,167,63,521,12 7 2021,73,94,57,526,12,7,2021
30.785970000000365,13H 2M 31S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39751,90,168,60,521,12 7 2021,73,89,55,526,12,7,2021
31.178309000000148,13H 2M 32S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39752,85,166,60,521,12 7 2021,71,85,56,526,12,7,2021
31.617793000000404,13H 2M 33S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39753,84,168,57,521,12 7 2021,70,84,51,526,12,7,2021
32.416992000000604,13H 2M 34S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39754,83,168,55,521,12 7 2021,71,79,54,526,12,7,2021
33.006897000000166,13H 2M 35S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39755,77,166,57,521,12 7 2021,69,79,55,527,12,7,2021
33.2071080000001,13H 2M 36S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39756,77,165,58,521,12 7 2021,70,80,52,526,12,7,2021
33.72501800000055,13H 2M 37S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39757,76,168,59,521,12 7 2021,67,79,55,526,12,7,2021
34.64137000000062,13H 2M 38S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39758,73,167,57,521,12 7 2021,64,73,57,526,12,7,2021
35.22895600000015,13H 2M 39S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39759,73,167,56,521,12 7 2021,63,71,56,526,12,7,2021
35.473292000000164,13H 2M 40S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39760,70,165,55,521,12 7 2021,63,70,55,527,12,7,2021
35.93786000000042,13H 2M 41S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39761,65,160,55,521,12 7 2021,58,68,53,527,12,7,2021
36.635372000000466,13H 2M 42S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39762,65,165,55,521,12 7 2021,63,68,57,527,12,7,2021
37.26213000000034,13H 2M 43S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39763,61,161,53,521,12 7 2021,62,65,55,527,12,7,2021
37.72127400000025,13H 2M 44S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39764,64,154,54,522,12 7 2021,57,63,58,527,12,7,2021
38.136635000000275,13H 2M 45S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39765,58,139,53,522,12 7 2021,55,60,56,527,12,7,2021
38.6721880000004,13H 2M 46S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39766,56,129,53,521,12 7 2021,57,63,55,527,12,7,2021
39.33561600000044,13H 2M 47S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39767,56,166,53,522,12 7 2021,55,63,57,527,12,7,2021
39.844056000000215,13H 2M 48S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39768,52,130,55,522,12 7 2021,57,58,58,527,12,7,2021
40.26029000000031,13H 2M 49S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39769,53,130,44,522,12 7 2021,56,60,57,527,12,7,2021
40.89252300000049,13H 2M 50S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39770,52,149,49,522,12 7 2021,51,55,54,527,12,7,2021
41.4997440000003,13H 2M 51S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39771,51,165,52,522,12 7 2021,50,53,52,527,12,7,2021
41.90018200000022,13H 2M 52S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39772,50,272,51,522,12 7 2021,53,52,52,527,12,7,2021
42.39639800000041,13H 2M 53S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39773,56,147,50,522,12 7 2021,55,56,60,527,12,7,2021
43.04794400000043,13H 2M 54S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39774,54,129,46,522,12 7 2021,53,60,53,527,12,7,2021
43.57231600000026,13H 2M 55S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39775,50,140,50,522,12 7 2021,52,59,55,527,12,7,2021
43.97092100000025,13H 2M 56S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39776,51,135,50,522,12 7 2021,50,53,50,527,12,7,2021
44.551145000000474,13H 2M 57S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39777,57,136,50,522,12 7 2021,50,54,52,527,12,7,2021
45.28103600000046,13H 2M 58S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39778,54,139,50,522,12 7 2021,53,54,55,527,12,7,2021
45.702671000000095,13H 2M 59S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39779,54,141,50,522,12 7 2021,53,56,50,527,12,7,2021
45.9396360000002,13H 3M 0S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39780,49,359,53,522,12 7 2021,57,54,50,527,12,7,2021
46.56354700000058,13H 3M 1S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39781,50,133,50,522,12 7 2021,49,55,53,527,12,7,2021
47.368431000000456,13H 3M 2S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39782,58,132,50,522,12 7 2021,49,62,53,527,12,7,2021
47.84758600000017,13H 3M 3S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39783,54,134,51,522,12 7 2021,49,56,56,527,12,7,2021
48.196425000000275,13H 3M 4S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39784,53,139,51,522,12 7 2021,53,58,54,527,12,7,2021
48.78449800000047,13H 3M 5S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39785,54,146,50,522,12 7 2021,52,60,53,527,12,7,2021
49.45528900000039,13H 3M 6S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39786,52,145,50,522,12 7 2021,63,63,52,527,12,7,2021
50.427686000000236,13H 3M 8S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39788,52,139,50,522,12 7 2021,51,53,54,527,12,7,2021
50.862979000000315,13H 3M 9S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39789,50,151,50,522,12 7 2021,50,59,58,527,12,7,2021
51.52296800000052,13H 3M 10S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39790,50,226,51,522,12 7 2021,51,53,52,527,12,7,2021
52.14236600000029,13H 3M 11S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39791,51,132,52,522,12 7 2021,50,53,50,527,12,7,2021
52.49354400000017,13H 3M 12S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39792,50,149,50,522,12 7 2021,55,56,52,527,12,7,2021
53.008145000000475,13H 3M 13S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39793,51,251,50,522,12 7 2021,53,56,51,527,12,7,2021
53.72188500000044,13H 3M 14S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39794,50,161,50,522,12 7 2021,52,57,50,527,12,7,2021
54.20890500000019,13H 3M 15S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39795,46,146,50,522,12 7 2021,50,58,50,527,12,7,2021
54.5967440000003,13H 3M 16S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39796,42,176,50,522,12 7 2021,53,58,53,527,12,7,2021
55.16754900000043,13H 3M 17S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39797,60,153,50,522,12 7 2021,50,54,58,527,12,7,2021
55.76934000000035,13H 3M 18S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39798,50,164,58,522,12 7 2021,53,55,55,527,12,7,2021
56.23640000000025,13H 3M 19S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39799,54,248,50,522,12 7 2021,57,54,54,527,12,7,2021
56.70204600000034,13H 3M 20S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39800,53,190,50,522,12 7 2021,57,59,56,527,12,7,2021
57.33433000000046,13H 3M 21S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39801,51,244,55,522,12 7 2021,56,58,58,527,12,7,2021
57.94658400000032,13H 3M 22S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39802,52,158,51,522,12 7 2021,57,59,56,527,12,7,2021
58.35940900000021,13H 3M 23S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39803,53,167,55,522,12 7 2021,55,56,57,527,12,7,2021
58.832205000000386,13H 3M 24S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39804,54,194,50,522,12 7 2021,57,54,58,527,12,7,2021
59.466381000000425,13H 3M 25S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39805,49,215,58,522,12 7 2021,58,55,52,527,12,7,2021
60.00963500000028,13H 3M 26S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39806,53,165,56,522,12 7 2021,53,57,52,527,12,7,2021
60.48996200000034,13H 3M 27S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39807,50,184,51,522,12 7 2021,52,57,54,527,12,7,2021
61.051558000000384,13H 3M 28S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39808,52,136,56,522,12 7 2021,50,57,52,527,12,7,2021
61.53806400000025,13H 3M 29S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39809,52,131,55,522,12 7 2021,49,56,54,527,12,7,2021
61.988231000000326,13H 3M 30S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39810,54,127,50,522,12 7 2021,54,55,50,527,12,7,2021
62.61124600000046,13H 3M 31S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39811,52,128,51,522,12 7 2021,55,57,52,527,12,7,2021
63.29712900000042,13H 3M 32S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39812,50,123,50,522,12 7 2021,54,57,50,527,12,7,2021
63.683545000000095,13H 3M 33S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39813,52,130,51,522,12 7 2021,52,52,51,528,12,7,2021
63.90669500000019,13H 3M 34S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39814,53,124,50,522,12 7 2021,55,56,50,527,12,7,2021
64.50127000000056,13H 3M 35S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39815,55,126,51,522,12 7 2021,54,61,52,527,12,7,2021
65.23112100000039,13H 3M 36S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39816,53,125,54,522,12 7 2021,57,60,52,528,12,7,2021
65.70291300000022,13H 3M 37S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39817,54,132,52,522,12 7 2021,56,59,54,527,12,7,2021
66.18772600000038,13H 3M 38S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39818,54,134,53,522,12 7 2021,57,63,54,527,12,7,2021
66.8057090000004,13H 3M 39S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39819,55,134,54,522,12 7 2021,55,61,50,527,12,7,2021
67.24975400000018,13H 3M 40S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39820,54,131,53,522,12 7 2021,56,59,54,527,12,7,2021
67.59200500000026,13H 3M 41S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39821,58,137,55,522,12 7 2021,58,60,52,527,12,7,2021
68.21634600000053,13H 3M 42S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39822,56,134,54,522,12 7 2021,58,59,53,527,12,7,2021
68.9443980000004,13H 3M 43S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39823,54,127,51,522,12 7 2021,57,59,51,527,12,7,2021
69.40265300000019,13H 3M 44S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39824,55,136,54,522,12 7 2021,60,57,53,527,12,7,2021
70.18636500000035,13H 3M 46S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39826,61,146,54,522,12 7 2021,64,68,51,527,12,7,2021
70.87692600000051,13H 3M 47S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39827,60,152,50,522,12 7 2021,62,66,50,528,12,7,2021
71.5896670000004,13H 3M 48S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39828,63,153,52,522,12 7 2021,62,67,53,527,12,7,2021
72.03796400000019,13H 3M 49S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39829,65,152,55,522,12 7 2021,66,70,55,527,12,7,2021
72.37145900000024,13H 3M 50S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39830,70,160,55,522,12 7 2021,64,71,56,527,12,7,2021
72.85101200000037,13H 3M 51S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39831,67,159,50,522,12 7 2021,65,70,55,527,12,7,2021
73.48084300000045,13H 3M 52S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39832,64,158,53,522,12 7 2021,66,74,55,527,12,7,2021
74.09246600000036,13H 3M 53S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39833,70,164,55,522,12 7 2021,69,78,56,528,12,7,2021
74.57021500000027,13H 3M 54S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39834,74,166,54,522,12 7 2021,70,76,56,527,12,7,2021
75.10139800000042,13H 3M 55S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39835,73,161,53,522,12 7 2021,68,75,55,528,12,7,2021
75.75607000000042,13H 3M 56S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39836,74,165,55,522,12 7 2021,72,80,54,528,12,7,2021
76.24997200000021,13H 3M 57S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39837,81,167,54,522,12 7 2021,76,81,55,527,12,7,2021
76.60281200000024,13H 3M 58S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39838,80,165,56,522,12 7 2021,72,79,54,527,12,7,2021
77.11860800000042,13H 3M 59S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39839,77,165,56,522,12 7 2021,69,77,55,528,12,7,2021
77.76139800000041,13H 4M 0S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39840,79,164,60,522,12 7 2021,72,85,57,528,12,7,2021
78.32437400000032,13H 4M 1S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39841,87,166,59,522,12 7 2021,77,89,54,528,12,7,2021
78.82097900000032,13H 4M 2S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39842,85,180,59,522,12 7 2021,76,85,57,528,12,7,2021
79.33456700000033,13H 4M 3S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39843,87,174,58,522,12 7 2021,76,85,52,528,12,7,2021
79.88188600000036,13H 4M 4S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39844,88,166,57,522,12 7 2021,79,91,53,528,12,7,2021
80.4760200000004,13H 4M 5S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39845,92,170,57,522,12 7 2021,76,90,54,528,12,7,2021
80.94597200000021,13H 4M 6S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39846,88,172,57,522,12 7 2021,74,87,56,528,12,7,2021
81.30454300000025,13H 4M 7S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39847,95,169,58,522,12 7 2021,79,96,57,528,12,7,2021
81.94439600000057,13H 4M 8S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39848,106,167,58,522,12 7 2021,88,103,56,528,12,7,2021
82.73338900000046,13H 4M 9S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39849,103,171,57,522,12 7 2021,83,98,57,528,12,7,2021
83.10686500000004,13H 4M 10S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39850,109,173,57,522,12 7 2021,85,97,58,528,12,7,2021
83.3734920000003,13H 4M 11S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39851,130,179,57,522,12 7 2021,98,116,58,528,12,7,2021
84.01878300000052,13H 4M 12S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39852,131,182,55,522,12 7 2021,106,125,57,528,12,7,2021
84.65057600000029,13H 4M 13S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39853,129,182,56,522,12 7 2021,101,117,57,528,12,7,2021
85.09250900000028,13H 4M 14S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39854,138,181,55,522,12 7 2021,105,124,58,528,12,7,2021
85.65905300000044,13H 4M 15S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39855,141,210,55,522,12 7 2021,117,143,59,528,12,7,2021
86.28015500000036,13H 4M 16S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39856,143,188,56,522,12 7 2021,114,135,57,528,12,7,2021
86.71636700000022,13H 4M 17S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39857,165,193,56,522,12 7 2021,122,150,59,528,12,7,2021
87.14444100000034,13H 4M 18S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39858,168,191,57,522,12 7 2021,132,163,59,528,12,7,2021
87.7055580000004,13H 4M 19S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39859,167,194,56,522,12 7 2021,118,154,60,528,12,7,2021
88.27177700000034,13H 4M 20S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39860,182,192,57,523,12 7 2021,125,158,61,528,12,7,2021
88.8499360000004,13H 4M 21S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39861,177,197,55,522,12 7 2021,138,179,62,528,12,7,2021
89.408626000000325,13H 4M 22S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39862,178,190,57,522,12 7 2021,133,172,62,528,12,7,2021
90.48136400000044,13H 4M 24S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39864,204,201,57,522,12 7 2021,180,245,68,528,12,7,2021
91.15338100000042,13H 4M 25S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39865,269,203,56,522,12 7 2021,163,216,63,528,12,7,2021
91.73727300000033,13H 4M 26S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39866,223,195,56,523,12 7 2021,176,240,68,528,12,7,2021
92.27059200000035,13H 4M 27S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39867,216,194,56,523,12 7 2021,192,257,69,528,12,7,2021
92.98514400000055,13H 4M 28S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39868,266,195,56,523,12 7 2021,198,274,70,528,12,7,2021
93.77307800000047,13H 4M 29S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39869,344,203,56,523,12 7 2021,210,289,70,528,12,7,2021
94.31810600000026,13H 4M 30S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39870,308,202,56,523,12 7 2021,221,310,70,528,12,7,2021
94.78277700000035,13H 4M 31S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39871,301,201,56,523,12 7 2021,253,351,74,528,12,7,2021
95.43804400000049,13H 4M 32S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39872,394,202,56,523,12 7 2021,291,418,80,528,12,7,2021
