pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,fluo_flbb,bb700,cdom,echov1,date,fluo_440,fluo_470,fluo_532,echo3x,day,month,year
301.755,11H 10M 14.4789999999994S,13.7836,4.573797,2.4741,0.1327,1.8144078,13.779326,13.7388,38.6555,29.0719,3.756,163.006,0,40214.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
301.404,11H 10M 15.4789999999994S,13.7832,4.573742,2.4741,0.1308,1.8144078,13.779326,13.7385,38.6555,29.0719,3.7554,162.978,0,40215.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
300.605,11H 10M 16.4789999999994S,13.7832,4.573699,2.474,0.1169,1.8144587,13.778643,13.7387,38.6554,29.0719,3.7561,163.008,0,40216.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
299.992,11H 10M 17.4789999999994S,13.7831,4.573636,2.4743,0.1128,1.8144078,13.779326,13.7386,38.6553,29.0717,3.7543,162.931,0,40217.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
299.958,11H 10M 18.4789999999994S,13.784,4.573763,2.4734,0.119,1.8144587,13.779326,13.7395,38.6555,29.0717,3.7508,162.781,0,40218.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
299.38,11H 10M 19.4789999999994S,13.7839,4.573701,2.4726,0.1319,1.8143569,13.779326,13.7395,38.6553,29.0716,3.7495,162.724,0,40219.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
298.436,11H 10M 20.4789999999994S,13.7827,4.57352,2.4724,0.1356,1.8142043,13.777959,13.7385,38.6552,29.0717,3.7526,162.857,0,40220.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
297.807,11H 10M 21.4789999999994S,13.7833,4.573572,2.4736,0.1308,1.814306,13.777959,13.7391,38.6555,29.0718,3.7577,163.078,0,40221.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
297.138,11H 10M 22.4789999999994S,13.7839,4.57363,2.4747,0.1267,1.8145095,13.779326,13.7398,38.6557,29.0718,3.758,163.092,0,40222.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
296.449,11H 10M 23.4789999999994S,13.7852,4.573793,2.4756,0.1362,1.8140517,13.779326,13.7413,38.6562,29.0719,3.7595,163.157,0,40223.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
296.095,11H 10M 24.4789999999994S,13.7861,4.573867,2.4759,0.1108,1.8142552,13.779326,13.7422,38.6562,29.0717,3.755,162.962,0,40224.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
295.48,11H 10M 25.4789999999994S,13.7894,4.574261,2.4749,0.1101,1.814306,13.780693,13.7456,38.6568,29.0715,3.7524,162.85,0,40225.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
294.4,11H 10M 26.4789999999994S,13.7918,4.574448,2.4751,0.1165,1.8139499,13.779326,13.7481,38.6567,29.0708,3.7572,163.058,0,40226.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
293.706,11H 10M 27.4789999999994S,13.7914,4.574397,2.4766,0.1289,1.8139499,13.780693,13.7478,38.657,29.0711,3.7602,163.187,0,40227.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
293.499,11H 10M 28.4789999999994S,13.7914,4.574365,2.477,0.1323,1.8139499,13.781376,13.7479,38.6567,29.0708,3.7569,163.041,0,40228.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
292.783,11H 10M 29.4789999999994S,13.7914,4.574349,2.4765,0.1224,1.8137973,13.781376,13.748,38.6568,29.071,3.7547,162.949,0,40229.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
291.687,11H 10M 30.4789999999994S,13.7855,4.573361,2.4762,0.1021,1.813899,13.779326,13.7422,38.6539,29.0699,3.7547,162.949,0,40230.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
290.961,11H 10M 31.4789999999994S,13.7826,4.573006,2.4762,0.1053,1.8142552,13.777276,13.7395,38.6538,29.0704,3.7563,163.016,0,40231.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
290.417,11H 10M 32.4789999999994S,13.7784,4.572341,2.4769,0.1189,1.8141534,13.778643,13.7354,38.652,29.0699,3.7594,163.153,0,40232.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
289.402,11H 10M 33.4789999999994S,13.7782,4.572213,2.477,0.133,1.8140008,13.776592,13.7354,38.6514,29.0694,3.754,162.918,0,40233.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
288.294,11H 10M 34.4789999999994S,13.7791,4.572271,2.4763,0.127,1.813899,13.777959,13.7364,38.6515,29.0694,3.7579,163.087,0,40234.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
287.446,11H 10M 35.4789999999994S,13.7793,4.572265,2.4783,0.138,1.8141025,13.777959,13.7367,38.6517,29.0694,3.7622,163.273,0,40235.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
286.591,11H 10M 36.4789999999994S,13.7797,4.572267,2.4783,0.1346,1.8137464,13.777959,13.7373,38.6516,29.0692,3.7574,163.064,0,40236.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
285.206,11H 10M 37.4789999999994S,13.7843,4.572824,2.4784,0.1412,1.8140517,13.777276,13.7421,38.6529,29.0692,3.7568,163.039,0,40237.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
284.216,11H 10M 38.4789999999994S,13.7867,4.573044,2.4781,0.1429,1.8137464,13.779326,13.7446,38.6531,29.0687,3.7576,163.075,0,40238.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
283.859,11H 10M 39.4789999999994S,13.7852,4.572834,2.4793,0.1396,1.8138482,13.777959,13.7431,38.6527,29.0688,3.7621000000000002,163.268,0,40239.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
282.574,11H 10M 40.4789999999994S,13.7893,4.573334,2.4801,0.1283,1.813899,13.779326,13.7474,38.6539,29.0688,3.7585,163.114,0,40240.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
280.935,11H 10M 41.4789999999994S,13.7908,4.573436,2.4789,0.1383,1.8132885,13.779326,13.7492,38.6541,29.0686,3.753,162.875,0,40241.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
280.407,11H 10M 42.4789999999994S,13.7902,4.573314,2.4791,0.1421,1.8136447,13.780693,13.7486,38.6538,29.0685,3.7558,162.996,0,40242.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
279.993,11H 10M 43.4789999999994S,13.7886,4.573128,2.4787,0.131,1.8137973,13.780009,13.7471,38.6538,29.0688,3.755,162.961,0,40243.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
278.46,11H 10M 44.4789999999994S,13.7939,4.57371,2.4792,0.1303,1.8135429,13.781376,13.7526,38.6547,29.0684,3.7559,163.001,0,40244.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
277.258,11H 10M 45.4789999999994S,13.7969,4.57406,2.4793,0.1387,1.813492,13.792994,13.7558,38.6555,29.0682,3.7556,162.987,0,40245.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
276.61,11H 10M 46.4789999999994S,13.798400000000001,4.574223,2.4799,0.1471,1.8137464,13.79231,13.7574,38.6559,29.0682,3.7553,162.974,0,40246.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
275.487,11H 10M 47.4789999999994S,13.8075,4.575398,2.48,0.1366,1.8132377,13.795044,13.7666,38.6584,29.0681,3.7575,163.07,0,40247.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
274.411,11H 10M 48.4789999999994S,13.809,4.575478,2.4814,0.1346,1.813085,13.79641,13.7683,38.658,29.0675,3.7585,163.114,0,40248.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
273.744,11H 10M 49.4789999999994S,13.8113,4.575784,2.4816,0.1295,1.8129324,13.805978,13.7707,38.6589,29.0677,3.7592,163.143,0,40249.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
272.746,11H 10M 50.4789999999994S,13.8175,4.576519,2.4834,0.1244,1.812678,13.802561,13.7771,38.6601,29.0672,3.7618,163.259,0,40250.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
271.532,11H 10M 51.4789999999994S,13.8185,4.576549,2.4829,0.1261,1.8129324,13.797777,13.7782,38.66,29.0669,3.7549,162.959,0,40251.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
270.43,11H 10M 52.4789999999994S,13.8269,4.577634,2.4831,0.1263,1.8127289,13.805978,13.7868,38.6623,29.0668,3.758,163.093,0,40252.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
269.633,11H 10M 53.4789999999994S,13.8313,4.578082,2.4834,0.112,1.8126272,13.812811,13.7913,38.6624,29.066,3.7577,163.081,0,40253.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
269.034,11H 10M 54.4789999999994S,13.833,4.578372,2.484,0.1169,1.8123219,13.814178,13.7931,38.6637,29.0666,3.7572,163.057,0,40254.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
268.066,11H 10M 55.4789999999994S,13.8375,4.5787890000000004,2.4838,0.1043,1.8120167,13.822377,13.7976,38.6636,29.0656,3.7566,163.03,0,40255.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
266.393,11H 10M 56.4789999999994S,13.8391,4.578908,2.4845,0.1069,1.8121693,13.822377,13.7995,38.6639,29.0654,3.7579,163.089,0,40256.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
265.271,11H 10M 57.4789999999994S,13.8432,4.579331,2.4846,0.1116,1.8119658,13.828527,13.8038,38.6643,29.0647,3.7546,162.946,0,40257.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
265.209,11H 10M 58.4789999999994S,13.8331,4.578046,2.4844,0.1251,1.8120167,13.818961,13.7937,38.6623,29.0653,3.7557,162.994,0,40258.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
264.197,11H 10M 59.4789999999994S,13.8415,4.579167,2.4842,0.1301,1.8118641,13.825111,13.8022,38.665,29.0656,3.7542,162.926,0,40259.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
262.278,11H 11M 0.47899999999936S,13.8549,4.58068,2.4849,0.1246,1.8113044,13.836726,13.816,38.6666,29.0639,3.7595,163.156,0,40260.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
261.443,11H 11M 1.47899999999936S,13.8545,4.580487,2.4869,0.1333,1.8111009,13.844243,13.8156,38.6656,29.0632,3.7617,163.253,0,40261.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
261.403,11H 11M 2.47899999999936S,13.8469,4.579624,2.4872,0.1349,1.8114571,13.832627,13.8081,38.6651,29.0644,3.7587,163.124,0,40262.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
260.041,11H 11M 3.47899999999936S,13.8554,4.58068,2.4874,0.1287,1.8113044,13.842876,13.8168,38.6671,29.0641,3.7618,163.256,0,40263.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
258.422,11H 11M 4.47899999999936S,13.8591,4.580951,2.4893,0.1224,1.8108466,13.846292,13.8207,38.6667,29.0629,3.7639,163.348,0,40264.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
257.786,11H 11M 5.47899999999936S,13.8582,4.580831,2.4891,0.1324,1.8107448,13.844926,13.8199,38.6668,29.0632,3.7576,163.076,0,40265.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
257.112,11H 11M 6.47899999999936S,13.8582,4.580787,2.4881,0.125,1.8105922,13.844926,13.82,38.6667,29.0631,3.7568,163.038,0,40266.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
255.847,11H 11M 7.47899999999936S,13.8586,4.580687,2.4891,0.1314,1.8103378,13.846292,13.8206,38.6658,29.0623,3.7648,163.389,0,40267.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
254.693,11H 11M 8.47899999999936S,13.8552,4.580118,2.4905,0.1279,1.8104396,13.844926,13.8173,38.6644,29.0619,3.7643,163.365,0,40268.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
253.876,11H 11M 9.47899999999936S,13.8529,4.579765,2.4911,0.1066,1.8104395,13.845609,13.8152,38.6637,29.0618,3.7645,163.373,0,40269.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
253.147,11H 11M 10.4789999999994S,13.8515,4.579512,2.4916,0.115,1.8100326,13.844926,13.8139,38.6631,29.0616,3.7666,163.467,0,40270.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
252.084,11H 11M 11.4789999999994S,13.852,4.579559,2.4928,0.1154,1.8101343,13.844926,13.8146,38.6635,29.0618,3.7677,163.513,0,40271.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
250.701,11H 11M 12.4789999999994S,13.8539,4.579743,2.4929,0.1169,1.8098291,13.844926,13.8167,38.6639,29.0617,3.7654,163.416,0,40272.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
249.643,11H 11M 13.4789999999994S,13.8542,4.579692,2.4933,0.1186,1.8098291,13.844926,13.8171,38.6637,29.0614,3.7671,163.488,0,40273.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
248.912,11H 11M 14.4789999999994S,13.8531,4.579503,2.4937,0.1231,1.8099817,13.844926,13.8162,38.6632,29.0612,3.7642,163.363,0,40274.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
248.137,11H 11M 15.4789999999994S,13.8527,4.579383,2.4932,0.1361,1.8098799,13.844926,13.8158,38.6629,29.0611,3.7687,163.559,0,40275.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
247.012,11H 11M 16.4789999999994S,13.8543,4.579552,2.4959,0.142,1.8095747,13.844926,13.8177,38.6633,29.061,3.7763,163.885,0,40276.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
245.729,11H 11M 17.4789999999994S,13.8575,4.579842,2.497,0.1362,1.8096256,13.845609,13.821,38.6635,29.0604,3.7749,163.824,0,40277.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
244.774,11H 11M 18.4789999999994S,13.8592,4.580009,2.4988,0.1378,1.8097273,13.846292,13.8228,38.6638,29.0602,3.7813,164.104,0,40278.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
244.108,11H 11M 19.4789999999994S,13.8603,4.580105,2.5008,0.1279,1.8087607,13.845609,13.824,38.6639,29.0601,3.7801,164.051,0,40279.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
243.205,11H 11M 20.4789999999994S,13.8617,4.580235,2.5008,0.1244,1.8087098,13.850392,13.8256,38.6641,29.0599,3.7771,163.922,0,40280.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
242.102,11H 11M 21.4789999999994S,13.8622,4.580244,2.5011,0.1324,1.8085572,13.846292,13.8262,38.6642,29.0598,3.7784,163.976,0,40281.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
240.802,11H 11M 22.4789999999994S,13.8636,4.580367,2.5014,0.1191,1.8085572,13.849709,13.8278,38.6645,29.0597,3.7777,163.95,0,40282.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
239.807,11H 11M 23.4789999999994S,13.8632,4.580233,2.502,0.1262,1.8081502,13.853125,13.8275,38.6641,29.0595,3.7805,164.067,0,40283.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
239.064,11H 11M 24.4789999999994S,13.8628,4.580156,2.503,0.1281,1.8082011,13.855175,13.8273,38.6641,29.0595,3.7821,164.141,0,40284.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
238.198,11H 11M 25.4789999999994S,13.8649,4.580375,2.5033,0.1433,1.8078449,13.855175,13.8295,38.6645,29.0593,3.7797,164.034,0,40285.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
237.121,11H 11M 26.4789999999994S,13.8684,4.580803,2.5036,0.1292,1.8076923,13.855858,13.8332,38.6654,29.0593,3.7806,164.074,0,40286.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
236.069,11H 11M 27.4789999999994S,13.873,4.581326,2.504,0.1276,1.8076414,13.855175,13.838,38.6662,29.0589,3.7771,163.923,0,40287.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
235.117,11H 11M 28.4789999999994S,13.876,4.581619,2.5025,0.1334,1.8072853,13.861324,13.841,38.6665,29.0584,3.7737,163.775,0,40288.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
234.113,11H 11M 29.4789999999994S,13.8763,4.581616,2.5037,0.131,1.8070309,13.862007,13.8415,38.6666,29.0584,3.7836,164.205,0,40289.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
233.278,11H 11M 30.4789999999994S,13.8788,4.581883,2.5054,0.1337,1.8068783,13.862007,13.8441,38.667,29.0581,3.7824,164.153,0,40290.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
232.168,11H 11M 31.4789999999994S,13.8781,4.581735,2.5054,0.1246,1.8070309,13.861324,13.8436,38.6668,29.0581,3.7812,164.101,0,40291.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
231.002,11H 11M 32.4789999999994S,13.8771,4.581541,2.5065,0.123,1.8069292,13.861324,13.8428,38.6664,29.058,3.7854,164.281,0,40292.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
230.281,11H 11M 33.4789999999994S,13.8758,4.581335,2.5075,0.1232,1.8067257,13.86269,13.8416,38.6661,29.058,3.7852,164.271,0,40293.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
229.56,11H 11M 34.4789999999994S,13.8767,4.581423,2.5074,0.1258,1.8066239,13.863374,13.8426,38.6664,29.058,3.7822,164.143,0,40294.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
228.272,11H 11M 35.4789999999994S,13.8796,4.58173,2.5077,0.1327,1.8066239,13.86269,13.8457,38.6669,29.0577,3.7838,164.214,0,40295.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
227.048,11H 11M 36.4789999999994S,13.8766,4.581261,2.5081,0.1267,1.8063696,13.86474,13.8429,38.666,29.0576,3.7843,164.234,0,40296.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
226.553,11H 11M 37.4789999999994S,13.8753,4.581036,2.5085,0.1183,1.8063696,13.866789,13.8416,38.6655,29.0575,3.7881,164.4,0,40297.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
225.655,11H 11M 38.4789999999994S,13.8731,4.580619,2.5114,0.1199,1.8060643,13.86269,13.8396,38.6642,29.0569,3.8069,165.213,0,40298.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
224.102,11H 11M 39.4789999999994S,13.8567,4.578028,2.518,0.1269,1.8062169,13.859957,13.8234,38.6568,29.0547,3.8168,165.643,0,40299.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
222.986,11H 11M 40.4789999999994S,13.8173,4.572669,2.5192,0.1274,1.8056064,13.821694,13.7843,38.6462,29.0549,3.8183,165.713,0,40300.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
222.618,11H 11M 41.4789999999994S,13.8463,4.576918,2.5242,0.1333,1.8031644,13.834677,13.8133,38.6575,29.0574,3.8301,166.221,0,40301.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
221.761,11H 11M 42.4789999999994S,13.8105,4.571438,2.5266,0.1304,1.8024522,13.814178,13.7777,38.6419,29.0529,3.8313,166.276,0,40302.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
220.325,11H 11M 43.4789999999994S,13.8091,4.571407,2.5292,0.1209,1.8010277,13.813495,13.7765,38.6436,29.0546,3.8381,166.568,0,40303.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
219.162,11H 11M 44.4789999999994S,13.8053,4.570861,2.5318,0.1215,1.8005698,13.810078,13.7729,38.6428,29.0547,3.84,166.65,0,40304.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
218.658,11H 11M 45.4789999999994S,13.8057,4.570897,2.5326,0.1141,1.7996541,13.812128,13.7733,38.643,29.0548,3.8383,166.58,0,40305.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
217.785,11H 11M 46.4789999999994S,13.8031,4.570425,2.5348,0.1247,1.7996541,13.808711,13.7709,38.6415,29.0542,3.852,167.175,0,40306.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
216.486,11H 11M 47.4789999999994S,13.7902,4.568317,2.5394,0.1366,1.7991962,13.802561,13.7582,38.6351,29.0519,3.867,167.827,0,40307.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
215.353,11H 11M 48.4789999999994S,13.7614,4.564269,2.5455,0.1385,1.79884,13.785476,13.7296,38.6262,29.0512,3.8872,168.701,0,40308.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
214.478,11H 11M 49.4789999999994S,13.7488,4.562574,2.5524,0.1235,1.7972629,13.762239,13.7172,38.6231,29.0514,3.8993,169.224,0,40309.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
213.652,11H 11M 50.4789999999994S,13.7461,4.562153,2.5575,0.1128,1.7948718,13.755404,13.7146,38.6223,29.0514,3.8998,169.247,0,40310.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
212.71,11H 11M 51.4789999999994S,13.7478,4.562322,2.5587,0.1225,1.7926333,13.769758,13.7164,38.6226,29.0512,3.8924,168.928,0,40311.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
211.648,11H 11M 52.4789999999994S,13.7488,4.562431,2.559,0.1336,1.7924298,13.773858,13.7176,38.6231,29.0513,3.8923,168.923,0,40312.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
210.602,11H 11M 53.4789999999994S,13.7461,4.56195,2.5599,0.1255,1.7928368,13.760873,13.715,38.6217,29.0508,3.897,169.127,0,40313.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
209.527,11H 11M 54.4789999999994S,13.7377,4.560702,2.5619,0.1109,1.7918193,13.755404,13.7068,38.6188,29.0503,3.9035,169.409,0,40314.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
208.592,11H 11M 55.4789999999994S,13.7337,4.560089,2.5637,0.1192,1.7910562,13.746519,13.7029,38.6175,29.0501,3.9062,169.525,0,40315.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
207.774,11H 11M 56.4789999999994S,13.7299,4.559529,2.5659,0.1293,1.7897843,13.741051,13.6993,38.6163,29.05,3.9149,169.904,0,40316.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
206.695,11H 11M 57.4789999999994S,13.7294,4.559416,2.5697,0.1281,1.7883598,13.745835,13.6989,38.6162,29.05,3.9264,170.403,0,40317.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
205.538,11H 11M 58.4789999999994S,13.7285,4.559177,2.5744,0.1289,1.7880037,13.745152,13.6982,38.6154,29.0495,3.9381,170.911,0,40318.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
204.695,11H 11M 59.4789999999994S,13.7255,4.558701,2.5799,0.1246,1.7882072,13.731481,13.6953,38.6143,29.0493,3.9476,171.325,0,40319.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
203.91,11H 12M 0.47899999999936S,13.7203,4.557808,2.5827,0.1265,1.7871388,13.72943,13.6902,38.6114,29.0481,3.9441,171.172,0,40320.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
202.745,11H 12M 1.47899999999936S,13.719,4.557623,2.5845,0.1372,1.7857652,13.732848,13.6892,38.6114,29.0484,3.9471,171.302,0,40321.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
201.639,11H 12M 2.47899999999936S,13.7192,4.557545,2.5856,0.1365,1.7847986,13.723962,13.6895,38.611,29.048,3.9397,170.979,0,40322.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
200.863,11H 12M 3.47899999999936S,13.7187,4.557414,2.5831,0.1302,1.7830688,13.718493,13.6891,38.6107,29.0478,3.9307,170.589,0,40323.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
199.978,11H 12M 4.47899999999936S,13.7179,4.557244,2.5825,0.1288,1.7818478,13.714392,13.6885,38.6102,29.0476,3.9351,170.783,0,40324.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
198.84,11H 12M 5.47899999999936S,13.7183,4.557191,2.5825,0.1521,1.780932,13.721227,13.689,38.6098,29.0472,3.9387,170.938,0,40325.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
197.725,11H 12M 6.47899999999936S,13.7164,4.556818,2.585,0.1433,1.7809829,13.71781,13.6873,38.6087,29.0467,3.9496000000000002,171.41,0,40326.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
196.905,11H 12M 7.47899999999936S,13.7149,4.556541,2.5879,0.1403,1.7811864,13.714392,13.6859,38.6079,29.0463,3.9555,171.664,0,40327.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
196.046,11H 12M 8.47899999999936S,13.7152,4.556466,2.5909,0.139,1.7804742,13.713708,13.6863,38.6073,29.0458,3.9611,171.909,0,40328.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
194.979,11H 12M 9.47899999999936S,13.7153,4.556405,2.5938,0.1404,1.7798637,13.713708,13.6866,38.6071,29.0456,3.9664,172.138,0,40329.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
193.955,11H 12M 10.4789999999994S,13.7141,4.55613,2.5967,0.1417,1.7795075,13.713708,13.6856,38.6061,29.0451,3.9721,172.387,0,40330.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
