SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Aug 26 10:24:47 PDT 2019
User: corrico
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H06089
Integration Time (usec): 10000 (USB2+H06089)
Spectra Averaged: 2 (USB2+H06089)
Boxcar Smoothing: 2 (USB2+H06089)
Correct for Electrical Dark: No (USB2+H06089)
Strobe/Lamp Enabled: No (USB2+H06089)
Correct for Detector Non-linearity: No (USB2+H06089)
Correct for Stray Light: No (USB2+H06089)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.70	1043.88
340.07	1043.88
340.45	1003.62
340.82	983.02
341.19	952.13
341.57	923.34
341.94	913.75
342.31	899.23
342.69	903.91
343.06	911.64
343.43	912.57
343.81	919.13
344.18	916.55
344.55	904.38
344.93	900.40
345.30	902.04
345.67	903.68
346.04	914.45
346.42	923.34
346.79	933.41
347.16	952.36
347.54	953.77
347.91	971.09
348.28	978.81
348.65	993.79
349.03	991.22
349.40	1010.41
349.77	1018.37
350.14	1026.79
350.52	1028.90
350.89	1043.18
351.26	1042.01
351.63	1046.92
352.01	1061.90
352.38	1068.92
352.75	1071.50
353.12	1082.97
353.50	1089.52
353.87	1084.14
354.24	1082.26
354.61	1080.63
354.98	1086.24
355.36	1092.09
355.73	1087.65
356.10	1094.90
356.47	1100.99
356.84	1093.26
357.22	1088.82
357.59	1094.20
357.96	1098.88
358.33	1096.78
358.70	1107.31
359.08	1096.07
359.45	1095.37
359.82	1084.60
360.19	1084.14
360.56	1083.43
360.94	1097.24
361.31	1107.54
361.68	1099.12
362.05	1100.99
362.42	1089.52
362.79	1080.16
363.16	1068.69
363.54	1070.80
363.91	1068.45
364.28	1070.80
364.65	1076.18
365.02	1079.69
365.39	1089.29
365.76	1086.94
366.14	1085.77
366.51	1069.39
366.88	1071.73
367.25	1072.90
367.62	1069.39
367.99	1079.46
368.36	1091.86
368.73	1085.31
369.10	1075.48
369.48	1086.24
369.85	1073.14
370.22	1077.82
370.59	1088.58
370.96	1095.60
371.33	1094.90
371.70	1100.99
372.07	1093.50
372.44	1078.52
372.81	1080.63
373.18	1079.69
373.55	1074.54
373.93	1067.99
374.30	1080.39
374.67	1079.92
375.04	1069.86
375.41	1082.73
375.78	1094.43
376.15	1092.56
376.52	1100.05
376.89	1111.29
377.26	1100.52
377.63	1102.86
378.00	1103.33
378.37	1095.14
378.74	1092.56
379.11	1092.09
379.48	1093.03
379.85	1090.46
380.22	1093.26
380.59	1084.60
380.96	1086.71
381.33	1080.63
381.70	1082.50
382.07	1084.14
382.44	1099.58
382.81	1102.16
383.18	1104.26
383.55	1100.05
383.92	1097.48
384.29	1081.33
384.66	1084.84
385.03	1084.14
385.40	1089.29
385.77	1094.67
386.14	1102.63
386.51	1100.75
386.88	1097.71
387.25	1094.43
387.62	1083.90
387.99	1075.24
388.36	1078.75
