pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,date
301.09269099999983,10H 41M 20S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38480,Wed,Aug,18,2021,46,86,58,531,56,51,55,18 Aug 2021
300.7214579999997,10H 41M 21S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38481,Wed,Aug,18,2021,45,89,58,531,57,48,55,18 Aug 2021
300.46120199999996,10H 41M 22S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38482,Wed,Aug,18,2021,46,88,60,531,54,51,56,18 Aug 2021
300.8262750000002,10H 41M 24S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38484,Wed,Aug,18,2021,47,89,60,530,58,50,55,18 Aug 2021
300.88945300000006,10H 41M 27S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38487,Wed,Aug,18,2021,46,91,61,530,56,51,59,18 Aug 2021
301.0673760000002,10H 41M 28S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38488,Wed,Aug,18,2021,44,88,59,531,58,50,56,18 Aug 2021
301.00191899999976,10H 41M 29S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38489,Wed,Aug,18,2021,45,90,60,530,54,52,57,18 Aug 2021
300.52629899999965,10H 41M 30S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38490,Wed,Aug,18,2021,47,87,58,530,56,50,56,18 Aug 2021
300.28447000000006,10H 41M 31S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38491,Wed,Aug,18,2021,45,88,59,531,54,52,59,18 Aug 2021
300.4743000000002,10H 41M 32S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38492,Wed,Aug,18,2021,44,88,58,531,57,49,57,18 Aug 2021
300.7539810000002,10H 41M 33S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38493,Wed,Aug,18,2021,46,89,60,530,55,50,57,18 Aug 2021
301.0431150000002,10H 41M 34S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38494,Wed,Aug,18,2021,47,93,59,530,57,53,55,18 Aug 2021
300.91262499999976,10H 41M 36S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38496,Wed,Aug,18,2021,46,87,NA,NA,59,50,55,18 Aug 2021
300.54856599999977,10H 41M 37S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38497,Wed,Aug,18,2021,46,90,58,531,60,52,53,18 Aug 2021
300.0976599999997,10H 41M 38S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38498,Wed,Aug,18,2021,47,99,58,531,57,50,55,18 Aug 2021
299.49357699999956,10H 41M 39S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38499,Wed,Aug,18,2021,47,86,58,531,59,50,55,18 Aug 2021
298.7503429999995,10H 41M 40S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38500,Wed,Aug,18,2021,45,88,57,531,63,49,55,18 Aug 2021
296.49440499999923,10H 41M 42S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38502,Wed,Aug,18,2021,48,87,57,531,60,52,55,18 Aug 2021
296.49440499999923,10H 41M 42S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38502,Wed,Aug,18,2021,48,87,57,531,48,87,57,18 Aug 2021
295.67400399999974,10H 41M 43S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38503,Wed,Aug,18,2021,46,88,56,531,60,50,54,18 Aug 2021
