pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,date
407.891,8H 55M 37.4789999999994S,13.6044,4.556301,2.4278,0.145,1.8052503,13.594732,13.5442,38.6224,29.0878,3.7236,161.597,0,32137.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
407.868,8H 55M 38.4789999999994S,13.6121,4.557233,2.4276,0.1407,1.804945,13.600888,13.5519,38.6235,29.0871,3.7216,161.511,0,32138.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
407.175,8H 55M 39.4789999999994S,13.6123,4.557267,2.427,0.1395,1.8048433,13.600204,13.5522,38.6239,29.0873,3.7169,161.305,0,32139.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
406.353,8H 55M 40.4789999999994S,13.613,4.557313,2.4254,0.133,1.804945,13.600204,13.553,38.624,29.0873,3.7175,161.331,0,32140.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
405.85,8H 55M 41.4789999999994S,13.6135,4.557377,2.4267,0.1404,1.8049959,13.598836,13.5536,38.6244,29.0874,3.7242,161.621,0,32141.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
406.194,8H 55M 42.4789999999994S,13.6118,4.557169,2.4269,0.132,1.8051485,13.59952,13.5519,38.6239,29.0874,3.7184,161.371,0,32142.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
406.758,8H 55M 43.4789999999994S,13.6085,4.556777,2.4255,0.1259,1.8049959,13.598836,13.5485,38.6233,29.0876,3.716,161.265,0,32143.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
406.469,8H 55M 44.4789999999994S,13.6122,4.557193,2.4258,0.126,1.8047415,13.598836,13.5522,38.6236,29.0871,3.7216,161.508,0,32144.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
405.963,8H 55M 45.4789999999994S,13.6121,4.557174,2.4267,0.1238,1.8047415,13.598836,13.5522,38.6238,29.0873,3.7241,161.619,0,32145.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
405.2,8H 55M 46.4789999999994S,13.6125,4.557193,2.4279,0.1352,1.8048433,13.59952,13.5527,38.6239,29.0872,3.7277,161.773,0,32146.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
404.434,8H 55M 47.4789999999994S,13.6112,4.55701,2.4293,0.1322,1.804945,13.598836,13.5515,38.6238,29.0874,3.7266,161.726,0,32147.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
404.019,8H 55M 48.4789999999994S,13.6116,4.557051,2.4286,0.1235,1.8050977,13.59952,13.552,38.624,29.0875,3.7221,161.533,0,32148.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
403.663,8H 55M 49.4789999999994S,13.6119,4.557065,2.4285,0.1261,1.8048433,13.598836,13.5524,38.6239,29.0874,3.7214,161.502,0,32149.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
402.663,8H 55M 50.4789999999994S,13.6096,4.556715,2.4278,0.1358,1.8047415,13.597468,13.5502,38.6234,29.0874,3.7224,161.544,0,32150.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
401.51,8H 55M 51.4789999999994S,13.6124,4.55705,2.429,0.133,1.8046907,13.598836,13.5532,38.6243,29.0874,3.7277,161.775,0,32151.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
401.14,8H 55M 52.4789999999994S,13.6118,4.556951,2.4298,0.1302,1.8047415,13.598836,13.5526,38.6241,29.0874,3.7262,161.71,0,32152.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
401.678,8H 55M 53.4789999999994S,13.6095,4.556696,2.4302,0.1316,1.8051485,13.597468,13.5503,38.6237,29.0876,3.7285,161.806,0,32153.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
401.644,8H 55M 54.4789999999994S,13.6103,4.556754,2.4309,0.1205,1.8052503,13.597468,13.551,38.6235,29.0873,3.7285,161.81,0,32154.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
400.645,8H 55M 55.4789999999994S,13.6117,4.55689,2.4304,0.1122,1.8050977,13.598152,13.5526,38.6238,29.0872,3.7203,161.451,0,32155.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
400.013,8H 55M 56.4789999999994S,13.6121,4.556935,2.4282,0.1164,1.8048942,13.598836,13.5531,38.6242,29.0874,3.714,161.18,0,32156.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
399.821,8H 55M 57.4789999999994S,13.610900000000001,4.556792,2.4272,0.1296,1.804945,13.598836,13.5519,38.624,29.0875,3.7211,161.486,0,32157.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
399.504,8H 55M 58.4789999999994S,13.6112,4.556793,2.4292,0.1493,1.8048433,13.598836,13.5522,38.624,29.0874,3.7277,161.773,0,32158.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
399.202,8H 55M 59.4789999999994S,13.6114,4.5568,2.4294,0.1414,1.8048942,13.59952,13.5525,38.624,29.0873,3.7227,161.559,0,32159.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
399.495,8H 56M 0.47899999999936S,13.6129,4.557046,2.4296,0.1267,1.8051485,13.598152,13.5539,38.6247,29.0876,3.727,161.742,0,32160.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
399.99,8H 56M 1.47899999999936S,13.6194,4.557855,2.4307,0.1176,1.8047924,13.598836,13.5604,38.6256,29.0869,3.7233,161.582,0,32161.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
399.708,8H 56M 2.47899999999936S,13.6152,4.557308,2.4285,0.1189,1.8050468,13.598152,13.5563,38.6247,29.0871,3.7155,161.243,0,32162.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
399.369,8H 56M 3.47899999999936S,13.6153,4.557333,2.4284,0.1321,1.8051485,13.598836,13.5564,38.625,29.0873,3.7226,161.554,0,32163.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
399.778,8H 56M 4.47899999999936S,13.6177,4.557656,2.4287,0.1313,1.8053012,13.598836,13.5587,38.6255,29.0872,3.7198,161.431,0,32164.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
400.245,8H 56M 5.47899999999936S,13.6198,4.557924,2.4277,0.1338,1.8046907,13.601572,13.5607,38.6257,29.0869,3.7154,161.242,0,32165.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
399.787,8H 56M 6.47899999999936S,13.6191,4.557793,2.4269,0.1201,1.8047924,13.600888,13.5601,38.6253,29.0868,3.7182,161.363,0,32166.479,NA,Aug,18,2021,NA,NA,NA,NA,NA,NA,NA,18 Aug 2021
