date	lon	lat	pressure	Wt	Wpt	sal	gamma	oxygen.1	oxygen.2	fluo.r	c
20201209115600	7.90963333333333	43.3675333333333	1	15.0288	15.0287	38.0155	28.2927	0	0	0.3446	0.1917
20201209115600	7.90963333333333	43.3675333333333	2	15.0365	15.0362	38.0163	28.2916	0	0	0.3601	0.1913
20201209115600	7.90963333333333	43.3675333333333	3	15.0252	15.0248	38.0166	28.2944	0	0	0.3495	0.1862
20201209115600	7.90963333333333	43.3675333333333	4	15.0269	15.0263	38.0165	28.294	0	0	0.3515	0.1864
20201209115600	7.90963333333333	43.3675333333333	5	15.0304	15.0297	38.0166	28.2933	0	0	0.3529	0.1867
20201209115600	7.90963333333333	43.3675333333333	6	15.0321	15.0312	38.0163	28.2928	0	0	0.3627	0.1878
20201209115600	7.90963333333333	43.3675333333333	7	15.0321	15.031	38.0163	28.2928	0	0	0.3606	0.1886
20201209115600	7.90963333333333	43.3675333333333	8	15.0316	15.0303	38.0163	28.293	0	0	0.364	0.1859
20201209115600	7.90963333333333	43.3675333333333	9	15.0301	15.0287	38.0162	28.2932	0	0	0.3706	0.1875
20201209115600	7.90963333333333	43.3675333333333	10	15.0284	15.0269	38.0162	28.2936	0	0	0.3685	0.1871
20201209115600	7.90963333333333	43.3675333333333	11	15.0283	15.0266	38.0163	28.2938	0	0	0.3649	0.1877
20201209115600	7.90963333333333	43.3675333333333	12	15.0304	15.0286	38.0166	28.2936	0	0	0.3801	0.1872
20201209115600	7.90963333333333	43.3675333333333	13	15.0308	15.0288	38.0164	28.2934	0	0	0.3821	0.1868
20201209115600	7.90963333333333	43.3675333333333	14	15.0222	15.0201	38.0159	28.295	0	0	0.3768	0.1883
20201209115600	7.90963333333333	43.3675333333333	15	15.016	15.0136	38.016	28.2965	0	0	0.3826	0.1886
20201209115600	7.90963333333333	43.3675333333333	16	15.0117	15.0093	38.0159	28.2974	0	0	0.3941	0.1864
20201209115600	7.90963333333333	43.3675333333333	17	15.0071	15.0044	38.0162	28.2987	0	0	0.412	0.1885
20201209115600	7.90963333333333	43.3675333333333	18	15.0005	14.9977	38.0161	28.3002	0	0	0.4031	0.1875
20201209115600	7.90963333333333	43.3675333333333	19	14.9901	14.9872	38.0169	28.3031	0	0	0.4094	0.1834
20201209115600	7.90963333333333	43.3675333333333	20	14.9889	14.9858	38.017	28.3036	0	0	0.4089	0.1374
20201209115600	7.90963333333333	43.3675333333333	21	14.9822	14.979	38.0174	28.3054	0	0	0.4304	0.1544
20201209115600	7.90963333333333	43.3675333333333	22	14.9762	14.9728	38.0182	28.3074	0	0	0.4269	0.1893
20201209115600	7.90963333333333	43.3675333333333	23	14.9785	14.975	38.0182	28.3069	0	0	0.4291	0.1832
20201209115600	7.90963333333333	43.3675333333333	24	14.978	14.9743	38.0182	28.307	0	0	0.431	0.1825
20201209115600	7.90963333333333	43.3675333333333	25	14.9736	14.9698	38.0187	28.3085	0	0	0.4226	0.1825
20201209115600	7.90963333333333	43.3675333333333	26	14.9683	14.9642	38.0197	28.3105	0	0	0.426	0.1683
20201209115600	7.90963333333333	43.3675333333333	27	14.966	14.9619	38.0201	28.3113	0	0	0.4083	0.125
20201209115600	7.90963333333333	43.3675333333333	28	14.965	14.9607	38.0207	28.3121	0	0	0.4133	0.1326
20201209115600	7.90963333333333	43.3675333333333	29	14.9644	14.9599	38.0212	28.3126	0	0	0.4213	0.1325
20201209115600	7.90963333333333	43.3675333333333	30	14.9639	14.9592	38.0215	28.313	0	0	0.421	0.1323
