date	lon	lat	pressure	Wt	Wpt	sal	gamma	oxygen.1	oxygen.2	fluo.r	c
20210514161700	7.90661666666667	43.3753333333333	134	14.0204	14.0004	38.6853	29.0385	3.3406	144.983	0.1639	0.0647
20210514161700	7.90661666666667	43.3753333333333	135	14.0205	14.0004	38.6853	29.0384	3.338	144.87	0.1719	0.0641
20210514161700	7.90661666666667	43.3753333333333	136	14.0199	13.9996	38.6848	29.0382	3.3357	144.77	0.185	0.0645
20210514161700	7.90661666666667	43.3753333333333	137	14.0192	13.9988	38.6847	29.0383	3.3375	144.846	0.1776	0.0642
20210514161700	7.90661666666667	43.3753333333333	138	14.0206	14	38.6852	29.0385	3.3327	144.64	0.1791	0.0646
20210514161700	7.90661666666667	43.3753333333333	139	14.017	13.9963	38.6837	29.0381	3.3402	144.963	0.1696	0.064
20210514161700	7.90661666666667	43.3753333333333	140	14.0097	13.9889	38.6829	29.0391	3.3404	144.972	0.1607	0.0639
20210514161700	7.90661666666667	43.3753333333333	141	14.0126	13.9915	38.6842	29.0395	3.3367	144.812	0.1698	0.0641
20210514161700	7.90661666666667	43.3753333333333	142	14.0198	13.9986	38.6866	29.0398	3.3357	144.768	0.1668	0.0639
20210514161700	7.90661666666667	43.3753333333333	143	14.0188	13.9974	38.6858	29.0395	3.3337	144.681	0.1678	0.0642
20210514161700	7.90661666666667	43.3753333333333	144	14.0014	13.9799	38.6809	29.0395	3.3339	144.688	0.1853	0.0644
20210514161700	7.90661666666667	43.3753333333333	145	13.9791	13.9575	38.6775	29.0417	3.3326	144.633	0.1706	0.0642
20210514161700	7.90661666666667	43.3753333333333	146	13.9726	13.9508	38.6762	29.0421	3.3271	144.395	0.1682	0.0625
20210514161700	7.90661666666667	43.3753333333333	147	13.9724	13.9506	38.6762	29.0422	3.3257	144.332	0.1632	0.062
20210514161700	7.90661666666667	43.3753333333333	148	13.9739	13.9518	38.6767	29.0424	3.3261	144.352	0.1588	0.0614
20210514161700	7.90661666666667	43.3753333333333	149	13.973	13.9509	38.6766	29.0425	3.324	144.261	0.1682	0.061
20210514161700	7.90661666666667	43.3753333333333	150	13.9733	13.951	38.6766	29.0425	3.3275	144.41	0.1677	0.0609
20210514161700	7.90661666666667	43.3753333333333	151	13.9745	13.9521	38.6771	29.0426	3.3283	144.446	0.1763	0.0614
20210514161700	7.90661666666667	43.3753333333333	152	13.9712	13.9485	38.6762	29.0426	3.3214	144.149	0.17	0.0614
20210514161700	7.90661666666667	43.3753333333333	153	13.9673	13.9446	38.6753	29.0428	3.3199	144.08	0.1755	0.0612
20210514161700	7.90661666666667	43.3753333333333	154	13.9635	13.9406	38.6744	29.043	3.3219	144.171	0.1739	0.0612
20210514161700	7.90661666666667	43.3753333333333	155	13.9594	13.9364	38.6738	29.0434	3.325	144.303	0.1743	0.0603
20210514161700	7.90661666666667	43.3753333333333	156	13.9602	13.937	38.6744	29.0438	3.3234	144.236	0.1736	0.0603
20210514161700	7.90661666666667	43.3753333333333	157	13.96	13.9366	38.674	29.0435	3.3161	143.918	0.1672	0.0605
20210514161700	7.90661666666667	43.3753333333333	158	13.9445	13.921	38.6692	29.0431	3.3188	144.034	0.1673	0.0604
20210514161700	7.90661666666667	43.3753333333333	159	13.9296	13.906	38.6666	29.0444	3.3199	144.083	0.1749	0.0604
20210514161700	7.90661666666667	43.3753333333333	160	13.9139	13.8902	38.6627	29.0448	3.3152	143.878	0.1841	0.06
20210514161700	7.90661666666667	43.3753333333333	161	13.8916	13.8678	38.6584	29.0463	3.3142	143.832	0.1779	0.0594
20210514161700	7.90661666666667	43.3753333333333	162	13.8885	13.8644	38.6575	29.0464	3.3132	143.79	0.1651	0.0584
20210514161700	7.90661666666667	43.3753333333333	163	13.8841	13.8599	38.6564	29.0465	3.3153	143.88	0.1486	0.0582
20210514161700	7.90661666666667	43.3753333333333	164	13.8804	13.8561	38.6559	29.0469	3.3133	143.795	0.1516	0.0577
20210514161700	7.90661666666667	43.3753333333333	165	13.8807	13.8563	38.6558	29.0468	3.316	143.911	0.1658	0.058
20210514161700	7.90661666666667	43.3753333333333	166	13.8819	13.8573	38.656	29.0468	3.3186	144.026	0.1931	0.0573
20210514161700	7.90661666666667	43.3753333333333	167	13.8812	13.8564	38.6557	29.0467	3.3121	143.741	0.1808	0.0571
20210514161700	7.90661666666667	43.3753333333333	168	13.8784	13.8535	38.6556	29.0473	3.315	143.871	0.1608	0.0569
20210514161700	7.90661666666667	43.3753333333333	169	13.8801	13.855	38.6565	29.0476	3.3097	143.639	0.1673	0.0565
20210514161700	7.90661666666667	43.3753333333333	170	13.8832	13.8579	38.6576	29.0478	3.3059	143.474	0.1704	0.0566
20210514161700	7.90661666666667	43.3753333333333	171	13.8848	13.8595	38.6582	29.048	3.3079	143.56	0.1749	0.0564
20210514161700	7.90661666666667	43.3753333333333	172	13.8862	13.8607	38.6588	29.0482	3.3127	143.77	0.1702	0.0565
20210514161700	7.90661666666667	43.3753333333333	173	13.8865	13.8608	38.6597	29.0488	3.3093	143.622	0.1749	0.0568
20210514161700	7.90661666666667	43.3753333333333	174	13.8877	13.8619	38.6603	29.0491	3.3077	143.553	0.1647	0.0564
20210514161700	7.90661666666667	43.3753333333333	175	13.89	13.8641	38.6613	29.0494	3.3043	143.406	0.1666	0.0568
20210514161700	7.90661666666667	43.3753333333333	176	13.8907	13.8646	38.6622	29.05	3.3093	143.621	0.1592	0.0565
20210514161700	7.90661666666667	43.3753333333333	177	13.8934	13.8671	38.6636	29.0505	3.3091	143.613	0.1613	0.0568
20210514161700	7.90661666666667	43.3753333333333	178	13.8897	13.8632	38.6633	29.0511	3.3127	143.77	0.1685	0.0568
20210514161700	7.90661666666667	43.3753333333333	179	13.8846	13.8581	38.6615	29.0508	3.3188	144.035	0.1727	0.0561
20210514161700	7.90661666666667	43.3753333333333	180	13.8822	13.8555	38.6614	29.0513	3.321	144.129	0.1677	0.0564
20210514161700	7.90661666666667	43.3753333333333	181	13.8791	13.8523	38.6604	29.0512	3.3183	144.012	0.1597	0.0561
20210514161700	7.90661666666667	43.3753333333333	182	13.8726	13.8456	38.6586	29.0512	3.3201	144.089	0.1684	0.0563
20210514161700	7.90661666666667	43.3753333333333	183	13.8658	13.8387	38.6565	29.0512	3.3236	144.242	0.181	0.0562
20210514161700	7.90661666666667	43.3753333333333	184	13.853	13.8257	38.6544	29.0523	3.3282	144.44	0.1759	0.0562
20210514161700	7.90661666666667	43.3753333333333	185	13.8542	13.8267	38.6549	29.0525	3.3273	144.403	0.1702	0.0558
20210514161700	7.90661666666667	43.3753333333333	186	13.8511	13.8235	38.6544	29.0528	3.3265	144.37	0.1622	0.0557
20210514161700	7.90661666666667	43.3753333333333	187	13.8514	13.8237	38.655	29.0532	3.3297	144.506	0.1781	0.0557
20210514161700	7.90661666666667	43.3753333333333	188	13.8509	13.823	38.6548	29.0532	3.3315	144.583	0.1792	0.0556
20210514161700	7.90661666666667	43.3753333333333	189	13.8505	13.8225	38.6546	29.0532	3.3317	144.595	0.1724	0.0556
20210514161700	7.90661666666667	43.3753333333333	190	13.8508	13.8226	38.6547	29.0533	3.3247	144.29	0.1624	0.0555
20210514161700	7.90661666666667	43.3753333333333	191	13.8507	13.8224	38.6548	29.0534	3.3226	144.197	0.1647	0.0554
20210514161700	7.90661666666667	43.3753333333333	192	13.8509	13.8225	38.655	29.0535	3.3248	144.293	0.1698	0.0558
20210514161700	7.90661666666667	43.3753333333333	193	13.8544	13.8257	38.6571	29.0544	3.3226	144.198	0.1623	0.0555
20210514161700	7.90661666666667	43.3753333333333	194	13.8587	13.83	38.6586	29.0546	3.3141	143.827	0.1606	0.0556
20210514161700	7.90661666666667	43.3753333333333	195	13.8647	13.8357	38.661	29.0553	3.3083	143.578	0.1727	0.0559
20210514161700	7.90661666666667	43.3753333333333	196	13.8672	13.8382	38.6616	29.0552	3.3089	143.605	0.1681	0.0555
20210514161700	7.90661666666667	43.3753333333333	197	13.8713	13.842	38.6633	29.0557	3.3073	143.533	0.1767	0.0553
20210514161700	7.90661666666667	43.3753333333333	198	13.8737	13.8443	38.664	29.0557	3.3044	143.408	0.1625	0.0553
20210514161700	7.90661666666667	43.3753333333333	199	13.8748	13.8452	38.6643	29.0558	3.3008	143.25	0.1568	0.0559
20210514161700	7.90661666666667	43.3753333333333	200	13.8785	13.8488	38.666	29.0563	3.2968	143.076	0.1585	0.0553
20210514161700	7.90661666666667	43.3753333333333	201	13.8814	13.8516	38.6673	29.0567	3.2933	142.925	0.1654	0.0553
20210514161700	7.90661666666667	43.3753333333333	202	13.8811	13.8511	38.6671	29.0567	3.2909	142.822	0.1782	0.0552
20210514161700	7.90661666666667	43.3753333333333	203	13.8794	13.8493	38.667	29.057	3.2874	142.669	0.1791	0.0556
20210514161700	7.90661666666667	43.3753333333333	204	13.8818	13.8515	38.6683	29.0576	3.2886	142.721	0.1563	0.0553
20210514161700	7.90661666666667	43.3753333333333	205	13.8872	13.8568	38.6711	29.0585	3.2865	142.63	0.1577	0.0552
20210514161700	7.90661666666667	43.3753333333333	206	13.8905	13.8599	38.6714	29.0581	3.2874	142.669	0.165	0.0552
